Date,Depth,Energy,Iterations
2021-01-04,1,-0.20334457123038122,710
2021-01-04,2,23.296201767293816,750
2021-01-04,3,5.773761011438413,750
2021-01-04,4,-0.19180367608446358,710
2021-01-04,5,5.591494799828989,750
2021-01-04,6,-0.2490256852713826,710
2021-01-04,7,5.750703035170332,750
2021-01-04,8,23.4646425306798,750
2021-01-04,9,-0.22428353442419582,710
2021-01-04,10,5.701971293446191,750
2021-02-02,1,-0.142138278348154,710
2021-02-02,2,23.398151239439954,750
2021-02-02,3,5.799624931246033,750
2021-02-02,4,-0.12699157049131465,710
2021-02-02,5,5.66526716276498,750
2021-02-02,6,-0.17738839110653,710
2021-02-02,7,5.786414769505441,750
2021-02-02,8,23.48846083571834,750
2021-02-02,9,-0.16582381563026224,710
2021-02-02,10,5.780706772993542,750
