Depth,Theta_Index,Theta_Value
1,0,0.02564967391051734
1,1,0.0995837019355564
1,2,-0.0730175482957028
1,3,0.09253084783329346
1,4,3.140395370689262
1,5,0.2430085179149468
1,6,-0.01754882950668115
1,7,-0.23390471443821279
1,8,3.1511282680749493
1,9,-0.09904280940894444
1,10,4.71048681945476
1,11,-0.002480730786397453
1,12,1.0846907724980843
1,13,-0.13307092530833042
1,14,-0.0009360459712746387
1,15,0.08176652314467242
1,16,0.0009637466017940306
1,17,-0.03917945208725891
1,18,-0.0004889230459122915
1,19,0.0395675399654873
1,20,-0.010229592785437822
1,21,-0.09439600821320349
1,22,2.056657764830612
1,23,0.36803111616090217
2,0,-0.061692241571977405
2,1,0.4509034682590812
2,2,-0.0012647642568708799
2,3,-0.06190613778040942
2,4,3.1421956372797064
2,5,0.40963240335034806
2,6,-0.7093625415981374
2,7,-0.18776598585358914
2,8,3.306754056013754
2,9,-0.07622553898805144
2,10,6.278509535267025
2,11,-0.056504836417783325
2,12,-0.0009562384774997488
2,13,-0.21522687289957373
2,14,-0.08732275227654109
2,15,0.010294994818758106
2,16,0.0011131233590547026
2,17,-0.06919774551978365
2,18,-0.35278941847812967
2,19,0.004392786713355618
2,20,-0.00043564915770859204
2,21,-0.23122798265595
2,22,0.00045723520419654087
2,23,-0.08001465899329886
2,24,3.139974200673657
2,25,-0.5412763030784066
2,26,0.00024759720845328405
2,27,-0.24870248767827727
2,28,-0.001297543215329032
2,29,-0.013968783206971471
2,30,-0.005032419302694811
2,31,-0.033568399391488785
2,32,-0.0005760785121592927
2,33,-0.044936827084378905
2,34,3.1408661220365133
2,35,0.3294526040960292
3,0,0.000566383677027209
3,1,0.47692601457367517
3,2,0.0012354169428223478
3,3,-0.05794441229833622
3,4,3.142057628563944
3,5,0.48814610589035917
3,6,-3.119785350345145e-05
3,7,-0.1631583792231744
3,8,3.141987505840772
3,9,-0.026924852069266182
3,10,6.283790869760596
3,11,-0.06931956826236965
3,12,0.0001040627131179568
3,13,-0.2580037648698568
3,14,-0.00023392672153440408
3,15,0.022105376084121386
3,16,-0.0003638387885338478
3,17,-0.15058365265162643
3,18,-0.2930503833148647
3,19,-0.049339738137506306
3,20,0.029814221069481242
3,21,-0.2977158563874421
3,22,0.0006455286606115541
3,23,-0.04259145821600184
3,24,-3.520117309704922e-05
3,25,0.05968688017842812
3,26,-0.004449279318354969
3,27,0.0384254018355686
3,28,0.0003750816590134448
3,29,-0.006344186896848856
3,30,-0.07625741027001817
3,31,0.020647504006198067
3,32,-0.0002196010533276577
3,33,-0.06754291623593138
3,34,-0.00019022953307001232
3,35,-0.02169681844300715
3,36,3.141580581310628
3,37,-0.5261775899905249
3,38,0.0001618041139335517
3,39,-0.2642254924500606
3,40,-0.0005002085600274358
3,41,0.07084411256283246
3,42,-0.0005072648444389575
3,43,-0.03336564186712178
3,44,0.0004995568540448578
3,45,-0.026833093612362822
3,46,3.1415599239514855
3,47,0.30920497556180276
4,0,0.0015716343154358085
4,1,0.4769068086983845
4,2,-0.0019038489225596293
4,3,-0.05853814931855306
