Date,Ticker,Mu_Simple_Period,Mu_Log_Period,Sigma_Log,Sigma_Period_Log,Lambda_RiskAversion
2021-01-04,BBCA.JK,0.2598022420566867,0.22599713396932833,0.02316439114804569,0.26001964574761816,0.33343159541929857
2021-01-04,TLKM.JK,0.1938985329400239,0.17555179784905292,0.01706511111352633,0.19155539716213163,0.33343159541929857
2021-01-04,SMGR.JK,0.24273305017886768,0.2070595387933972,0.02379592848509563,0.26710863477420754,0.33343159541929857
2021-01-04,BMRI.JK,0.03875080597712499,0.017739164489523108,0.018262478442172724,0.20499581209186632,0.33343159541929857
2021-01-04,KLBF.JK,0.31138708034974266,0.27776793897414376,0.023100587972864385,0.25930345688246786,0.33343159541929857
2021-01-04,ASII.JK,0.122346844019775,0.09041045544933256,0.022515035036735687,0.25273064147602853,0.33343159541929857
2021-02-02,BBCA.JK,0.19445047830881418,0.1590438648443858,0.023706744557838593,0.2661075476735991,0.3846819613921728
2021-02-02,TLKM.JK,0.11947413541326664,0.09900051877185488,0.0180271473596676,0.2023542272422879,0.3846819613921728
2021-02-02,SMGR.JK,0.20166395128703488,0.16269231231471135,0.024871619247751754,0.27918323363813785,0.3846819613921728
2021-02-02,BMRI.JK,-0.03708532956067705,-0.07664601699354255,0.025058879056519944,0.281285219778308,0.3846819613921728
2021-02-02,KLBF.JK,0.24149022299727968,0.20020559414811212,0.02559905406522682,0.28734866921274427,0.3846819613921728
2021-02-02,ASII.JK,0.08966851717947234,0.05112077156999305,0.024735985485285255,0.27766074843045174,0.3846819613921728
2021-03-04,BBCA.JK,0.10953122166128075,0.07459083046150407,0.02355014615927976,0.26434973500942527,0.43557165986862667
2021-03-04,TLKM.JK,0.08289063871572684,0.06222067803378338,0.018113382180009963,0.20332221069988127,0.43557165986862667
2021-03-04,SMGR.JK,0.08349918540487819,0.04659757415034104,0.024202063159638465,0.27166748518929223,0.43557165986862667
2021-03-04,BMRI.JK,0.005633821484346422,-0.03684856348645046,0.025967740967689695,0.29148716942876535,0.43557165986862667
2021-03-04,KLBF.JK,0.1068900063408519,0.059605348583724266,0.027396169862391535,0.30752124400479275,0.43557165986862667
2021-03-04,ASII.JK,0.1826625170780145,0.14141208163017777,0.025588450844713697,0.2872296483576747,0.43557165986862667
2021-04-06,BBCA.JK,0.13172833320169627,0.1026201334917764,0.02149499746523535,0.24128074813345496,0.3726708544198914
2021-04-06,TLKM.JK,0.11270411910075542,0.09647017039143624,0.016052467895770698,0.18018850523448596,0.3726708544198914
2021-04-06,SMGR.JK,0.21644220580729354,0.18645925755777001,0.02181558648041579,0.2448793509037604,0.3726708544198914
2021-04-06,BMRI.JK,0.022898258026975586,-0.014762199170758583,0.024449642837568595,0.27444656018151936,0.3726708544198914
2021-04-06,KLBF.JK,0.20308487951802556,0.1588249076197038,0.02650545673029042,0.29752301389412467,0.3726708544198914
2021-04-06,ASII.JK,0.269000622591383,0.23041653894293856,0.02474764175022604,0.27779158967990536,0.3726708544198914
2021-05-05,BBCA.JK,0.06297010660912311,0.034412536221652926,0.02129072023335712,0.23898774189263425,0.41034212677404236
2021-05-05,TLKM.JK,0.1305405714826544,0.11369493389318397,0.016352096894549556,0.18355183240420372,0.41034212677404236
2021-05-05,SMGR.JK,0.1153905789166187,0.08885747072409939,0.020522194022577277,0.2303610565721529,0.41034212677404236
2021-05-05,BMRI.JK,-0.009702932828115494,-0.04557759907820049,0.023862924104701543,0.26786065873914744,0.41034212677404236
2021-05-05,KLBF.JK,0.11141148736517907,0.06476500615445875,0.027210665862453652,0.3054389667698617,0.41034212677404236
2021-05-05,ASII.JK,0.22857419187406502,0.19340561861860803,0.023626919424994675,0.26521151277973215,0.41034212677404236
2021-06-10,BBCA.JK,-0.0008505466446773948,-0.025802680025172244,0.019901397167390134,0.22339262915546187,0.45357866382013456
