Date,LearningRate,Energy
2021-01-04,0.001,-0.20334480268891844
2021-01-04,0.0026826957952797246,-0.2033453420767355
2021-01-04,0.0071968567300115215,-0.20334577963130462
2021-01-04,0.019306977288832496,-0.20334235001681794
2021-01-04,0.0517947467923121,-0.20332571266607988
2021-01-04,0.13894954943731375,-0.20331198300948405
2021-01-04,0.3727593720314938,-0.20321169406952178
2021-01-04,1.0,2.715350516778982
2021-02-02,0.001,-0.14213847866392665
2021-02-02,0.0026826957952797246,-0.1421390237933912
2021-02-02,0.0071968567300115215,-0.14213947266714086
2021-02-02,0.019306977288832496,-0.14213605043024508
2021-02-02,0.0517947467923121,-0.14211935361202413
2021-02-02,0.13894954943731375,-0.14210562015340786
2021-02-02,0.3727593720314938,-0.1419856210855485
2021-02-02,1.0,3.4333297530532865
