Date,Iteration,Bitstring,Utility,Swap
2021-01-04,0,111000,0.6005463377660537,Initial
2021-01-04,1,101010,0.717619374703446,1<->4
2021-02-02,0,111000,0.3976062723350018,Initial
2021-02-02,1,101010,0.5114864822583703,1<->4
