Depth,Theta_Index,Theta_Value
1,0,3.1418329162725986
1,1,-0.0010007062455150706
1,2,0.0007585897907969613
1,3,0.0010785189711108268
1,4,3.1398647959439643
1,5,-0.0015047488341835384
1,6,0.00011395831568808724
1,7,-0.00043585440923977765
1,8,3.141527976892865
1,9,-0.0009540595206339828
1,10,0.0011083831580163562
1,11,0.0008975382940889473
1,12,7.68293132611784e-05
1,13,0.001511670911238445
1,14,0.0005235107651307209
1,15,-0.0012195405195748357
1,16,0.00037399046780139445
1,17,-0.0012288141335403489
1,18,0.0008933940426705534
1,19,-0.00012414582887531283
1,20,-0.00012048110962628236
1,21,-0.0009579608369584741
1,22,0.0014548051525626188
1,23,-0.00026140527569886243
2,0,3.1419208800075897
2,1,-0.0011823138114218704
2,2,0.0007635879387042872
2,3,0.0008277675284757846
2,4,3.1383683905988042
2,5,-0.0010981485257036537
2,6,0.0006090866682094764
2,7,-0.0004361098430695454
2,8,3.141479716400907
2,9,-0.001011337448917523
2,10,0.0020406093926743515
2,11,0.0009695366836168448
2,12,0.00028064522881137305
2,13,-7.944303954512917e-05
2,14,-0.00016385938972527612
2,15,-5.8055227847828426e-05
2,16,-0.0001615993435515706
2,17,-0.0001733001918273777
2,18,-0.00032524280500961854
2,19,-4.695547776603436e-05
2,20,-0.0002477102399801344
2,21,7.012169026734826e-05
2,22,-0.00011705730775045202
2,23,3.030113657725292e-06
2,24,-0.0002488863938161077
2,25,0.001655150200055244
2,26,0.0009924892858323698
2,27,-0.000919787778594263
2,28,0.00022050048842751913
2,29,-0.0011800769256004341
2,30,0.0018809172122060916
2,31,-0.00017958409494841276
2,32,-0.00012724722468380087
2,33,-0.0006869089549802711
2,34,0.002513790605276505
2,35,-2.053421614155014e-05
3,0,3.1419029318963503
3,1,-0.0011585785028211998
3,2,0.0008929417888179835
3,3,0.0008731410352893056
3,4,3.138307932776185
3,5,-0.0010425186701156386
3,6,0.000783094562565528
3,7,-0.0005356251297215914
3,8,3.1414904093590224
3,9,-0.0010097926881635405
