% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=1100020, Mon Dec 29 15:23:04 2025, <python>{}</python>
1 17 0.48079563126277153 0 0 0.48065033878131397 0.4806609068665961 0.4807361790950506 0.4810381182144958 0.4807189386590948 0.4807460567677537 0.4805518636571182 0.4808331998935139 0.4807351425448111 0.48054078293371083 0.4807180603521177 0.4805460121427368 0.4805157496636365 0.48084787703150667 0.4808514205061098 0.4808730919728351 0.48108535118729445 0.4805773355873646 0.48061876920151636 0.4806938613619398 0.4806878166697997 0.48072879756409376 0.4805760773530844 0.4808262522970593 0.4808845820070077 0.4808571228736209 0.4809174714707147 0.4809261269171175 0.4808503368649291 0.4808025318382438 0.4807128643564882 0.4807417850001711 0.4808508081222013 0.4808016647456694 0.4806842954014763 0.4808373184503036 0.48074547277541935 0.48089715160176016 0.4809661390024173 0.48079024975092577 0.48071900417282576 0.48089954914185173 0.4805647870825272 0.4806957740632025 0.48081163801245247 0.4808952907861793 0.48057750501761204 0.4806552687018302 0.4804237082000046 0.48119875413321483 0.4807298021797673 0.480794651250791 0.4805200842610469 0.48106693731446504 0.48077552411049335 0.4803122461350592 0.480729576103284 0.4807863893686895 0.48086691527438824 0.48084599824160257 0.48079811789791715 0.48077825640125804 0.4808126813779378 0.480685615450051 0.48054686971884586 0.48076280551019135 0.4804429125315774 0.48091683579800776 0.4809779323391286 0.48095076848368556 0.4806318328636556 0.48064583861417415 0.4808886614938987 0.48067339970319767 0.48093700442089865 0.4807621124159846 0.4809954593478719 0.48067088207551395 0.48064540638045794 0.48075969801242224 0.4807597825681977 0.48081794565265695 0.4806247410532983 0.4806167991389663 0.4807606503606468 0.4808468711312642 0.4808003331877847 0.4809227943684453 0.48073210293315427 0.4806779965685624 0.4809247108211736 0.48078963262514124 0.4809872922437738 0.4806099466562913 0.48086979562720933 0.480941576435106
2 34 0.46417923840029707 0 0 0.4636739850959326 0.4640718792606269 0.4640199472319319 0.46430593967309425 0.4642490171899843 0.46417005794261335 0.46394747687398363 0.4644025977748512 0.46394122940295757 0.4638044208869856 0.46410070703956585 0.4635599445811916 0.46366194782885034 0.4643485170760222 0.46414875402107064 0.4643146110848508 0.4643336844631544 0.46389249594969634 0.4637593166743688 0.46399930698266867 0.46409757025408604 0.4642320159182982 0.46382653077249697 0.46424454065341925 0.46408889843547524 0.4641870599523187 0.46448163398099124 0.464264918352938 0.464111293853222 0.46405317290620507 0.46401450379374903 0.4642810219979992 0.4642300902088263 0.4639089202927517 0.4639296984076371 0.463976038392478 0.46387465995752986 0.46406104048588953 0.4642994893293371 0.4641365184423014 0.46396629160310615 0.46423089310559346 0.4637698313885533 0.46380016686179787 0.4640910369954059 0.4641866630824294 0.4640916976637872 0.4640532993556677 0.46368868993809215 0.4646612263668678 0.4640735154322096 0.464227935835119 0.46370177539271035 0.46450254871749014 0.464068227986049 0.46380946680330937 0.46420747653320177 0.46398110178373886 0.46431393793364 0.4641659244723433 0.4642527277129703 0.4641687038883629 0.46398740703435454 0.46404983577716735 0.4636691991780182 0.4640743037139817 0.4633796342931408 0.46422862642565454 0.4642334518865765 0.46437682700874033 0.46399375431266937 0.463985352897189 0.46464909015579636 0.46396424203669934 0.46425002699538714 0.464166650273826 0.46415103262182705 0.46397224442207136 0.46422625391937294 0.4639661973143298 0.4638417742181396 0.464201720871801 0.4640296212701577 0.46419869937739394 0.4638164119423363 0.4639786311193838 0.4643252577424211 0.464065857514877 0.464160316969803 0.4642825227239046 0.4642464928981408 0.4640100122019386 0.4640774265099217 0.4636113934748673 0.4642019836533534 0.4642587615565041
3 51 0.450396861571237 0 0 0.4498588780142453 0.45023822317285295 0.45029826084704394 0.45062873633187406 0.4501986427762335 0.45037554188139134 0.45012915273458803 0.4506237561992863 0.4499945505060763 0.4498917396826888 0.45025179564922146 0.44946504522219677 0.4499129252829839 0.45054963810149923 0.45042541439350126 0.45047140476170655 0.45054302600373747 0.45014013563031446 0.4499883869179769 0.45007161310192384 0.4504678748711608 0.450160104099143 0.4499168202744681 0.45023485849668377 0.45036731993827545 0.4502406031820103 0.4507493705989795 0.45071155138361707 0.45037290548507936 0.45034143871996896 0.4502907075472442 0.45034812591251655 0.4504766675466704 0.45006412654794503 0.45022557850676004 0.45012023181173183 0.45007855879199277 0.45026626823481397 0.4507354936699229 0.45034260075444693 0.4501889662683268 0.4502365997546628 0.44984360262331696 0.4500043162408156 0.4501267173386404 0.45060879563828576 0.450242620313917 0.4502051042130106 0.44938573049353375 0.4506362740016813 0.45016435466371535 0.4503785610760787 0.4498304143116373 0.4503511608278761 0.4502800847330381 0.4499454128347602 0.45037415310467566 0.4502065834271696 0.4506827267797012 0.45041552625224845 0.4505018271356839 0.4502645227951915 0.4501451293116398 0.45024957953999195 0.4500676601218462 0.45022049947575127 0.4495601860646179 0.4504091936878623 0.4502907128131785 0.4507190725839351 0.45040710217728197 0.4503003293856078 0.4507229786008923 0.4501061550197285 0.4504867528976834 0.4500941403460725 0.4501978370923729 0.45020388034453873 0.4505140109758279 0.45024968647280145 0.45008725022953555 0.45045358786600115 0.45045824810182533 0.4503387035010476 0.45014158979188784 0.4503106293235025 0.45051877827387926 0.44998015291401233 0.4506837969714358 0.45060002445470215 0.45028785837960045 0.4502168091827602 0.45018378185560826 0.44972532977227814 0.45057985241178944 0.4502478238541195
4 68 0.438279402638827 0 0 0.43769699704560133 0.4378470740169074 0.4382409237358579 0.43830094086346844 0.43796215148114953 0.4386134979183492 0.4379554880054894 0.43817965899882166 0.4378926717163979 0.4376922620022173 0.438147509772831 0.43724435628421693 0.4378759064308601 0.4384084686978446 0.43823409161602667 0.43823436334345645 0.4384446748377149 0.4381174399778042 0.437627768587925 0.4381142526232166 0.43836718216211035 0.43798087546917913 0.43799384411488124 0.43795467099740704 0.43827899733304937 0.4381160681875369 0.4386257181040014 0.4386924971516595 0.4382443739526858 0.4379417459423034 0.4380683669125262 0.43812723601120496 0.43848504795496507 0.4379537182238631 0.43812347766433385 0.4379681537964172 0.43822854213558005 0.43822460635494936 0.43871243008111804 0.43795416233070106 0.4381603641697567 0.4380952101056653 0.4375401866536752 0.43775609616730843 0.4379525360896633 0.4382035371291373 0.43804011815218497 0.43787531295328147 0.43739384419934413 0.43841687795499334 0.43790565961223255 0.43822205598679936 0.4375069889766149 0.43818052967224863 0.4381463884736686 0.4378444741192919 0.43827165682265445 0.43810820187805255 0.4386445378219782 0.4382295531433881 0.4384335681951871 0.4382372813915832 0.43813208883953475 0.43818010160185017 0.43768071197119524 0.43806223907867947 0.4376010277371414 0.4381756598224408 0.4379297649431929 0.4380045967441387 0.43794254458381227 0.4388729355656394 0.4386001121223432 0.4379924695597571 0.43828350905393393 0.4380634276388314 0.4379711827931638 0.4383517758052809 0.43811296259017085 0.43805315649208537 0.4378206002569722 0.43864085379287115 0.43828034752727496 0.4382174226850918 0.4379529668973448 0.4381689691988496 0.4384822754199494 0.4377244027285589 0.4385599860225825 0.4384124922366616 0.43768414305062886 0.43770779893046696 0.43806047146319055 0.43783686851431275 0.4383503375566124 0.43793249901639686
5 85 0.4304065213796208 0 0 0.42973476375889447 0.4298934118901007 0.4302419087223246 0.4304299956544428 0.4300000471844665 0.4309308871175334 0.4300401132223804 0.42997458504367636 0.4297527965465021 0.429770551204255 0.43045951511481184 0.42952685008648156 0.42989518800719345 0.43049577135641903 0.43021984221500503 0.430670242326018 0.43088730860727237 0.4303316965959007 0.429560722747788 0.43001987747017545 0.43038950880344906 0.4300904667703129 0.4299744795405389 0.43026648672750367 0.4303591932836688 0.4304229667555635 0.43075441258289465 0.4308125443499912 0.4301427589934219 0.43017897406014743 0.4302821061790916 0.4303275937065236 0.43035597309350415 0.4299939031055086 0.4302240196801789 0.430347068214816 0.4304571335096222 0.43012237483177745 0.43038918031741596 0.43020277632761966 0.4303274034942718 0.4301773499340667 0.42994791813291566 0.4300175009383662 0.43008615122364746 0.4301748848924133 0.4304425193102945 0.4299395869662524 0.42945834779651676 0.4306641702606493 0.4299618582587619 0.4305157265451627 0.4296442456781819 0.4301505385725848 0.4298625563629839 0.43020599179135544 0.43050904883684593 0.4302816281869371 0.4307978114531268 0.43015747290309114 0.4306376997614344 0.43024194307356867 0.43009446713254534 0.43028501660184987 0.4298468743440613 0.4300841058671897 0.4297986615387658 0.4303375740412406 0.4301488333693564 0.43011602729638415 0.4300556051150944 0.43067680282374876 0.4307537727263591 0.43013392101779446 0.43022388869865674 0.4301825486733678 0.42999417921989697 0.4302584663222524 0.430267380567314 0.43025708010248487 0.4300066826040338 0.43079610276151165 0.4303902116648647 0.4303054339561548 0.4298659977728878 0.4305190844459958 0.43063923361996403 0.42980708088125913 0.43064314475191345 0.43028940676980015 0.4294652122799824 0.4298276066734866 0.4302157664063837 0.4303138046363578 0.43023554552448134 0.43002436840168673
6 102 0.424886490264137 0 0 0.42417738053523407 0.42440656237223146 0.4248726989424184 0.4248478392350785 0.42431615608131373 0.42538168435399304 0.4242703981251237 0.4240290864691751 0.4240294194031447 0.4242206916644499 0.4247861201099605 0.42393879651868843 0.424353853179205 0.424993202966951 0.4248034196858344 0.42512643031008657 0.42551847285568845 0.42475625370827436 0.42402472236989575 0.4244302245806145 0.4247330365291204 0.42462804908681434 0.4244534714594994 0.424499831316856 0.42490240758311953 0.42487105780811457 0.4254451586488295 0.42533374356097314 0.4246488876220779 0.4246424382732522 0.4247369107798111 0.42481295074143804 0.42479986425138316 0.42435203581158204 0.4246495367513015 0.42496998680937664 0.42499999104072334 0.42443274696564537 0.42480711174978675 0.42491598172255207 0.4247716749549044 0.42440142888563637 0.4244352842143152 0.4244032391731664 0.42471287427942983 0.4246115048706603 0.4250526692274065 0.42418925148874637 0.4238922585864499 0.42499550797293867 0.4244302607901268 0.4249775277955756 0.4240047535507405 0.4244603290869481 0.42398923240143066 0.42489269554507136 0.42502211657230016 0.424963730106644 0.4253436795614893 0.4245154523821382 0.42512194010187954 0.4247683546658015 0.42469026605740795 0.4248594367032378 0.4241151438332086 0.424421154781923 0.42433234808234915 0.424542484147383 0.4245221599417338 0.4246352778281428 0.4245996701590312 0.4249121370026228 0.42524887002771855 0.42447968302127614 0.4245769941341321 0.42471489486175257 0.4242579300402818 0.42454812998904556 0.4248305631674188 0.42448338309480266 0.42433238648687427 0.42509129808409407 0.42479640025361826 0.4247913782896888 0.4242623974159006 0.42479214668729387 0.425174512305939 0.4247159652296534 0.42543931879542424 0.42452422376065435 0.42408662530082536 0.4243584211036338 0.42460215184747785 0.424875613326719 0.4246977163433188 0.42447137461691886
7 119 0.41966718783410967 0 0 0.4188765584276634 0.4191608331738741 0.4195256759389842 0.41954631112428353 0.4189360810282949 0.42013337482479657 0.4189678091408426 0.4186865039877784 0.4187697950168315 0.4190204528776177 0.4194494790570917 0.41872039217622403 0.4190788097332959 0.4196520850062622 0.41971621110959645 0.4200324630894561 0.4204341025657766 0.41954178117732543 0.41896537103588494 0.4192163324307566 0.4193097970281855 0.4191918617625999 0.41880861825503474 0.41930223832346736 0.41953009520358564 0.41958063179259425 0.4201741944326805 0.42013445312383674 0.4190823166750976 0.41930905748526603 0.4191912854447376 0.41981685004403907 0.41939451849880205 0.41935147388467764 0.4192483158534712 0.41967555015760427 0.4197381541964715 0.4192287450265578 0.41967175030109927 0.4196090798505363 0.4197708046011696 0.419480336596599 0.419100988983757 0.41920417915412167 0.41953804970472514 0.4194583404920518 0.4199969426209586 0.41873390471524924 0.4185624469652661 0.41981875191731394 0.4192704609893762 0.4197878477916307 0.4186644008815243 0.4191038435999279 0.41871967864859144 0.41976000567208954 0.41988321141865337 0.41957436595613995 0.41988617271235396 0.4191225992762446 0.41992321510652525 0.4194986608504061 0.4195491870681015 0.41939713871351797 0.4188636878888254 0.4190712094331859 0.41895880448460543 0.4193508407360403 0.4192363143571675 0.4193063026450067 0.4192913779700395 0.41967956326556993 0.420036884297234 0.4190989184022212 0.41935087105599367 0.41960319372994576 0.4190578266492645 0.41965416109155224 0.41963881984478735 0.41897819766364486 0.4190317779946629 0.4198274871266702 0.41922358486607497 0.41927751615455094 0.41896157943080875 0.4198238630875036 0.41972154745636286 0.41944257003494206 0.41990546732094725 0.41945399896442825 0.4191212080923306 0.4190056909893968 0.4190563594748575 0.4195797632459502 0.41941527864878303 0.41918581672027844
8 136 0.41559262403506225 0 0 0.414797282291975 0.41550818140789386 0.41529668481701815 0.41554637058758115 0.41489488500164273 0.4160891972499263 0.4149164348791511 0.41436883793369145 0.4144408500118222 0.414980285799934 0.41538192865554885 0.41467046902618643 0.4151024762973093 0.4156045019158635 0.4155911947521794 0.4159307778782772 0.416501225112922 0.41547076749380135 0.41488909572015914 0.4148596073637575 0.41496252326466704 0.41506011988873087 0.4146335471951773 0.41511928421940986 0.41549232272999076 0.41527243955985016 0.41597390474168344 0.41607116587806825 0.41498391824170777 0.4153020026709905 0.4152398338216191 0.41601509203324705 0.41539133222630636 0.41513115642096576 0.41510062507635176 0.4156954713598316 0.41557479562926203 0.4152946685428026 0.41563339114048076 0.41551356903668485 0.4156041926145936 0.4153287696371262 0.4149784297062901 0.4149306647160657 0.41558475497952474 0.41524836248373326 0.41624200609472806 0.4147049744157473 0.4145560646509375 0.4158146984309476 0.4151457028544506 0.4154777768058348 0.41438258490793767 0.41490485389952436 0.4143805621529939 0.4157090303539599 0.4157251327911527 0.4156308362773405 0.416126383161999 0.41488243447354134 0.41601201457304426 0.41525250448782874 0.41553310755987094 0.41541081003863606 0.4143953410341785 0.41489312601186384 0.4148358170597768 0.41527605916075505 0.4152723112476239 0.41506807568307486 0.41533821624620665 0.41547702799925335 0.4159195350135714 0.4148374678561752 0.41535639870535734 0.41558283049891714 0.4147467536896847 0.4155860102692931 0.4154991781351053 0.41454041691277604 0.41486417586597774 0.41571934291113566 0.4151559347740675 0.4152054141875969 0.4147581132297882 0.41567862582310133 0.4155892570455789 0.415495712382291 0.41572753993834394 0.4154104351254801 0.4150769404602446 0.41489852389427406 0.4149433671107554 0.4155178931587547 0.415301877576258 0.41510105688738597
9 153 0.4127806943129465 0 0 0.41194860122741145 0.41252149726864495 0.412477637649726 0.4132242851865065 0.4121128616946037 0.4132976936308145 0.41221922010259415 0.4116045275401242 0.4115991493009711 0.4123201861131326 0.41277945426422696 0.4118203902822214 0.4123435721788228 0.41254881419382916 0.4126078562863498 0.41306687300888 0.41365740105049037 0.4124531231256174 0.4120378085829399 0.41177814956697145 0.41213167815338175 0.4123340929885886 0.41178448634871107 0.412195619752903 0.4124974341562606 0.4124401233206002 0.4132209205037381 0.4132767318116639 0.4122952578482468 0.4121940973848859 0.41231429607314146 0.41292216934618564 0.4126359974307034 0.41197532834201944 0.4122074209645482 0.41289499118395967 0.4127148748733003 0.41244109985098176 0.4129094528782044 0.4127720695169006 0.41281712230631157 0.4125209172957612 0.41207871805876717 0.41209206480612587 0.4123476524223419 0.41241395395913744 0.4136660032161187 0.4118392536918381 0.41172624465216295 0.4129335018140378 0.4123716535703338 0.41253578369977434 0.4112145769840728 0.412079578860249 0.4116846623691339 0.4128357194010522 0.41309947374005296 0.41267152145240343 0.4133525894169382 0.41200896105315055 0.4132454656813324 0.4123395481711777 0.41275640813669606 0.4126509355250058 0.4114336718751187 0.4120483118625976 0.4120000286134173 0.4125556732812776 0.41251297347303684 0.4123665734155081 0.41250720652843115 0.4127013142234459 0.41291372059269166 0.4118130450973519 0.4125645263626991 0.4129978238809985 0.41188895310497314 0.4126364954285816 0.4127407531289106 0.4117061408667552 0.41211708419193727 0.41302530300808027 0.41228592962707605 0.4125746348758355 0.41192573685405887 0.41292875586306405 0.4127308515380267 0.4126908815019645 0.4128347229053138 0.41281451976643707 0.41239371224900384 0.4119231049829695 0.4119675825998417 0.4123834794873362 0.41237585051558484 0.41203019335106356
10 170 0.4102137234209715 0 0 0.40937385814040034 0.40989761275628456 0.41004753954926565 0.410662699145719 0.409283207436848 0.41071612092826054 0.40956394042019906 0.40898336271711894 0.408602740099248 0.40947502077394604 0.4103652910092116 0.4095638645861285 0.4098133867386254 0.4099192889728756 0.4100175424037117 0.41061439830355806 0.411070993699917 0.40986593108357094 0.4093701170648874 0.40886146627916276 0.40942925434148536 0.40966421124790325 0.40921876414031905 0.40943326393195145 0.4097315483985069 0.40994375477820677 0.4106090668353445 0.41085353773463124 0.409735513076217 0.409732451620019 0.4095991603210203 0.4104066480736912 0.41008329999907034 0.4093617338636805 0.409477868764689 0.41023859026654375 0.4101743798083204 0.4099147337305894 0.41012128819398913 0.4102734446852684 0.4099977157939403 0.4099618215407368 0.4095180584115128 0.40936311462520186 0.4099283249835761 0.4097891572915406 0.41129648377311034 0.4092644577675613 0.4091993189607241 0.41028382158577686 0.4098035031743427 0.4098397933776888 0.4085148220109822 0.4094677726828291 0.4091941234214698 0.4100757347838257 0.4103891191749098 0.40988614378502175 0.41083083143799454 0.40911624530431706 0.41070113073699155 0.409851208073397 0.41000577263855614 0.4101209808680895 0.4088720436875385 0.40943520491150404 0.40966802595245017 0.4101635111278618 0.4099445020777907 0.4103964354156071 0.40990374475218366 0.41014520733769066 0.4104896815777753 0.4093519910899895 0.40992265921329835 0.41038971778374717 0.40941729424573087 0.410074366283104 0.4101303744297965 0.4092513788160287 0.40968312346004077 0.410109164376007 0.4096449036526316 0.4100785310408653 0.4094187174274289 0.4105643860519099 0.41011689765012416 0.41007909872444925 0.4102392027742644 0.4099682526085875 0.4097419893211029 0.4093577995647106 0.4094234195928575 0.40973343323118533 0.40975264323239624 0.40944484548000465
