% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=1100020, Mon Dec 29 15:23:04 2025, <python>{}</python>
1 17 0.48079563126277153 1.000049480390781 -0.00596417518930823 -5.9641751893082301e-03 -0.005861242278035561 -0.005638719005283149 0.00011671472091902453 -0.0059337096444351195 nan 1.2   
2 34 0.46417923840029707 1.000049480390781 -0.00596417518930823 -5.9340348405446152e-03 -0.00581930286908743 -0.005680422871548697 0.00010849815900986978 -0.005867249284198643 nan 2.4   
3 51 0.450396861571237 1.0249934635104325 -0.00596417518930823 -5.9090265162020615e-03 -0.0058208432869110175 -0.005483582858276971 9.634609615940745e-05 -0.005854553804230182 nan 3.8   
4 68 0.438279402638827 1.0249934635104325 -0.00596417518930823 -5.9508527426049632e-03 -0.005872628920821196 -0.0056931586709879625 0.00010218904931165017 -0.005937520055827902 nan 5.1   
5 85 0.4304065213796208 1.0296722035692027 -0.005967615110445046 -5.9676151104450462e-03 -0.005861341351971761 -0.005761570971763554 0.00011192384339165588 -0.005935561230825182 nan 6.6   
6 102 0.424886490264137 1.0296722035692027 -0.00598227503380126 -5.9822750338012600e-03 -0.00586674171869273 -0.0056488825765886215 0.00013677122795687207 -0.005920097488535462 nan 8.0   
7 119 0.41966718783410967 1.0401061586937221 -0.00598227503380126 -5.9349009457217361e-03 -0.0058483824053488275 -0.005636724602575192 9.812151293679423e-05 -0.005902869017287532 nan 9.5   
8 136 0.41559262403506225 1.0401061586937221 -0.00598227503380126 -5.9720117996651233e-03 -0.0058846828292753095 -0.005657216055297086 0.0001236719830931838 -0.005930061479138191 nan 11.0   
9 153 0.4127806943129465 1.0495679026890277 -0.00598227503380126 -5.9454295444571793e-03 -0.005834752007257171 -0.005669033088335064 8.181489789359665e-05 -0.005871516665307954 nan 12.4   
10 170 0.4102137234209715 1.0495679026890277 -0.00598227503380126 -5.9603341509274523e-03 -0.005866181136131059 -0.005671813012749993 0.00014910451711010273 -0.005907173023302337 nan 13.7   
11 187 0.4083460071107358 1.0589711405513025 -0.00598227503380126 -5.9644028728007524e-03 -0.005875921858831937 -0.00579446056978488 0.00010698275741383417 -0.005936291481021861 nan 15.3   
12 204 0.4054889248874952 1.0589711405513025 -0.005982498299830239 -5.9824982998302389e-03 -0.00588971596195601 -0.0057753909668715395 0.0001241119058266616 -0.005956040448918967 nan 16.6   
13 221 0.40375713350921166 1.0686684704594491 -0.00598295127074156 -5.9829512707415596e-03 -0.005918205391779928 -0.0056849360244613165 0.00019214315631091786 -0.00597701562116899 nan 18.1   
14 238 0.4016358566587918 1.0686684704594491 -0.005982962940844421 -5.9829629408444211e-03 -0.005959463611267036 -0.005765326973436296 0.00010805373468136294 -0.005977654639825044 nan 19.6   
15 255 0.3999034354019282 1.079112217550802 -0.005982962940844421 -5.9829626859038516e-03 -0.005945973160020376 -0.0057150379058528355 7.541780979911442e-05 -0.005965485695206357 nan 21.2   
16 272 0.3992091125225811 1.079112217550802 -0.0059829630731892385 -5.9829630731892385e-03 -0.005959117281922068 -0.005743558973119322 9.643991249343523e-05 -0.005980409588882759 nan 22.7   
17 289 0.398304541472035 1.0888123796032045 -0.0059829630731892385 -5.9829630074018916e-03 -0.005974987694824612 -0.005829061775800162 5.5541846064168475e-05 -0.005980183771487536 nan 24.3   
18 306 0.39732292124421614 1.0888123796032045 -0.0059829630731892385 -5.9829630731892385e-03 -0.005975774425546803 -0.005844768860176263 5.791785460098394e-05 -0.005982943499253185 nan 25.5   
19 323 0.39584474390361873 1.1015117495389253 -0.0059829630731892385 -5.9829630731660305e-03 -0.005981259404737515 -0.005848991348204983 1.1848569884472145e-05 -0.005982952380003415 nan 27.1   
20 340 0.39469144596953665 1.1015117495389253 -0.0059829630731892385 -5.9829630731878490e-03 -0.0059793526220477166 -0.005845566214748264 3.4603773157894716e-05 -0.005982933385502131 nan 28.4   
21 357 0.3929346990946555 1.1112702100498169 -0.0059829630731892385 -5.9829630731892082e-03 -0.005982962635055678 -0.005941218022319932 7.540333670546379e-06 -0.00598296306866188 nan 29.8   
22 374 0.39132194320092345 1.1112702100498169 -0.0059829630731892385 -5.9829630729555088e-03 -0.0059826487645646825 -0.005793494733475466 2.2236785457612276e-06 -0.005982962979613167 nan 31.2   
23 391 0.3894908651659266 1.1216940991190794 -0.0059829630731892385 -5.9829630382257663e-03 -0.005982199052557 -0.005816186357443064 4.883188411955626e-05 -0.005982959973533078 nan 32.6   
24 408 0.38812862849095087 1.1216940991190794 -0.0059829630731892385 -5.9829630731892385e-03 -0.00598296083563889 -0.005718814902615462 1.577338322782812e-05 -0.005982963070390144 nan 33.9   
25 425 0.38765314257440897 1.130227826437297 -0.0059829630731892385 -5.9829630731892385e-03 -0.005982963056791952 -0.0058264748173379914 3.1437907378351754e-06 -0.005982963073168724 nan 35.2   
26 442 0.38887418305203814 1.130227826437297 -0.0059829630731892385 -5.9829630731892385e-03 -0.005982963061772973 -0.005938940924071719 1.4746422511129759e-07 -0.005982963073189235 nan 36.3   
27 459 0.3897922526912448 1.142405541638551 -0.0059829630731892385 -5.9829630731892385e-03 -0.00598295369705859 -0.0059377863100715305 1.3794314790687573e-07 -0.00598296307318626 nan 37.7   
28 476 0.3928943152617552 1.142405541638551 -0.0059829630731892385 -5.9829630731888066e-03 -0.005977299871580294 -0.005768501102129184 5.880088806667436e-05 -0.005982959186065579 nan 39.1   
29 493 0.3947576083304161 1.1575528120886083 -0.0059829630731892385 -5.9829630731892385e-03 -0.0059827355626798015 -0.005900098973671345 2.1723815798888046e-05 -0.00598296307317925 nan 40.5   
30 510 0.3970418293158138 1.1575528120886083 -0.0059829630731892385 -5.9829630731892385e-03 -0.005982959069237968 -0.0059741907563219685 3.9642409865175976e-07 -0.005982963073035747 nan 41.7   
