Date,Ticker,Mu_Simple_Period,Mu_Log_Period,Sigma_Log,Sigma_Period_Log,Lambda_RiskAversion
2021-01-04,BBCA.JK,0.3621336765034385,0.3163970925496401,0.02694397006894428,0.30244531391244406,0.2983919166195238
2021-01-04,TLKM.JK,0.19389843511524668,0.17555169500472934,0.017065113447977388,0.19155542336627976,0.2983919166195238
2021-01-04,SMGR.JK,0.31138701858117607,0.2777678930340806,0.02310058253477517,0.25930339584006784,0.2983919166195238
2021-01-04,ADRO.JK,0.12234655725093779,0.09041013866091344,0.02251504561857994,0.2527307602569357,0.2983919166195238
2021-02-02,BBCA.JK,0.132756166506401,0.08524080315462147,0.027462922581089465,0.30827054141380283,0.4001259457186958
2021-02-02,TLKM.JK,0.11947416453751665,0.09900051837677219,0.018027160355641354,0.20235437312173146,0.4001259457186958
2021-02-02,SMGR.JK,0.24149032327106643,0.20020570625379128,0.0255990503969696,0.2873486280366591,0.4001259457186958
2021-02-02,ADRO.JK,0.0896685979834142,0.05112079494222563,0.02473600391216568,0.2776609552716715,0.4001259457186958
2021-03-04,BBCA.JK,0.0962464182680894,0.052140719024856556,0.02645922266768809,0.29700403782855495,0.4284944009292063
2021-03-04,TLKM.JK,0.08289053201655294,0.06222050572094667,0.018113410929082734,0.20332253340742276,0.4284944009292063
2021-03-04,SMGR.JK,0.10689009448705719,0.059605432634038794,0.027396171048946767,0.3075212573238422,0.4284944009292063
2021-03-04,ADRO.JK,0.1826625259803939,0.14141201668002476,0.025588473750787644,0.2872299054777171,0.4284944009292063
2021-04-06,BBCA.JK,0.07661111610548516,0.0388093457964156,0.024495471012902798,0.27496098017380416,0.3754246235017981
2021-04-06,TLKM.JK,0.11270427608780688,0.09647026500317109,0.016052498734749662,0.18018885140116628,0.3754246235017981
2021-04-06,SMGR.JK,0.2030847575512468,0.15882476459561592,0.026505463035463077,0.2975230846695122,0.3754246235017981
2021-04-06,ADRO.JK,0.2690009715791902,0.23041685705972215,0.02474765165048551,0.27779170081004234,0.3754246235017981
2021-05-05,BBCA.JK,0.12227859403267122,0.08825789269303805,0.0232381396065849,0.26084747014158743,0.38857618236144603
