Date,ADRO.JK,BBCA.JK,SMGR.JK,TLKM.JK
2022-04-20,1091.814453125,6677.61767578125,5292.884765625,3462.188720703125
2022-04-21,1105.3355712890625,6917.66357421875,5404.080078125,3454.71044921875
2022-04-22,1085.0540771484375,6874.0185546875,5337.36328125,3454.71044921875
2022-04-25,1085.0540771484375,6983.130859375,5315.12451171875,3522.010009765625
2022-04-26,1068.15283203125,7092.2421875,5693.18701171875,3559.398681640625
2022-04-27,1071.532958984375,7157.70849609375,5759.904296875,3566.87646484375
2022-04-28,1128.9970703125,7092.2421875,5693.18701171875,3454.71044921875
2022-05-09,1068.15283203125,6633.97314453125,5448.55859375,3222.901123046875
2022-05-10,1044.4912109375,6568.5068359375,5426.31982421875,3245.334228515625
2022-05-11,1064.772705078125,6677.61767578125,5759.904296875,3237.8564453125
2022-05-12,1064.772705078125,6350.2841796875,5581.9921875,3215.423095703125
2022-05-13,1085.0540771484375,6393.92822265625,5604.23095703125,3185.512451171875
2022-05-17,1138.585205078125,6459.3955078125,5648.70947265625,3125.690673828125
2022-05-18,1127.977294921875,6612.1513671875,5759.904296875,3178.03466796875
2022-05-19,1099.6895751953125,6503.0400390625,5537.51416015625,3148.123779296875
2022-05-20,1170.408935546875,6459.3955078125,5648.70947265625,3118.212646484375
2022-05-23,1113.83349609375,6437.57275390625,5782.14306640625,3073.3466796875
2022-05-24,1131.513427734375,6415.7509765625,5960.05615234375,3103.257080078125
2022-05-25,1096.1536865234375,6437.57275390625,5804.3828125,3140.64599609375
2022-05-27,1117.369384765625,6612.1513671875,5960.05615234375,3215.423095703125
2022-05-30,1082.0096435546875,6612.1513671875,6382.59619140625,3178.03466796875
2022-05-31,1156.2652587890625,6764.9072265625,6493.7919921875,3222.901123046875
2022-06-02,1177.48095703125,6612.1513671875,6382.59619140625,3207.945556640625
2022-06-03,1244.6644287109375,6633.97314453125,6315.8798828125,3222.901123046875
2022-06-06,1223.4488525390625,6503.0400390625,6404.8359375,3245.334228515625
2022-06-07,1290.6324462890625,6437.57275390625,6360.35791015625,3178.03466796875
2022-06-08,1283.5604248046875,6633.97314453125,6427.07470703125,3178.0078125
2022-06-09,1272.9525146484375,6546.6845703125,6226.923828125,3139.251708984375
2022-06-10,1212.8406982421875,6415.7509765625,6137.96728515625,3115.998046875
2022-06-13,1127.977294921875,6415.7509765625,5826.62158203125,3162.505615234375
2022-06-14,1152.7291259765625,6459.3955078125,6071.25048828125,3185.75927734375
2022-06-15,1074.9376220703125,6393.92822265625,6137.96728515625,3147.003173828125
2022-06-16,1082.0096435546875,6612.1513671875,6137.96728515625,3131.500244140625
2022-06-17,1032.505859375,6546.6845703125,6071.25048828125,3193.51025390625
2022-06-20,1036.0418701171875,6655.7958984375,6315.8798828125,3131.500244140625
2022-06-21,1071.4014892578125,6677.61767578125,6360.35791015625,3185.75927734375
2022-06-22,1071.4014892578125,6546.6845703125,6360.35791015625,3139.251708984375
2022-06-23,1039.577880859375,6568.5068359375,6493.7919921875,3224.515380859375
2022-06-24,1050.185791015625,6524.86181640625,6782.8994140625,3216.76416015625
2022-06-27,1046.649658203125,6415.7509765625,6516.03125,3154.754150390625
2022-06-28,1043.114013671875,6372.10595703125,6315.8798828125,3123.749267578125
2022-06-29,1014.8260498046875,6350.2841796875,6493.7919921875,3131.500244140625
2022-06-30,1011.2900390625,6328.46142578125,6338.11865234375,3100.495361328125
2022-07-01,961.7861938476562,6328.46142578125,6115.72900390625,3115.998046875
2022-07-04,979.466064453125,6153.88330078125,6049.01123046875,3092.744384765625
2022-07-05,1018.3619995117188,6328.46142578125,5960.05615234375,3092.744384765625
2022-07-06,979.466064453125,6372.10595703125,5982.2939453125,3115.998046875
2022-07-07,979.466064453125,6197.52880859375,5893.33837890625,3131.500244140625
2022-07-08,1000.6821899414062,6241.1728515625,5937.81689453125,3108.246826171875
2022-07-11,1000.6821899414062,6219.3505859375,5782.14306640625,3131.500244140625
2022-07-12,1032.505859375,6262.9951171875,5693.18701171875,3108.246826171875
2022-07-13,1036.0418701171875,6110.23828125,5693.18701171875,3053.988037109375
2022-07-14,1036.0418701171875,6132.0615234375,5804.3828125,3115.998046875
2022-07-15,975.9302368164062,6110.23828125,5670.9482421875,3216.76416015625
2022-07-18,986.5380859375,6241.1728515625,5782.14306640625,3247.76904296875
2022-07-19,1043.114013671875,6262.9951171875,5826.62158203125,3224.515380859375
2022-07-20,1067.8656005859375,6459.3955078125,5782.14306640625,3263.271484375
