Depth,Theta_Index,Theta_Value
1,0,0.0012837932445146502
1,1,0.11558406353196758
1,2,0.0514499296202347
1,3,0.10613129896096314
1,4,3.1365010748991646
1,5,0.00908819336554665
1,6,3.0614074944378102
1,7,0.1489009749017247
1,8,0.0013018480957899573
1,9,-0.059882186015011385
1,10,3.1409408450915577
1,11,-0.17820891560972754
1,12,-0.016778088588539998
1,13,0.019955855069997582
1,14,2.2502793729853523
1,15,0.07732798284363963
1,16,-0.06353800148546884
1,17,0.029898867034537806
1,18,0.0011127040575253323
1,19,-0.2458919641911847
1,20,-0.001713086184196658
1,21,-0.11318830838076567
1,22,0.0031943101989231884
1,23,-0.06439148651965156
1,24,-0.0033533035825410147
1,25,0.08683538643953236
1,26,-0.0016841650270104497
1,27,-0.07596470156969538
1,28,-0.015248379576118118
1,29,-0.07636512745195782
1,30,3.0787997258166615
1,31,0.21301514691341705
2,0,0.003873700521275876
2,1,0.14231779212237913
2,2,0.0075666332906482135
2,3,-0.11395182810773893
2,4,3.1406260943905897
2,5,-0.14159425071729986
2,6,3.1013164379730416
2,7,-0.02379462949406125
2,8,1.5344936814805872
2,9,0.2148434015847344
2,10,3.144673582667008
2,11,0.36577314989650683
2,12,-1.5753420422018747
2,13,-0.002443697150384366
2,14,3.1517415386077055
2,15,-0.1758697822868149
2,16,-1.5506835065611024
2,17,-0.25289013965782664
2,18,0.01641417564840835
2,19,-0.08493329131401978
2,20,0.008433712585923438
2,21,0.16818816952429985
2,22,-0.04644675184289482
2,23,-0.2712901206674298
2,24,0.047787802658061956
2,25,-0.2842983086490788
2,26,0.04996997632187604
2,27,-0.07041226493613714
2,28,-0.016710192888330446
2,29,-0.017474919095653334
2,30,0.013039126683210106
2,31,-0.00922886819305219
2,32,-0.004120191515417534
2,33,-0.16840855249519002
2,34,0.00195656907840586
2,35,-0.49689349507413627
2,36,0.002671547646257361
2,37,-0.40981161917489234
2,38,-0.0043386021102838285
2,39,-0.14237016619061102
2,40,1.5610941308319826
2,41,0.09650672557049186
2,42,0.028977161573289695
2,43,-0.4568669370283302
2,44,-1.5924864305990465
2,45,-0.21072402978970337
2,46,3.131659074695162
2,47,-0.2803486676858522
3,0,0.3937985460380859
3,1,0.18230860005287253
3,2,-0.025038184496611503
3,3,-0.06279896397945878
3,4,3.0573278024548203
3,5,-0.14334161537777845
3,6,3.159246195023483
3,7,-0.09275959130628507
3,8,1.578744038436382
3,9,0.24605177030393266
3,10,2.7389501369638873
3,11,0.21077251925166807
3,12,-2.972879477803637
3,13,-0.06910980057215485
3,14,3.139787388005309
3,15,-0.39218513735505073
3,16,0.027125667725546566
3,17,0.16150913985916376
3,18,0.013406371296169416
3,19,-0.18225032971726374
3,20,0.0075947273252929244
3,21,0.4247920584587967
3,22,0.03639250974145497
3,23,-0.16706147919556497
3,24,-0.01831295401513219
3,25,-0.3129111173161479
3,26,-0.05553200912912833
3,27,-0.01294833358227706
3,28,-0.5514289547006775
3,29,0.04186491870699707
3,30,0.007165380738693491
3,31,-0.07865742365670911
3,32,0.41605001430442795
3,33,-0.02439971193868653
3,34,-0.07123650609595851
3,35,0.2564206783979301
3,36,0.014840228272910237
3,37,-0.06322024832862606
3,38,0.014585736094810883
3,39,-0.25805684729980993
3,40,0.17667195319035045
3,41,-0.07072692417809193
3,42,-0.006420454624059536
3,43,-0.040395383009859884
3,44,0.006342405906904496
3,45,0.1793313200646816
3,46,-3.0248038550598558e-05
3,47,0.04334628105772072
3,48,-0.014693474338023475
3,49,-0.3451108090018183
3,50,0.015143528541110535
3,51,-0.3257223150692236
3,52,-0.004605508109427408
3,53,-0.6169505631340788
3,54,0.00835707407705739
3,55,-0.45526348572120884
3,56,1.5342147186771327
3,57,-0.045200268209437885
3,58,0.020730362100138566
3,59,-0.4471925559037833
3,60,-1.7041079849236274
3,61,-0.22122346198295173
3,62,3.1455199157185643
3,63,-0.578955795416725
4,0,0.02420559461308934
4,1,0.43069865433889215
4,2,-0.08020507315616739
4,3,0.1417971692126664
4,4,2.9211945171681473
4,5,-0.290994269586527
4,6,3.142687699708414
4,7,0.014190896737999984
4,8,3.1412930861596875
4,9,0.4617198336655078
4,10,3.140921466798956
4,11,0.28775129764479285
4,12,-3.1363371777393505
4,13,0.02173613662282505
4,14,3.1303081152428684
4,15,-0.4895669243377632
4,16,-0.0014375678250389372
4,17,0.3642935577800694
4,18,-0.09621614526452636
4,19,-0.6033011146077876
4,20,-0.000618855497534838
4,21,0.5730477684643696
4,22,-0.004779763554955172
4,23,-0.5074280880514797
4,24,0.0009221561710917596
4,25,-0.20600594433054434
4,26,-0.047968177594430624
4,27,-0.016561310845334454
4,28,-0.21724512217720407
4,29,0.26557850703557145
4,30,-0.12894117753689407
4,31,-0.1154128780893927
4,32,0.023223714321018385
4,33,0.01648304747072639
4,34,0.016311198203886365
4,35,0.2914910886013317
4,36,0.0012392844335960065
4,37,0.13206567870510894
4,38,-0.002303677319971653
4,39,-0.5134253783621995
4,40,0.0032253005689327485
4,41,-0.17580688442490902
4,42,0.0038160090533071924
4,43,0.008898705515518886
4,44,-0.015430199235896972
4,45,0.2236809979311333
4,46,-0.023745395027353712
4,47,-0.02373672121656252
4,48,0.018762226955676947
4,49,0.026191738851679146
4,50,0.40511064999714647
4,51,-0.19806811271731042
4,52,0.001670264988060618
4,53,-0.1268626128741853
4,54,0.0031081761157380552
4,55,-0.15346576314702218
4,56,-0.0016787841184007265
4,57,0.08495348742226182
4,58,-0.22858200102471662
4,59,-0.022346389674887276
4,60,-0.040417105176923804
4,61,0.020931921852655223
4,62,-0.2694867403319872
