Date,Ticker,Mu_Simple_Period,Mu_Log_Period,Sigma_Log,Sigma_Period_Log,Lambda_RiskAversion
2021-01-04,BBCA.JK,0.2598023659862348,0.22599733433462438,0.023164364959864885,0.2600193517860177,0.31008376147796696
2021-01-04,TLKM.JK,0.19389848200269136,0.17555172745089798,0.01706512016421046,0.19155549875580902,0.31008376147796696
2021-01-04,SMGR.JK,0.24273311484093393,0.20705960256960304,0.023795928780551128,0.2671086380906873,0.31008376147796696
2021-01-04,BMRI.JK,0.09558494912050315,0.07734580151008337,0.017015001602423457,0.19099291929503454,0.31008376147796696
2021-01-04,KLBF.JK,0.038750783008398945,0.0177390703401465,0.018262509375833864,0.20499615932135143,0.31008376147796696
2021-01-04,ASII.JK,0.3113872111735065,0.2777680597273531,0.02310059143273431,0.25930349571941147,0.31008376147796696
2021-01-04,UNTR.JK,0.122346844019775,0.09041045544933256,0.022515035036735687,0.25273064147602853,0.31008376147796696
2021-01-04,ICBP.JK,0.5241575214863843,0.4763471252257601,0.02754805217687933,0.30922611875656353,0.31008376147796696
2021-02-02,BBCA.JK,0.19445053846436142,0.1590439885519552,0.02370672328197958,0.26610730885267403,0.3901125165252483
2021-02-02,TLKM.JK,0.11947428017337125,0.09900061246452344,0.018027169842251833,0.20235447960867,0.3901125165252483
2021-02-02,SMGR.JK,0.20166384592365297,0.16269221276495016,0.024871617392631332,0.2791832128144628,0.3901125165252483
2021-02-02,BMRI.JK,0.021370850588111338,0.004318182063673151,0.016452272735573207,0.18467630343083102,0.3901125165252483
2021-02-02,KLBF.JK,-0.03708531595139724,-0.07664609947704815,0.025058909490470686,0.2812855613985578,0.3901125165252483
2021-02-02,ASII.JK,0.2414903323992586,0.20020571481065455,0.025599050574099468,0.28734863002493694,0.3901125165252483
2021-02-02,UNTR.JK,0.08966851717947234,0.05112077156999305,0.024735985485285255,0.27766074843045174,0.3901125165252483
2021-02-02,ICBP.JK,0.23034536915429846,0.18145470374450512,0.02785753593001287,0.3127000652695594,0.3901125165252483
2021-03-04,BBCA.JK,0.10953123495430676,0.07459083062463531,0.023550150584114478,0.26434978467807174,0.42626023791968265
2021-03-04,TLKM.JK,0.08289089286827377,0.06222085468938979,0.018113416135816827,0.203322591852868,0.42626023791968265
2021-03-04,SMGR.JK,0.08349906089266722,0.04659746886737031,0.02420205685385219,0.27166741440701686,0.42626023791968265
2021-03-04,BMRI.JK,-0.15846915269794026,-0.1721741680900901,0.014749234788948237,0.1655597498919941,0.42626023791968265
2021-03-04,KLBF.JK,0.005633802472804829,-0.036848645926431424,0.025967760353285282,0.2914873870315361,0.42626023791968265
2021-03-04,ASII.JK,0.10688988331531725,0.05960524144177164,0.02739616526101163,0.3075211923544314,0.42626023791968265
2021-03-04,UNTR.JK,0.1826625170780145,0.14141208163017777,0.025588450844713697,0.2872296483576747,0.42626023791968265
2021-03-04,ICBP.JK,0.017132271694550224,-0.025233236234527622,0.025931995292044777,0.29108592521479926,0.42626023791968265
2021-04-06,BBCA.JK,0.13172838120846725,0.1026201328335022,0.021495015433618758,0.2412809498280585,0.3826313946882421
2021-04-06,TLKM.JK,0.11270405864971138,0.09647006620183281,0.01605248952055713,0.1801887479721116,0.3826313946882421
2021-04-06,SMGR.JK,0.21644222214355188,0.18645929866206076,0.02181557746980649,0.2448792497599219,0.3826313946882421
2021-04-06,BMRI.JK,-0.10519906128414323,-0.11974175206316177,0.01519329989079801,0.17054436829762828,0.3826313946882421
2021-04-06,KLBF.JK,0.02289833141119136,-0.014762197128096234,0.02444966599547485,0.2744468201283724,0.3826313946882421
