Date,Ticker,Bias_h_Obj,Bias_h_Pen
2021-01-04,BBCA.JK,0.031279905674634685,-0.0
2021-01-04,TLKM.JK,0.02331499278127568,-0.0
2021-01-04,SMGR.JK,0.029006311593157075,-0.0
2021-01-04,BMRI.JK,0.011370268828391554,-0.0
2021-01-04,KLBF.JK,0.004045216747430908,-0.0
2021-01-04,ASII.JK,0.03784382434086704,-0.0
2021-01-04,UNTR.JK,0.014119157128031976,-0.0
2021-01-04,ICBP.JK,0.06422665700672162,-0.0
2021-02-02,BBCA.JK,0.022684583902971615,-0.0
2021-02-02,TLKM.JK,0.01362728471540258,-0.0
2021-02-02,SMGR.JK,0.02335828049764807,-0.0
2021-02-02,BMRI.JK,0.001890213062004752,-0.0
2021-02-02,KLBF.JK,-0.005969312220239504,-0.0
2021-02-02,ASII.JK,0.028511867931208114,-0.0
2021-02-02,UNTR.JK,0.009429035207761043,-0.0
2021-02-02,ICBP.JK,0.027060493261203546,-0.0
2021-03-04,BBCA.JK,0.011959276996449041,-0.0
2021-03-04,TLKM.JK,0.008928955378362297,-0.0
2021-03-04,SMGR.JK,0.008501511571628243,-0.0
2021-03-04,BMRI.JK,-0.020558923474172038,-0.0
2021-03-04,KLBF.JK,-0.0008689891304194395,-0.0
2021-03-04,ASII.JK,0.011442372283163579,-0.0
2021-03-04,UNTR.JK,0.02096646315516093,-0.0
2021-03-04,ICBP.JK,0.0004115809297486038,-0.0
2021-04-06,BBCA.JK,0.015282184593240926,-0.0
2021-04-06,TLKM.JK,0.013163058003960289,-0.0
2021-04-06,SMGR.JK,0.025774045101942252,-0.0
2021-04-06,BMRI.JK,-0.013660413613567691,-0.0
2021-04-06,KLBF.JK,0.0018601995587772683,-0.0
2021-04-06,ASII.JK,0.023988608975671687,-0.0
2021-04-06,UNTR.JK,0.03220107654251316,-0.0
2021-04-06,ICBP.JK,-0.0005720940461493033,-0.0
2021-05-05,BBCA.JK,0.0066234355468707895,-0.0
