Date,Ticker_i,Ticker_j,Interaction_J_Obj,Interaction_J_Pen
2021-01-04,BBCA.JK,TLKM.JK,0.0001300844810088122,0.5
2021-01-04,BBCA.JK,SMGR.JK,0.00019119755435768524,0.5
2021-01-04,BBCA.JK,BMRI.JK,4.387459087658162e-05,0.5
2021-01-04,BBCA.JK,KLBF.JK,8.10957172020396e-05,0.5
2021-01-04,BBCA.JK,ASII.JK,0.00013204110080331262,0.5
2021-01-04,BBCA.JK,UNTR.JK,0.00015061296047683663,0.5
2021-01-04,BBCA.JK,ICBP.JK,0.0001389089385627337,0.5
2021-01-04,TLKM.JK,SMGR.JK,0.0001626282279810987,0.5
2021-01-04,TLKM.JK,BMRI.JK,4.8236702359326234e-05,0.5
2021-01-04,TLKM.JK,KLBF.JK,8.221193980841691e-05,0.5
2021-01-04,TLKM.JK,ASII.JK,0.00010522440292119052,0.5
2021-01-04,TLKM.JK,UNTR.JK,0.00011950990476463136,0.5
2021-01-04,TLKM.JK,ICBP.JK,9.66396020193551e-05,0.5
2021-01-04,SMGR.JK,BMRI.JK,6.305670793019102e-05,0.5
2021-01-04,SMGR.JK,KLBF.JK,0.00010698695761245555,0.5
2021-01-04,SMGR.JK,ASII.JK,0.0001266934395700792,0.5
2021-01-04,SMGR.JK,UNTR.JK,0.00014630941633191297,0.5
2021-01-04,SMGR.JK,ICBP.JK,0.00019277493098172088,0.5
2021-01-04,BMRI.JK,KLBF.JK,5.5367679480655396e-05,0.5
2021-01-04,BMRI.JK,ASII.JK,5.3079284312660686e-05,0.5
2021-01-04,BMRI.JK,UNTR.JK,8.214097703022072e-05,0.5
2021-01-04,BMRI.JK,ICBP.JK,5.5354385394491215e-05,0.5
2021-01-04,KLBF.JK,ASII.JK,8.483099705188176e-05,0.5
2021-01-04,KLBF.JK,UNTR.JK,9.359047205578148e-05,0.5
2021-01-04,KLBF.JK,ICBP.JK,9.094139980566768e-05,0.5
2021-01-04,ASII.JK,UNTR.JK,0.00013468801188043213,0.5
2021-01-04,ASII.JK,ICBP.JK,0.00011724628996544099,0.5
2021-01-04,UNTR.JK,ICBP.JK,0.0001378792726518113,0.5
2021-02-02,BBCA.JK,TLKM.JK,0.00017954030924298303,0.5
2021-02-02,BBCA.JK,SMGR.JK,0.00025426668920688764,0.5
2021-02-02,BBCA.JK,BMRI.JK,5.5425513764192903e-05,0.5
2021-02-02,BBCA.JK,KLBF.JK,0.00011262300467369734,0.5
2021-02-02,BBCA.JK,ASII.JK,0.00018509918592327014,0.5
2021-02-02,BBCA.JK,UNTR.JK,0.0002234071750794763,0.5
2021-02-02,BBCA.JK,ICBP.JK,0.0001797297056891295,0.5
2021-02-02,TLKM.JK,SMGR.JK,0.00021185738724896862,0.5
2021-02-02,TLKM.JK,BMRI.JK,6.615408283365204e-05,0.5
2021-02-02,TLKM.JK,KLBF.JK,0.00016157156435770093,0.5
2021-02-02,TLKM.JK,ASII.JK,0.00014585853434049962,0.5
2021-02-02,TLKM.JK,UNTR.JK,0.00016926015827136944,0.5
2021-02-02,TLKM.JK,ICBP.JK,0.00012316345646114257,0.5
2021-02-02,SMGR.JK,BMRI.JK,9.63516241381159e-05,0.5
2021-02-02,SMGR.JK,KLBF.JK,0.0001565713605723168,0.5
2021-02-02,SMGR.JK,ASII.JK,0.00020732939159041663,0.5
2021-02-02,SMGR.JK,UNTR.JK,0.00022695483412009333,0.5
2021-02-02,SMGR.JK,ICBP.JK,0.00022126514703674124,0.5
2021-02-02,BMRI.JK,KLBF.JK,6.901118283055295e-05,0.5
2021-02-02,BMRI.JK,ASII.JK,9.502846479483951e-05,0.5
2021-02-02,BMRI.JK,UNTR.JK,0.00010667511546078167,0.5
2021-02-02,BMRI.JK,ICBP.JK,8.460792045142177e-05,0.5
2021-02-02,KLBF.JK,ASII.JK,9.306943901731203e-05,0.5
2021-02-02,KLBF.JK,UNTR.JK,0.00015595962701492113,0.5
2021-02-02,KLBF.JK,ICBP.JK,0.00010255539732015254,0.5
2021-02-02,ASII.JK,UNTR.JK,0.00022337206972712894,0.5
2021-02-02,ASII.JK,ICBP.JK,0.0002213650938909662,0.5
2021-02-02,UNTR.JK,ICBP.JK,0.00020396427105894683,0.5
2021-03-04,BBCA.JK,TLKM.JK,0.00019127570922240395,0.5
2021-03-04,BBCA.JK,SMGR.JK,0.0002601083847993041,0.5
2021-03-04,BBCA.JK,BMRI.JK,6.790386757370826e-05,0.5
2021-03-04,BBCA.JK,KLBF.JK,0.0001522636383638921,0.5
2021-03-04,BBCA.JK,ASII.JK,0.0001976388769642228,0.5
2021-03-04,BBCA.JK,UNTR.JK,0.00022849887095339693,0.5
2021-03-04,BBCA.JK,ICBP.JK,0.00016900974175688738,0.5
2021-03-04,TLKM.JK,SMGR.JK,0.00024283013431648069,0.5
2021-03-04,TLKM.JK,BMRI.JK,5.798854007549821e-05,0.5
2021-03-04,TLKM.JK,KLBF.JK,0.0001860727137340199,0.5
2021-03-04,TLKM.JK,ASII.JK,0.00017010235309331432,0.5
2021-03-04,TLKM.JK,UNTR.JK,0.0001768294352996141,0.5
2021-03-04,TLKM.JK,ICBP.JK,0.00013196936343246707,0.5
2021-03-04,SMGR.JK,BMRI.JK,9.882792938995275e-05,0.5
2021-03-04,SMGR.JK,KLBF.JK,0.00018946393073016778,0.5
2021-03-04,SMGR.JK,ASII.JK,0.00022645157926772593,0.5
2021-03-04,SMGR.JK,UNTR.JK,0.00022037165958671058,0.5
2021-03-04,SMGR.JK,ICBP.JK,0.00020626487822987565,0.5
2021-03-04,BMRI.JK,KLBF.JK,5.891524274875614e-05,0.5
2021-03-04,BMRI.JK,ASII.JK,9.033696037207768e-05,0.5
2021-03-04,BMRI.JK,UNTR.JK,0.00010627333211126716,0.5
2021-03-04,BMRI.JK,ICBP.JK,8.747404210353592e-05,0.5
2021-03-04,KLBF.JK,ASII.JK,0.00013669727827841257,0.5
2021-03-04,KLBF.JK,UNTR.JK,0.00015424193430487037,0.5
2021-03-04,KLBF.JK,ICBP.JK,0.00012966662129526493,0.5
2021-03-04,ASII.JK,UNTR.JK,0.0002285980409007747,0.5
2021-03-04,ASII.JK,ICBP.JK,0.00023917670815690816,0.5
2021-03-04,UNTR.JK,ICBP.JK,0.0002020563180503313,0.5
2021-04-06,BBCA.JK,TLKM.JK,0.00011585792076323084,0.5
2021-04-06,BBCA.JK,SMGR.JK,0.00015681135656064074,0.5
2021-04-06,BBCA.JK,BMRI.JK,4.461000167589911e-05,0.5
2021-04-06,BBCA.JK,KLBF.JK,8.450074424222599e-05,0.5
2021-04-06,BBCA.JK,ASII.JK,0.00013275240487380376,0.5
2021-04-06,BBCA.JK,UNTR.JK,0.00017145455464023934,0.5
2021-04-06,BBCA.JK,ICBP.JK,0.0001298220227912976,0.5
2021-04-06,TLKM.JK,SMGR.JK,0.00015237621185220876,0.5
2021-04-06,TLKM.JK,BMRI.JK,2.9108591785782626e-05,0.5
2021-04-06,TLKM.JK,KLBF.JK,0.00011363244206064188,0.5
2021-04-06,TLKM.JK,ASII.JK,0.00011401999823075307,0.5
2021-04-06,TLKM.JK,UNTR.JK,0.00013369511759668882,0.5
2021-04-06,TLKM.JK,ICBP.JK,7.214544584900964e-05,0.5
2021-04-06,SMGR.JK,BMRI.JK,6.106600354021447e-05,0.5
2021-04-06,SMGR.JK,KLBF.JK,0.00010541261967904397,0.5
2021-04-06,SMGR.JK,ASII.JK,0.0001576938417534622,0.5
2021-04-06,SMGR.JK,UNTR.JK,0.00016159861121828114,0.5
2021-04-06,SMGR.JK,ICBP.JK,0.00012776127675557774,0.5
2021-04-06,BMRI.JK,KLBF.JK,1.3562713164466387e-05,0.5
2021-04-06,BMRI.JK,ASII.JK,6.0849430859733064e-05,0.5
2021-04-06,BMRI.JK,UNTR.JK,7.443671085328912e-05,0.5
2021-04-06,BMRI.JK,ICBP.JK,5.300718694241265e-05,0.5
2021-04-06,KLBF.JK,ASII.JK,7.847830983727459e-05,0.5
2021-04-06,KLBF.JK,UNTR.JK,0.00010200983251013679,0.5
2021-04-06,KLBF.JK,ICBP.JK,5.417956363773886e-05,0.5
2021-04-06,ASII.JK,UNTR.JK,0.00016654877620403015,0.5
2021-04-06,ASII.JK,ICBP.JK,0.00015742869436129796,0.5
2021-04-06,UNTR.JK,ICBP.JK,0.00015289887403791705,0.5
2021-05-05,BBCA.JK,TLKM.JK,0.00013751187207783886,0.5
2021-05-05,BBCA.JK,SMGR.JK,0.00014543368308066705,0.5
2021-05-05,BBCA.JK,BMRI.JK,5.7796748141623285e-05,0.5
2021-05-05,BBCA.JK,KLBF.JK,8.402700311799882e-05,0.5
2021-05-05,BBCA.JK,ASII.JK,0.0001440903600206006,0.5
2021-05-05,BBCA.JK,UNTR.JK,0.00018105153732225575,0.5
2021-05-05,BBCA.JK,ICBP.JK,0.00012935123052917267,0.5
2021-05-05,TLKM.JK,SMGR.JK,0.00014477794621421265,0.5
2021-05-05,TLKM.JK,BMRI.JK,4.068867823720099e-05,0.5
2021-05-05,TLKM.JK,KLBF.JK,0.00011324416324574686,0.5
2021-05-05,TLKM.JK,ASII.JK,0.00013583397087654607,0.5
2021-05-05,TLKM.JK,UNTR.JK,0.00012595923119638152,0.5
2021-05-05,TLKM.JK,ICBP.JK,6.743995399606123e-05,0.5
2021-05-05,SMGR.JK,BMRI.JK,6.929342393806974e-05,0.5
2021-05-05,SMGR.JK,KLBF.JK,0.00010461812365121182,0.5
2021-05-05,SMGR.JK,ASII.JK,0.0001822667858969977,0.5
2021-05-05,SMGR.JK,UNTR.JK,0.00015108042972416155,0.5
2021-05-05,SMGR.JK,ICBP.JK,0.0001438251067609474,0.5
2021-05-05,BMRI.JK,KLBF.JK,1.4915451428615708e-05,0.5
2021-05-05,BMRI.JK,ASII.JK,7.069714541776225e-05,0.5
2021-05-05,BMRI.JK,UNTR.JK,8.340604113183559e-05,0.5
2021-05-05,BMRI.JK,ICBP.JK,6.295732993615091e-05,0.5
2021-05-05,KLBF.JK,ASII.JK,8.022717997492731e-05,0.5
2021-05-05,KLBF.JK,UNTR.JK,9.65399010530384e-05,0.5
2021-05-05,KLBF.JK,ICBP.JK,5.359858867232446e-05,0.5
2021-05-05,ASII.JK,UNTR.JK,0.00017551118684834403,0.5
2021-05-05,ASII.JK,ICBP.JK,0.00020133698123702957,0.5
2021-05-05,UNTR.JK,ICBP.JK,0.0001630879729826045,0.5
2021-06-10,BBCA.JK,TLKM.JK,0.00010864943458167961,0.5
2021-06-10,BBCA.JK,SMGR.JK,0.00014309707270719496,0.5
2021-06-10,BBCA.JK,BMRI.JK,8.259912786584739e-05,0.5
2021-06-10,BBCA.JK,KLBF.JK,7.291083909133033e-05,0.5
2021-06-10,BBCA.JK,ASII.JK,0.00012794089288405171,0.5
2021-06-10,BBCA.JK,UNTR.JK,0.0001600789318477039,0.5
2021-06-10,BBCA.JK,ICBP.JK,0.00015199213442160394,0.5
2021-06-10,TLKM.JK,SMGR.JK,0.00013003511062440644,0.5
2021-06-10,TLKM.JK,BMRI.JK,4.651816421168288e-05,0.5
2021-06-10,TLKM.JK,KLBF.JK,0.00011023969915489511,0.5
2021-06-10,TLKM.JK,ASII.JK,0.00012073739392169144,0.5
2021-06-10,TLKM.JK,UNTR.JK,8.774231865359043e-05,0.5
2021-06-10,TLKM.JK,ICBP.JK,7.49851274883372e-05,0.5
2021-06-10,SMGR.JK,BMRI.JK,8.760750280920298e-05,0.5
2021-06-10,SMGR.JK,KLBF.JK,0.00011860235315876818,0.5
2021-06-10,SMGR.JK,ASII.JK,0.00019316896419775722,0.5
2021-06-10,SMGR.JK,UNTR.JK,0.0001353916084181158,0.5
2021-06-10,SMGR.JK,ICBP.JK,0.00014197359168811614,0.5
2021-06-10,BMRI.JK,KLBF.JK,2.304747417919516e-05,0.5
2021-06-10,BMRI.JK,ASII.JK,8.8413646201387e-05,0.5
2021-06-10,BMRI.JK,UNTR.JK,8.084452954182581e-05,0.5
2021-06-10,BMRI.JK,ICBP.JK,7.487068116216642e-05,0.5
2021-06-10,KLBF.JK,ASII.JK,6.183444894608497e-05,0.5
2021-06-10,KLBF.JK,UNTR.JK,8.706022630400373e-05,0.5
2021-06-10,KLBF.JK,ICBP.JK,5.3278159926553277e-05,0.5
2021-06-10,ASII.JK,UNTR.JK,0.00011454638779428316,0.5
2021-06-10,ASII.JK,ICBP.JK,0.00019722338041403028,0.5
2021-06-10,UNTR.JK,ICBP.JK,0.0001450515027717788,0.5
2021-07-09,BBCA.JK,TLKM.JK,7.046518564706988e-05,0.5
2021-07-09,BBCA.JK,SMGR.JK,8.369799401351737e-05,0.5
2021-07-09,BBCA.JK,BMRI.JK,4.7715871061766146e-05,0.5
2021-07-09,BBCA.JK,KLBF.JK,4.1418729994421704e-05,0.5
2021-07-09,BBCA.JK,ASII.JK,7.886725859718841e-05,0.5
2021-07-09,BBCA.JK,UNTR.JK,7.820170590070899e-05,0.5
2021-07-09,BBCA.JK,ICBP.JK,8.100263985963474e-05,0.5
2021-07-09,TLKM.JK,SMGR.JK,8.255816657224438e-05,0.5
2021-07-09,TLKM.JK,BMRI.JK,1.6638657125671764e-05,0.5
2021-07-09,TLKM.JK,KLBF.JK,7.73809163345528e-05,0.5
2021-07-09,TLKM.JK,ASII.JK,7.502613810930735e-05,0.5
2021-07-09,TLKM.JK,UNTR.JK,4.4271217053343123e-05,0.5
2021-07-09,TLKM.JK,ICBP.JK,2.2917468856329975e-05,0.5
2021-07-09,SMGR.JK,BMRI.JK,4.5030276486183016e-05,0.5
2021-07-09,SMGR.JK,KLBF.JK,6.9562540979623e-05,0.5
2021-07-09,SMGR.JK,ASII.JK,0.00012893977241742384,0.5
2021-07-09,SMGR.JK,UNTR.JK,6.118434040890089e-05,0.5
2021-07-09,SMGR.JK,ICBP.JK,6.563936361631543e-05,0.5
2021-07-09,BMRI.JK,KLBF.JK,3.140785100421505e-05,0.5
2021-07-09,BMRI.JK,ASII.JK,6.201556012664892e-05,0.5
2021-07-09,BMRI.JK,UNTR.JK,3.053835429535283e-05,0.5
2021-07-09,BMRI.JK,ICBP.JK,4.834350427630648e-06,0.5
2021-07-09,KLBF.JK,ASII.JK,5.058336895533864e-05,0.5
2021-07-09,KLBF.JK,UNTR.JK,3.788065168316449e-05,0.5
2021-07-09,KLBF.JK,ICBP.JK,-3.1554381251879016e-06,0.5
2021-07-09,ASII.JK,UNTR.JK,6.301022756196024e-05,0.5
2021-07-09,ASII.JK,ICBP.JK,0.00014049122041591587,0.5
2021-07-09,UNTR.JK,ICBP.JK,4.509765655028143e-05,0.5
2021-08-10,BBCA.JK,TLKM.JK,6.898017394459718e-05,0.5
2021-08-10,BBCA.JK,SMGR.JK,8.918858228734974e-05,0.5
2021-08-10,BBCA.JK,BMRI.JK,5.932052633927938e-05,0.5
2021-08-10,BBCA.JK,KLBF.JK,2.970583778253402e-05,0.5
2021-08-10,BBCA.JK,ASII.JK,9.372761062056394e-05,0.5
2021-08-10,BBCA.JK,UNTR.JK,6.844650631009909e-05,0.5
2021-08-10,BBCA.JK,ICBP.JK,7.27124304392243e-05,0.5
2021-08-10,TLKM.JK,SMGR.JK,8.810122877967918e-05,0.5
2021-08-10,TLKM.JK,BMRI.JK,2.403347650211924e-05,0.5
2021-08-10,TLKM.JK,KLBF.JK,3.2580713498381616e-05,0.5
2021-08-10,TLKM.JK,ASII.JK,7.918699962205805e-05,0.5
2021-08-10,TLKM.JK,UNTR.JK,3.5965012485823646e-05,0.5
2021-08-10,TLKM.JK,ICBP.JK,2.6692207620984676e-05,0.5
2021-08-10,SMGR.JK,BMRI.JK,4.3615811398787686e-05,0.5
2021-08-10,SMGR.JK,KLBF.JK,3.227610134096366e-05,0.5
2021-08-10,SMGR.JK,ASII.JK,0.0001013014282531628,0.5
2021-08-10,SMGR.JK,UNTR.JK,3.3080238638613185e-05,0.5
2021-08-10,SMGR.JK,ICBP.JK,5.804390526410772e-05,0.5
2021-08-10,BMRI.JK,KLBF.JK,2.370180802080926e-05,0.5
2021-08-10,BMRI.JK,ASII.JK,5.9448655626416625e-05,0.5
2021-08-10,BMRI.JK,UNTR.JK,1.637583316892963e-05,0.5
2021-08-10,BMRI.JK,ICBP.JK,1.803059913072256e-05,0.5
2021-08-10,KLBF.JK,ASII.JK,7.029014546757262e-05,0.5
2021-08-10,KLBF.JK,UNTR.JK,1.372274364986966e-05,0.5
2021-08-10,KLBF.JK,ICBP.JK,-1.6775531117842912e-06,0.5
2021-08-10,ASII.JK,UNTR.JK,4.170337744448748e-05,0.5
2021-08-10,ASII.JK,ICBP.JK,7.628081990817743e-05,0.5
2021-08-10,UNTR.JK,ICBP.JK,2.9437446942302585e-05,0.5
2021-09-10,BBCA.JK,TLKM.JK,9.590264441287795e-05,0.5
2021-09-10,BBCA.JK,SMGR.JK,0.00011380698097309028,0.5
2021-09-10,BBCA.JK,BMRI.JK,9.006276695968176e-05,0.5
2021-09-10,BBCA.JK,KLBF.JK,4.249485761517528e-05,0.5
2021-09-10,BBCA.JK,ASII.JK,0.00016111294284795258,0.5
2021-09-10,BBCA.JK,UNTR.JK,9.861470462393426e-05,0.5
2021-09-10,BBCA.JK,ICBP.JK,0.0001138261770337243,0.5
2021-09-10,TLKM.JK,SMGR.JK,9.807243967453329e-05,0.5
2021-09-10,TLKM.JK,BMRI.JK,4.300836851504486e-05,0.5
2021-09-10,TLKM.JK,KLBF.JK,3.73842877429128e-05,0.5
2021-09-10,TLKM.JK,ASII.JK,0.00011027047954114899,0.5
2021-09-10,TLKM.JK,UNTR.JK,4.859920618824968e-05,0.5
2021-09-10,TLKM.JK,ICBP.JK,3.420060015006055e-05,0.5
2021-09-10,SMGR.JK,BMRI.JK,7.056685255126842e-05,0.5
2021-09-10,SMGR.JK,KLBF.JK,3.4030943870945627e-05,0.5
2021-09-10,SMGR.JK,ASII.JK,0.00015920094043970443,0.5
2021-09-10,SMGR.JK,UNTR.JK,6.267662465758169e-05,0.5
2021-09-10,SMGR.JK,ICBP.JK,9.984489823482979e-05,0.5
2021-09-10,BMRI.JK,KLBF.JK,5.2544073367926626e-05,0.5
2021-09-10,BMRI.JK,ASII.JK,8.658408078943816e-05,0.5
2021-09-10,BMRI.JK,UNTR.JK,3.400966965455068e-05,0.5
2021-09-10,BMRI.JK,ICBP.JK,4.1105368565821424e-05,0.5
2021-09-10,KLBF.JK,ASII.JK,7.808727496561923e-05,0.5
2021-09-10,KLBF.JK,UNTR.JK,2.815593825688811e-05,0.5
2021-09-10,KLBF.JK,ICBP.JK,1.0065098089724365e-05,0.5
2021-09-10,ASII.JK,UNTR.JK,9.972134655987212e-05,0.5
2021-09-10,ASII.JK,ICBP.JK,0.00012226652519082139,0.5
2021-09-10,UNTR.JK,ICBP.JK,6.545936997862697e-05,0.5
2021-10-11,BBCA.JK,TLKM.JK,9.99348145449665e-05,0.5
2021-10-11,BBCA.JK,SMGR.JK,9.60937663022737e-05,0.5
2021-10-11,BBCA.JK,BMRI.JK,7.609121910146736e-05,0.5
2021-10-11,BBCA.JK,KLBF.JK,5.122098075112933e-05,0.5
2021-10-11,BBCA.JK,ASII.JK,0.00013971521589077344,0.5
2021-10-11,BBCA.JK,UNTR.JK,9.710892699646802e-05,0.5
2021-10-11,BBCA.JK,ICBP.JK,9.143136338205601e-05,0.5
2021-10-11,TLKM.JK,SMGR.JK,8.782026564453252e-05,0.5
2021-10-11,TLKM.JK,BMRI.JK,4.5440612862300736e-05,0.5
2021-10-11,TLKM.JK,KLBF.JK,3.579039808957286e-05,0.5
2021-10-11,TLKM.JK,ASII.JK,6.793405553012899e-05,0.5
2021-10-11,TLKM.JK,UNTR.JK,5.226653172690558e-05,0.5
2021-10-11,TLKM.JK,ICBP.JK,4.778566748293982e-05,0.5
2021-10-11,SMGR.JK,BMRI.JK,6.517283714195144e-05,0.5
2021-10-11,SMGR.JK,KLBF.JK,3.0269172456232896e-05,0.5
2021-10-11,SMGR.JK,ASII.JK,0.00011184258683913126,0.5
2021-10-11,SMGR.JK,UNTR.JK,4.915974211338528e-05,0.5
2021-10-11,SMGR.JK,ICBP.JK,0.00010222054533564583,0.5
2021-10-11,BMRI.JK,KLBF.JK,4.8737159731451804e-05,0.5
2021-10-11,BMRI.JK,ASII.JK,6.416772298148242e-05,0.5
2021-10-11,BMRI.JK,UNTR.JK,2.7827978944880393e-05,0.5
2021-10-11,BMRI.JK,ICBP.JK,4.225930441571165e-05,0.5
2021-10-11,KLBF.JK,ASII.JK,7.77017880326444e-05,0.5
2021-10-11,KLBF.JK,UNTR.JK,1.9976289595425328e-05,0.5
2021-10-11,KLBF.JK,ICBP.JK,1.2079606367326307e-05,0.5
2021-10-11,ASII.JK,UNTR.JK,6.324458495304079e-05,0.5
2021-10-11,ASII.JK,ICBP.JK,0.000127552729593947,0.5
2021-10-11,UNTR.JK,ICBP.JK,4.787481941666823e-05,0.5
2021-11-10,BBCA.JK,TLKM.JK,0.00010319020046565386,0.5
2021-11-10,BBCA.JK,SMGR.JK,0.00012049021117971116,0.5
2021-11-10,BBCA.JK,BMRI.JK,7.733843401948134e-05,0.5
2021-11-10,BBCA.JK,KLBF.JK,4.4764528489284555e-05,0.5
2021-11-10,BBCA.JK,ASII.JK,0.00015550400830296286,0.5
2021-11-10,BBCA.JK,UNTR.JK,9.130575748425849e-05,0.5
2021-11-10,BBCA.JK,ICBP.JK,0.00010251092690327208,0.5
2021-11-10,TLKM.JK,SMGR.JK,9.204614547551094e-05,0.5
2021-11-10,TLKM.JK,BMRI.JK,4.708670890565139e-05,0.5
2021-11-10,TLKM.JK,KLBF.JK,3.340637570857723e-05,0.5
2021-11-10,TLKM.JK,ASII.JK,8.213349018616368e-05,0.5
2021-11-10,TLKM.JK,UNTR.JK,5.8487719042658176e-05,0.5
2021-11-10,TLKM.JK,ICBP.JK,5.620609544340266e-05,0.5
2021-11-10,SMGR.JK,BMRI.JK,6.18272156119444e-05,0.5
2021-11-10,SMGR.JK,KLBF.JK,3.0030360185756646e-05,0.5
2021-11-10,SMGR.JK,ASII.JK,0.00013153231244225188,0.5
2021-11-10,SMGR.JK,UNTR.JK,5.760625013761358e-05,0.5
2021-11-10,SMGR.JK,ICBP.JK,0.00011081743953860322,0.5
2021-11-10,BMRI.JK,KLBF.JK,5.433878386401532e-05,0.5
2021-11-10,BMRI.JK,ASII.JK,6.983039435580478e-05,0.5
2021-11-10,BMRI.JK,UNTR.JK,2.3200316861291784e-05,0.5
2021-11-10,BMRI.JK,ICBP.JK,4.337621158853565e-05,0.5
2021-11-10,KLBF.JK,ASII.JK,0.0001031439811150023,0.5
2021-11-10,KLBF.JK,UNTR.JK,2.0784563541556403e-05,0.5
2021-11-10,KLBF.JK,ICBP.JK,2.837737103169658e-06,0.5
2021-11-10,ASII.JK,UNTR.JK,8.21426342204812e-05,0.5
2021-11-10,ASII.JK,ICBP.JK,7.914151825489925e-05,0.5
2021-11-10,UNTR.JK,ICBP.JK,4.7044277033453116e-05,0.5
2021-12-09,BBCA.JK,TLKM.JK,0.00011523006021674457,0.5
2021-12-09,BBCA.JK,SMGR.JK,0.0001469140427547727,0.5
2021-12-09,BBCA.JK,BMRI.JK,6.225567533884852e-05,0.5
2021-12-09,BBCA.JK,KLBF.JK,6.430834930453557e-05,0.5
2021-12-09,BBCA.JK,ASII.JK,0.00013417112172990015,0.5
2021-12-09,BBCA.JK,UNTR.JK,8.231182413796174e-05,0.5
2021-12-09,BBCA.JK,ICBP.JK,0.00012266650378101022,0.5
2021-12-09,TLKM.JK,SMGR.JK,8.638853457955154e-05,0.5
2021-12-09,TLKM.JK,BMRI.JK,4.182810487849623e-05,0.5
2021-12-09,TLKM.JK,KLBF.JK,2.7327884933892394e-05,0.5
2021-12-09,TLKM.JK,ASII.JK,7.053488158671754e-05,0.5
