Date,Equity
2022-09-14,127114354.99362308
2022-09-15,126630282.82754934
2022-09-16,124555370.10740641
2022-09-19,125393638.68630418
2022-09-20,125854989.08043516
2022-09-21,126016647.05597714
2022-09-22,127737055.40450427
2022-09-23,126489389.22289252
2022-09-26,123009164.7900112
2022-09-27,122969663.5811705
2022-09-28,122270653.41782165
2022-09-29,121931032.73093665
2022-09-30,121491931.7541466
2022-10-03,120710698.6397753
2022-10-04,123126754.99255645
2022-10-05,123053414.17734814
2022-10-06,122865170.27833241
2022-10-07,122483421.00492516
2022-10-10,120337801.6881041
2022-10-11,118592655.15211985
2022-10-12,118097548.09942755
2022-10-13,117245111.39449269
2022-10-14,115743109.59591526
2022-10-17,116688162.10048985
2022-10-18,115018044.47270831
2022-10-19,115343947.0512553
2022-10-20,118007528.4661211
2022-10-21,117482895.69957808
2022-10-24,117853113.27373068
2022-10-25,117188384.41416726
2022-10-26,118184446.08634791
2022-10-27,119214982.28063196
2022-10-28,117898971.67045443
2022-10-31,118593378.86721815
2022-11-01,115623069.78432693
2022-11-02,116572127.62457785
2022-11-03,117718880.54471833
2022-11-04,118501396.89340109
2022-11-07,119677323.53034246
2022-11-08,118323801.87479109
2022-11-09,118270431.5519836
2022-11-10,115492682.72760859
2022-11-11,119716799.36111265
2022-11-14,118301003.96491551
2022-11-15,119288307.58092147
2022-11-16,119134183.51510768
2022-11-17,118964568.47717756
2022-11-18,120626020.6086925
2022-11-21,120273490.44392285
2022-11-22,120905554.42397213
2022-11-23,120938543.38695958
2022-11-24,120676940.0867585
2022-11-25,119762835.23819345
2022-11-28,119036295.43596268
2022-11-29,119730080.15104827
2022-11-30,119965297.90400243
2022-12-01,118910226.31781271
2022-12-02,117731834.36498985
2022-12-05,116541179.48530582
2022-12-06,115844628.52840167
2022-12-07,114224643.1248964
2022-12-08,112052968.54586944
2022-12-09,109366564.13390034
2022-12-12,110444672.55809891
2022-12-13,111007281.87331918
2022-12-14,111979450.15094697
2022-12-15,111897493.77041218
2022-12-16,113285226.51740563
2022-12-19,112394172.4514706
2022-12-20,111044206.05935538
2022-12-21,111712052.95705955
2022-12-22,111789296.81183372
2022-12-23,110165802.34158808
2022-12-26,109117222.49783084
2022-12-27,110491786.69503443
2022-12-28,110181030.27217272
2022-12-29,111200400.61426133
2022-12-30,109945655.63205478
2023-01-02,110400061.85403608
2023-01-03,110521325.54392023
2023-01-04,108331091.63034843
2023-01-05,103112787.81478143
2023-01-06,104582951.476735
2023-01-09,102651781.38727558
2023-01-10,103722806.10186367
2023-01-11,102863843.78373381
2023-01-12,103014869.85874428
2023-01-13,104993193.9178343
2023-01-16,105942179.69239132
2023-01-17,108614953.7367393
2023-01-18,109333502.6491614
2023-01-19,110335271.87408254
2023-01-20,111367230.9309519
2023-01-24,111426579.63044013
2023-01-25,109860569.53971687
2023-01-26,109035592.28307718
2023-01-27,109925368.84238748
2023-01-30,108793138.9156247
2023-01-31,107505600.91981213
2023-02-01,108371628.42608285
2023-02-02,110274941.16963366
2023-02-03,108503271.86049165
2023-02-06,107270836.53951843
2023-02-07,109267042.33322768
2023-02-08,109037021.72893572
2023-02-09,106839651.22368124
2023-02-10,104667503.43076617
2023-02-13,107055984.05071336
2023-02-14,107683605.11299284
2023-02-15,108287957.33816016
2023-02-16,106830139.94222507
2023-02-17,106614155.3668384
2023-02-20,106609515.9722948
2023-02-21,105846989.00197205
2023-02-22,104951239.18625358
2023-02-23,105060967.49754316
2023-02-24,104571037.0624828
2023-02-27,104810709.74202088
2023-02-28,104105830.05278265
2023-03-01,104160819.65007085
2023-03-02,104892918.01629952
2023-03-03,103534107.2136321
2023-03-06,103657016.68005195
2023-03-07,103097173.15736485
2023-03-08,103604761.907063
2023-03-09,104587472.57626238
2023-03-10,103889381.66899988
2023-03-13,104309593.02585208
2023-03-14,101932645.13966075
2023-03-15,102309496.12719369
2023-03-16,101225033.20289803
2023-03-17,102175919.35588738
2023-03-20,100926873.39506061
2023-03-21,102864841.14673062
2023-03-24,106191995.80618764
2023-03-27,105261672.39503808
2023-03-28,105316112.10977249
2023-03-29,106925585.41055335
2023-03-30,105911840.24643585
2023-03-31,106165239.60089304
2023-04-03,106524423.75086626
2023-04-04,106319665.01707684
2023-04-05,105586367.70365764
2023-04-06,104475028.0464649
2023-04-10,103510983.44430868
2023-04-11,104297428.29210056
2023-04-12,104181846.44939627
2023-04-13,103531370.90308161
2023-04-14,104303321.29353054
2023-04-17,104082619.94384725
2023-04-18,105362690.58202441
2023-04-26,106639344.92114013
2023-04-27,106881107.13465726
2023-04-28,108179646.5539445
2023-05-02,107085049.79998723
2023-05-03,106442558.00874919
2023-05-04,107533855.2121612
2023-05-05,105671628.48403686
2023-05-08,105954100.59406164
2023-05-09,107243176.25874192
2023-05-10,109354045.110603
2023-05-11,107447344.42334244
2023-05-12,106188486.11946349
2023-05-15,106065134.67781627
2023-05-16,105440469.40301496
2023-05-17,103643809.12777139
2023-05-19,104270906.4597261
2023-05-22,105165085.89709356
2023-05-23,105687947.74705352
2023-05-24,105102952.75034264
2023-05-25,104122903.70655182
2023-05-26,102148342.47643399
2023-05-29,103167003.40883723
2023-05-30,103913075.45888087
2023-05-31,108343903.838871
2023-06-05,106811368.7590037
2023-06-06,107799056.56528866
2023-06-07,106109151.8063885
2023-06-08,108349812.69577062
2023-06-09,108510691.00614151
2023-06-12,108834854.50127667
2023-06-13,107786900.39003915
2023-06-14,107447620.48882288
2023-06-15,108713189.50795361
2023-06-16,108744543.73910123
2023-06-19,108258039.61250672
2023-06-20,108296291.96876752
2023-06-21,108507215.39604336
2023-06-22,107630163.1126543
2023-06-23,106853859.47455287
2023-06-26,107176901.90788746
2023-06-27,106782114.90200156
2023-07-03,108683203.69655958
2023-07-04,108439028.3570007
2023-07-05,109093019.86813562
2023-07-06,110163599.24823226
2023-07-07,108323381.21885599
2023-07-10,108338484.56914602
2023-07-11,108319931.63554063
2023-07-12,108330921.94583215
2023-07-13,108702444.8245604
2023-07-14,109744426.77738182
2023-07-17,110377649.50813948
2023-07-18,109163281.91549681
2023-07-20,109896849.43304773
2023-07-21,109611820.39760073
2023-07-24,109921008.96852706
2023-07-25,110258571.92501794
2023-07-26,110586984.00189155
2023-07-27,109659487.56767848
2023-07-28,109844439.85747714
2023-07-31,110893086.71009742
2023-08-01,110378339.44150563
2023-08-02,110174537.21505243
2023-08-03,110601053.99367721
2023-08-04,110667060.8513594
2023-08-07,110784733.15648712
2023-08-08,109955327.07259785
2023-08-09,108881372.39730544
2023-08-10,108935180.9212185
2023-08-11,107531272.78916277
2023-08-14,108653603.36773174
2023-08-15,110315767.57140315
2023-08-16,109751022.92673846
2023-08-18,108730114.65983231
2023-08-21,108914446.099927
2023-08-22,110487417.61535333
2023-08-23,110428947.90089451
2023-08-24,109473994.48251252
2023-08-25,108451331.5215913
2023-08-28,109709809.23389284
2023-08-29,110543459.20675923
2023-08-30,110846591.58870494
2023-08-31,110972613.46182857
2023-09-01,111289339.4307244
2023-09-04,113325220.65079132
2023-09-05,113203634.1829642
2023-09-06,114451438.57187966
2023-09-07,112682717.73984906
2023-09-08,112289733.2241585
2023-09-11,111923168.16758567
2023-09-12,111657059.10559496
2023-09-13,112719872.16565561
2023-09-14,113071235.76022351
2023-09-15,112050204.1731286
2023-09-18,111550872.07242686
2023-09-19,112920775.12812948
2023-09-20,113446079.54222667
2023-09-21,113198738.147127
2023-09-22,114276987.16681334
2023-09-25,113931747.05896291
2023-09-26,113095020.55347472
2023-09-27,112203230.89113519
2023-09-29,112815933.05011502
2023-10-02,112552110.56321529
2023-10-03,110855454.16199824
2023-10-04,109605304.50297849
2023-10-05,108615138.75312553
2023-10-06,108817727.94410963
2023-10-09,110185224.85962634
2023-10-10,110933473.39109425
2023-10-11,110792331.60612689
2023-10-12,110698166.6064991
2023-10-13,110102053.26371367
2023-10-16,110319649.99919789
2023-10-17,110164009.12650688
2023-10-18,109796058.6905428
2023-10-19,107626309.2896349
2023-10-20,107971659.72497484
2023-10-23,105982102.61844537
2023-10-24,107077696.0529519
2023-10-25,107096567.18824507
2023-10-26,105707078.9332025
2023-10-27,105683260.30173193
2023-10-30,104638615.27129678
2023-10-31,103043337.23248382
2023-11-01,101288380.83700031
2023-11-02,102480207.78703661
2023-11-03,101980279.93442008
2023-11-06,104908772.01184106
2023-11-07,104131339.2363511
2023-11-08,102846220.98472466
2023-11-09,102746842.7732193
2023-11-10,102409968.62755069
2023-11-13,103331843.82625836
2023-11-14,103898830.56247923
2023-11-15,106256568.18203223
2023-11-16,106064154.3638737
2023-11-17,105651308.78011453
2023-11-20,106855227.30215776
2023-11-21,107264673.00447892
2023-11-22,106028198.30067301
2023-11-23,108742074.09730211
2023-11-24,109206476.59640414
2023-11-27,110077291.39307925
2023-11-28,109551264.38324942
2023-11-29,110389947.28266996
2023-11-30,111889785.86429168
2023-12-01,114873360.35620102
2023-12-04,115385189.86187069
2023-12-05,114471723.17589675
2023-12-06,114222798.05116886
2023-12-07,113753523.50848135
2023-12-08,113450706.04890585
2023-12-11,114102743.68801911
2023-12-12,114023394.1719572
2023-12-13,112390544.16560847
2023-12-14,114543386.23526682
2023-12-15,114653446.00794059
2023-12-18,113884913.95077027
2023-12-19,115486529.95910399
2023-12-20,115510121.88655406
2023-12-21,115679616.88989946
2023-12-22,116272948.76290652
2023-12-27,116345265.78395006
2023-12-28,117679399.03780553
2023-12-29,117594022.22619662
