Date,Ticker_i,Ticker_j,Interaction_J_Obj,Interaction_J_Pen
2021-01-04,BBCA.JK,TLKM.JK,3.186928172293754e-05,0.5
2021-01-04,BBCA.JK,SMGR.JK,8.300925625438368e-05,0.5
2021-01-04,BBCA.JK,BMRI.JK,6.402946863067843e-05,0.5
2021-01-04,BBCA.JK,KLBF.JK,0.0001065319419788288,0.5
2021-01-04,BBCA.JK,ASII.JK,2.0505627875403407e-05,0.5
2021-01-04,BBCA.JK,UNTR.JK,5.9851562550441465e-05,0.5
2021-01-04,BBCA.JK,ICBP.JK,6.308032843383758e-05,0.5
2021-01-04,BBCA.JK,AMRT.JK,0.00010521087824887386,0.5
2021-01-04,BBCA.JK,ADRO.JK,0.00014877878591058934,0.5
2021-01-04,TLKM.JK,SMGR.JK,2.0585631091156574e-05,0.5
2021-01-04,TLKM.JK,BMRI.JK,2.9892172442059277e-05,0.5
2021-01-04,TLKM.JK,KLBF.JK,5.234262502356327e-05,0.5
2021-01-04,TLKM.JK,ASII.JK,1.6262177742688356e-05,0.5
2021-01-04,TLKM.JK,UNTR.JK,3.302861118477799e-05,0.5
2021-01-04,TLKM.JK,ICBP.JK,3.6090549654530124e-05,0.5
2021-01-04,TLKM.JK,AMRT.JK,3.631106913298094e-05,0.5
2021-01-04,TLKM.JK,ADRO.JK,3.5062524598835954e-05,0.5
2021-01-04,SMGR.JK,BMRI.JK,8.491439920415986e-05,0.5
2021-01-04,SMGR.JK,KLBF.JK,0.00012480686673745116,0.5
2021-01-04,SMGR.JK,ASII.JK,2.8639863909705974e-05,0.5
2021-01-04,SMGR.JK,UNTR.JK,5.2936417272982364e-05,0.5
2021-01-04,SMGR.JK,ICBP.JK,8.619186892480852e-05,0.5
2021-01-04,SMGR.JK,AMRT.JK,9.831493858210683e-05,0.5
2021-01-04,SMGR.JK,ADRO.JK,9.067484762273859e-05,0.5
2021-01-04,BMRI.JK,KLBF.JK,0.00010615780364222416,0.5
2021-01-04,BMRI.JK,ASII.JK,3.1487109741418107e-05,0.5
2021-01-04,BMRI.JK,UNTR.JK,5.3665004749575186e-05,0.5
2021-01-04,BMRI.JK,ICBP.JK,6.868677108639984e-05,0.5
2021-01-04,BMRI.JK,AMRT.JK,7.80117634418895e-05,0.5
2021-01-04,BMRI.JK,ADRO.JK,6.308268711386891e-05,0.5
2021-01-04,KLBF.JK,ASII.JK,4.116101699665144e-05,0.5
2021-01-04,KLBF.JK,UNTR.JK,6.983740107537082e-05,0.5
2021-01-04,KLBF.JK,ICBP.JK,8.270094630865193e-05,0.5
2021-01-04,KLBF.JK,AMRT.JK,9.550568155581304e-05,0.5
2021-01-04,KLBF.JK,ADRO.JK,0.00012583698071633593,0.5
2021-01-04,ASII.JK,UNTR.JK,3.614217405344686e-05,0.5
2021-01-04,ASII.JK,ICBP.JK,3.4648487974439974e-05,0.5
2021-01-04,ASII.JK,AMRT.JK,5.3618909201207426e-05,0.5
2021-01-04,ASII.JK,ADRO.JK,3.6133780480161424e-05,0.5
2021-01-04,UNTR.JK,ICBP.JK,5.53745788453879e-05,0.5
2021-01-04,UNTR.JK,AMRT.JK,6.109243041104726e-05,0.5
2021-01-04,UNTR.JK,ADRO.JK,5.936336317798604e-05,0.5
2021-01-04,ICBP.JK,AMRT.JK,8.791965156833555e-05,0.5
