Date,Ticker,Mu_Simple_Period,Mu_Log_Period,Sigma_Log,Sigma_Period_Log,Lambda_RiskAversion
2021-01-04,BBCA.JK,0.3621336056134852,0.31639699340204763,0.026943978392400036,0.3024454073430032,0.3162684149293493
2021-01-04,TLKM.JK,0.03468577506823336,0.01481420874439521,0.017760115080707406,0.19935679734505243,0.3162684149293493
2021-01-04,SMGR.JK,0.2598023864472765,0.22599739584145603,0.023164350896870405,0.2600191939292962,0.3162684149293493
2021-01-04,BMRI.JK,0.1938985329400239,0.17555179784905292,0.01706511111352633,0.19155539716213163,0.3162684149293493
2021-01-04,KLBF.JK,0.24273312237405123,0.20705960237508353,0.023795931357901572,0.26710866702137426,0.3162684149293493
2021-01-04,ASII.JK,0.0955850065200227,0.07734580141664234,0.017015028419522217,0.19099322031622154,0.3162684149293493
2021-01-04,UNTR.JK,0.038750734986409144,0.017739070475333452,0.018262488447711302,0.2049959244037583,0.3162684149293493
2021-01-04,ICBP.JK,0.31138723987505956,0.27776809111158096,0.023100590511066544,0.25930348537371645,0.3162684149293493
2021-01-04,AMRT.JK,0.12234671576537927,0.09041034969904861,0.02251502710407678,0.25273055243215314,0.3162684149293493
2021-01-04,ADRO.JK,0.5241575864633828,0.47634718896606654,0.027548052533166497,0.309226122755877,0.3162684149293493
2021-02-02,BBCA.JK,0.1327562734880536,0.08524089436400224,0.027462927139116737,0.3082705925775321,0.3993315574528629
2021-02-02,TLKM.JK,0.07132963964308171,0.04803312920317813,0.01922981747179285,0.21585416576894495,0.3993315574528629
2021-02-02,SMGR.JK,0.19445055283465165,0.15904404963751415,0.02370670764269368,0.2661071333021252,0.3993315574528629
2021-02-02,BMRI.JK,0.11947413541326664,0.09900051877185488,0.0180271473596676,0.2023542272422879,0.3993315574528629
2021-02-02,KLBF.JK,0.20166409611740937,0.1626924273023366,0.02487162877054029,0.2791833405311741,0.3993315574528629
2021-02-02,ASII.JK,0.02137078367207399,0.004318062985847956,0.016452297898183463,0.18467658588043065,0.3993315574528629
2021-02-02,UNTR.JK,-0.03708527854870457,-0.07664600944417793,0.025058892821750087,0.2812853742926331,0.3993315574528629
2021-02-02,ICBP.JK,0.24149057710932204,0.20020591341029473,0.02559906486977176,0.2873487904934604,0.3993315574528629
2021-02-02,AMRT.JK,0.08966839842014106,0.05112067239318619,0.024735979202257622,0.27766067790364146,0.3993315574528629
2021-02-02,ADRO.JK,0.23034549414571304,0.18145484758908187,0.027857530558816863,0.31270000497803374,0.3993315574528629
2021-03-04,BBCA.JK,0.09624631740878639,0.05214062773423001,0.026459219797540245,0.2970040056112253,0.41193009391077207
2021-03-04,TLKM.JK,0.31897440511961445,0.2780319653908281,0.02549274398127869,0.28615534148006505,0.41193009391077207
2021-03-04,SMGR.JK,0.1095311080589012,0.07459075540979918,0.023550133167520915,0.2643495891772939,0.41193009391077207
