Depth,Iteration,Energy,Entropy,Grad_Var,Penalty_Scale
1,10,0.6905813868217172,7.431812443209741e-05,0.00017489757354829228,0.6795790545596742
1,20,0.7529889817184545,0.00010034947126446361,0.00014351732056671753,0.7419893758967872
1,30,0.8153970220407218,0.00012600497133567052,0.00014818224031659915,0.8043996972339
1,40,0.8778060014120395,0.00013607514516421996,9.687263002954473e-05,0.8668100185710129
1,50,0.9402134004939432,0.0001625517431531617,0.0001373028690385976,0.9292203399081259
1,60,1.0026220786882936,0.00017102563379836882,8.264264460823293e-05,0.991630661245239
1,70,1.0650232376767212,0.00023770466862470949,0.00019538408066644347,1.054040982582352
1,80,1.1274323594002011,0.00023839387469715048,4.3544731746872956e-05,1.1164513039194648
1,90,1.1898384356930682,0.0002482603108293747,0.0001773988503033264,1.1788616252565778
1,100,1.2522432743955847,0.0002689607192062422,0.00015524239291076104,1.2412719465936908
1,110,1.3146498225286636,0.000252552948357843,0.0001870605335857257,1.3036822679308036
1,120,1.3770550517985582,0.0002833870512588825,0.00012159121457054175,1.3660925892679165
1,130,1.439458499073711,0.00031637401946866346,0.00018113854857014462,1.4285029106050295
1,140,1.5018620594008236,0.00033846360857623525,0.0002767839043306009,1.4909132319421423
1,150,1.5642699888213734,0.0003509760374037723,9.060281308277012e-05,1.5533235532792553
1,160,1.6266598053204964,0.00045516473236360946,0.0005220815886758842,1.6157338746163685
1,170,1.6890593676494516,0.0005069839005154195,0.00033824349489502915,1.678144195953481
1,180,1.7514590583569176,0.0005253267328125482,0.0002751882461546094,1.7405545172905945
1,190,1.8138512424078002,0.0005557598441789912,0.0005911531983222546,1.802964838627707
1,200,1.8762459460224579,0.0006088069661208802,0.0003454749629198905,1.8653751599648198
1,210,1.938641315192715,0.0006371179846538039,0.0002630765579059273,1.9277854813019333
1,220,2.0010322498517668,0.0006487447041189999,0.0003959153157781526,1.9901958026390458
1,230,2.063417027163607,0.0007440072722380463,0.0004913715346100064,2.052606123976159
1,240,2.125807708242358,0.0008080481768187101,0.0006238493246794799,2.115016445313272
1,250,2.188196356618802,0.0007812249245036841,0.0004703777067647691,2.177426766650385
1,260,2.250583602537853,0.0008374555502167646,0.0005030073796649701,2.2398370879874974
1,270,2.3129217022750845,0.0009991988098793877,0.0017526694564376575,2.3022474093246106
1,280,2.375297395149383,0.0010844971779753801,0.0010056005514575,2.364657730661724
1,290,2.437647701408449,0.0011761251037407253,0.001220866969462766,2.4270680519988366
1,300,2.499992372741426,0.0013036927736898329,0.0015853082842842568,2.4894783733359493
1,310,2.5623434235738523,0.001410257366344305,0.00161290955668594,2.5518886946730626
1,320,2.624699201922439,0.0014820507256106765,0.0012061379529164885,2.6142990160101753
1,330,2.687035641199429,0.0016553402845927822,0.0020197597355597753,2.676709337347288
1,340,2.7493899404060738,0.0017907142303055235,0.0012189497011684336,2.7391196586844013
1,350,2.8116674242093347,0.002086957996388147,0.0036177700042186746,2.801529980021514
1,360,2.874026548219564,0.0021366427907928576,0.00103383431398302,2.8639403013586273
1,370,2.9363524686334075,0.0022148765851277108,0.002500805245683241,2.92635062269574
1,380,2.998558016080287,0.0026116597055174575,0.005602522176771159,2.988760944032853
1,390,3.060884527293109,0.0027554626341629953,0.002213000953624529,3.051171265369966
1,400,3.123041352239204,0.0032905292978110934,0.00635611502484337,3.113581586707079
1,410,3.185164186070745,0.0038059144686369895,0.007761007273904688,3.1759919080441916
1,420,3.247320306366612,0.004265020721283662,0.00656149839841646,3.238402229381305
1,430,3.3092684751903105,0.005021351784701773,0.012909548321743685,3.3008125507184176
1,440,3.371250276985949,0.005725803199179115,0.011335897354744615,3.3632228720555304
1,450,3.4332397970526602,0.006591157067633851,0.011377392681764404,3.4256331933926436
1,460,3.4950494849411347,0.007088509184904306,0.017117214688506806,3.4880435147297564
1,470,3.556570264223674,0.008509058654871678,0.025764746387039572,3.550453836066869
1,480,3.617713586517848,0.01013581415695561,0.03355590938202704,3.6128641574039824
1,490,3.6785814648564967,0.011665148729934707,0.0451788542440324,3.675274478741095
1,500,3.7393442658656566,0.013952526909352695,0.04517309830758748,3.737684800078209
1,510,3.8005971138436894,0.014847388558897785,0.030071216588868556,3.800095121415321
1,520,3.8615069849883654,0.015936206209330894,0.04284501785710977,3.862505442752434
1,530,3.9226193211551377,0.017183773088157925,0.03482769819251779,3.9249157640895467
1,540,3.983218532808446,0.019192558961026014,0.051739208955054614,3.98732608542666
1,550,4.042768469268171,0.0217409077541582,0.0867872754622056,4.049736406763772
1,560,4.1033416677623435,0.024724002934239413,0.053587116367611765,4.112146728100885
1,570,4.16048213360566,0.02926226804538436,0.16613005033564604,4.174557049437999
1,580,4.219526055269689,0.0333521806396153,0.09600633035065802,4.236967370775112
1,590,4.278070134888363,0.036812302585690064,0.11758686576925584,4.299377692112224
1,600,4.334292022498255,0.04132143721803163,0.1968462582220188,4.361788013449338
1,610,4.3937755918525445,0.04401037168186659,0.08457882020955079,4.424198334786451
1,620,4.450721360357508,0.04696724411418967,0.17188382773108968,4.486608656123563
1,630,4.506733128153163,0.05281336245389735,0.2071496044930837,4.549018977460676
1,640,4.561144606837733,0.05912601921300373,0.26006934777003515,4.611429298797789
1,650,4.61785313734815,0.06281071722561248,0.17971848205392799,4.673839620134902
1,660,4.670461481082214,0.06937455190531298,0.2885603695087763,4.736249941472015
1,670,4.720808189559887,0.07885642654569427,0.3579084358325575,4.798660262809128
1,680,4.772110756129453,0.08813455243999854,0.32909002012454014,4.8610705841462405
1,690,4.81982299910533,0.10132539009117245,0.42166272599238175,4.923480905483355
1,700,4.8711631807859845,0.10755058399760915,0.2872895493960626,4.985891226820467
1,710,4.920265527334092,0.1180275410890084,0.4226713507692283,5.04830154815758
1,720,4.964248126843699,0.12648491082958513,0.5421859505023534,5.110711869494693
1,730,5.010510218078913,0.14093617167100367,0.46797778587961536,5.173122190831806
1,740,5.055086605116164,0.14745149527462736,0.42182439600500665,5.235532512168918
1,750,5.102344343377804,0.15894740530374152,0.4593544564896418,5.297942833506031
1,760,5.148171912623572,0.16803134324188226,0.4236451903185278,5.3603531548431445
1,770,5.192477016738269,0.17861346873709782,0.41061181894910587,5.422763476180257
1,780,5.237310431161699,0.18745429173368106,0.5020406358037907,5.485173797517371
1,790,5.261915230228665,0.2102456531684366,0.7538804378358115,5.547584118854483
1,800,5.301783467512964,0.2235942755105655,0.504692473518357,5.609994440191596
1,810,5.335654339703061,0.23671346204182428,0.7058413193371988,5.67240476152871
1,820,5.369983405816954,0.2528754230940113,0.6720070086994673,5.734815082865822
1,830,5.39275039033631,0.2734065856479576,0.9014318551303347,5.797225404202935
1,840,5.415344167883086,0.28742232140359736,0.7622159770092047,5.8596357255400475
1,850,5.445970784653387,0.29599289934227396,0.6021187918498476,5.922046046877161
1,860,5.4880037389387235,0.3074728867727605,0.4560499828009766,5.984456368214273
1,870,5.501679744038586,0.32936775130000323,0.840750766023622,6.046866689551387
1,880,5.533763389626856,0.34356903242977554,0.7087834044740201,6.1092770108884995
1,890,5.556618197088437,0.3599483092488134,0.8427899031600157,6.171687332225613
1,900,5.565869369896921,0.3804857632912736,0.948418208350984,6.234097653562726
1,910,5.58585593264016,0.3938697505982649,0.6495100928493001,6.296507974899838
1,920,5.617857249418385,0.40106099591683925,0.6383165155496374,6.3589182962369515
1,930,5.649963762238636,0.4117488872699473,0.5737365129771054,6.421328617574065
1,940,5.666599036467248,0.4325754594773458,0.8089013054079983,6.483738938911177
1,950,5.678450827190916,0.44814611367979074,0.7082819221972625,6.546149260248289
1,960,5.710189361382858,0.4597798401886102,0.644109949657998,6.6085595815854035
1,970,5.720697868265079,0.47467590456244835,0.8755267478404622,6.670969902922517
1,980,5.738096425959137,0.48467422073400807,0.6606320015778635,6.733380224259629
1,990,5.743622452393919,0.5013489757557822,0.8734675691813181,6.795790545596741
1,1000,5.681041118720761,0.5193585680776491,0.8897450672927281,6.795790545596741
1,1010,5.64020947128285,0.5325820359747501,0.8263399876777061,6.795790545596741
1,1020,5.598379921400833,0.5489153564760938,0.784509731642167,6.795790545596741
1,1030,5.562854858562396,0.5552231733303121,0.8643031310028212,6.795790545596741
1,1040,5.539841997605566,0.5648925809616022,0.43000478741687403,6.795790545596741
1,1050,5.517665668447222,0.5731927429774877,0.6716104459871393,6.795790545596741
1,1060,5.488844825066727,0.5827557747211264,0.6830584612357122,6.795790545596741
1,1070,5.451430540657284,0.5956627958519067,0.816569787602333,6.795790545596741
1,1080,5.4106878755803685,0.6072807635283866,0.8092815891756517,6.795790545596741
1,1090,5.379059699591813,0.6210254882702012,0.7237328752565163,6.795790545596741
1,1100,5.334492195688433,0.6337458940451934,0.7313660735630056,6.795790545596741
1,1110,5.3014247299483905,0.6465646285873073,0.7812947553196986,6.795790545596741
1,1120,5.277331505053833,0.6567190144099087,0.8353582317092435,6.795790545596741
1,1130,5.246269899595307,0.6690254908581064,0.8644232058458368,6.795790545596741
1,1140,5.216288584073856,0.6791964814899072,0.5641992871748973,6.795790545596741
1,1150,5.175697943827523,0.6943603479940202,0.8512164620848812,6.795790545596741
1,1160,5.135665390541784,0.7039864122025977,0.8749485723536757,6.795790545596741
1,1170,5.10234619669374,0.7113998972388997,0.6293776363197104,6.795790545596741
1,1180,5.064283304857768,0.720049503812423,0.8563031284271995,6.795790545596741
1,1190,5.013614963407996,0.7351950526511075,0.8521752954648546,6.795790545596741
1,1200,4.972949267760677,0.745028277461184,0.7020192731824957,6.795790545596741
1,1210,4.9308594117240165,0.7550385332571935,0.8460956590838888,6.795790545596741
1,1220,4.900802736159773,0.7620996810769347,0.510763675492198,6.795790545596741
1,1230,4.860374719421193,0.7735552899606699,0.8413589254521441,6.795790545596741
1,1240,4.84120733613907,0.7772258023801573,0.5411652227998863,6.795790545596741
1,1250,4.814236129041848,0.785151052484371,0.754363320204466,6.795790545596741
1,1260,4.778114975058737,0.7921525719334592,0.6664719334808239,6.795790545596741
