Date,Ticker,Bias_h_Obj,Bias_h_Pen
2021-01-04,BBCA.JK,0.03524119251277555,-0.0
2021-01-04,TLKM.JK,0.0030514378885617313,-0.0
2021-01-04,SMGR.JK,0.02509633553921607,-0.0
2021-01-04,BMRI.JK,0.018693876257423116,-0.0
2021-01-04,KLBF.JK,0.02324278282086975,-0.0
2021-01-04,ASII.JK,0.0091445318142748,-0.0
2021-01-04,UNTR.JK,0.003260875438720995,-0.0
2021-01-04,ICBP.JK,0.030334843384059923,-0.0
2021-01-04,AMRT.JK,0.0113266740872393,-0.0
2021-01-04,ADRO.JK,0.0513878704915414,-0.0
2021-02-02,BBCA.JK,0.011835009485586615,-0.0
2021-02-02,TLKM.JK,0.00653391891381998,-0.0
2021-02-02,SMGR.JK,0.01820045780318657,-0.0
2021-02-02,BMRI.JK,0.010955479061515923,-0.0
2021-02-02,KLBF.JK,0.018742348980776074,-0.0
2021-02-02,ASII.JK,0.0015654372144757196,-0.0
2021-02-02,UNTR.JK,-0.0047419612310260735,-0.0
2021-02-02,ICBP.JK,0.022913567739830828,-0.0
2021-02-02,AMRT.JK,0.007563046645181728,-0.0
2021-02-02,ADRO.JK,0.021659192171634003,-0.0
2021-03-04,BBCA.JK,0.008234244851014684,-0.0
2021-03-04,TLKM.JK,0.03126951365043589,-0.0
2021-03-04,SMGR.JK,0.009733202051363311,-0.0
2021-03-04,BMRI.JK,0.007277987394461928,-0.0
2021-03-04,KLBF.JK,0.006952556888121271,-0.0
2021-03-04,ASII.JK,-0.01636293280190263,-0.0
2021-03-04,UNTR.JK,-0.0005419050682538287,-0.0
2021-03-04,ICBP.JK,0.009395815214889369,-0.0
2021-03-04,AMRT.JK,0.016888380919844948,-0.0
2021-03-04,ADRO.JK,0.00042974768894229836,-0.0
2021-04-06,BBCA.JK,0.006684530239628676,-0.0
2021-04-06,TLKM.JK,0.030923805915410538,-0.0
2021-04-06,SMGR.JK,0.012324884961515774,-0.0
2021-04-06,BMRI.JK,0.01059475170176607,-0.0
2021-04-06,KLBF.JK,0.020692234643541023,-0.0
2021-04-06,ASII.JK,-0.010876043758444295,-0.0
2021-04-06,UNTR.JK,0.0015636927337273991,-0.0
2021-04-06,ICBP.JK,0.019348431246268956,-0.0
2021-04-06,AMRT.JK,0.025817749666960804,-0.0
2021-04-06,ADRO.JK,-0.00040962848608507523,-0.0
2021-05-05,BBCA.JK,0.0112789567334732,-0.0
2021-05-05,TLKM.JK,0.03870743132639607,-0.0
2021-05-05,SMGR.JK,0.005437256638153132,-0.0
2021-05-05,BMRI.JK,0.012358761783308499,-0.0
2021-05-05,KLBF.JK,0.010628441817339131,-0.0
2021-05-05,ASII.JK,-0.012647245478490846,-0.0
2021-05-05,UNTR.JK,-0.0016757046254989823,-0.0
2021-05-05,ICBP.JK,0.010095965317387465,-0.0
2021-05-05,AMRT.JK,0.02181401878978758,-0.0
2021-05-05,ADRO.JK,0.005064273739711748,-0.0
2021-06-10,BBCA.JK,-0.005993779494856928,-0.0
2021-06-10,TLKM.JK,0.05288668185686241,-0.0
2021-06-10,SMGR.JK,-0.0008735071747254725,-0.0
2021-06-10,BMRI.JK,0.004826279585779513,-0.0
2021-06-10,KLBF.JK,-0.0028665707621192875,-0.0
2021-06-10,ASII.JK,-0.025372697375247475,-0.0
2021-06-10,UNTR.JK,0.00254093351848223,-0.0
2021-06-10,ICBP.JK,-0.008827176245336509,-0.0
2021-06-10,AMRT.JK,0.004920394469266018,-0.0
2021-06-10,ADRO.JK,-0.0001432104919375437,-0.0
2021-07-09,BBCA.JK,-0.009628702629270656,-0.0
2021-07-09,TLKM.JK,0.05922926742621452,-0.0
2021-07-09,SMGR.JK,-0.02133296913665756,-0.0
2021-07-09,BMRI.JK,-0.010512448889283646,-0.0
2021-07-09,KLBF.JK,-0.004613179405863502,-0.0
2021-07-09,ASII.JK,-0.01104165365889502,-0.0
2021-07-09,UNTR.JK,-0.005237042437780183,-0.0
2021-07-09,ICBP.JK,-0.03026044657566385,-0.0
2021-07-09,AMRT.JK,-0.008197775730850744,-0.0
2021-07-09,ADRO.JK,-0.023531409895861537,-0.0
2021-08-10,BBCA.JK,0.016140726847777526,-0.0
2021-08-10,TLKM.JK,0.0694502974181284,-0.0
2021-08-10,SMGR.JK,-0.01771963095270394,-0.0
2021-08-10,BMRI.JK,-0.006975056848049964,-0.0
2021-08-10,KLBF.JK,-0.006188882122634693,-0.0
2021-08-10,ASII.JK,-0.014056838095398943,-0.0
2021-08-10,UNTR.JK,-0.01671871299678766,-0.0
2021-08-10,ICBP.JK,-0.022529594610465987,-0.0
2021-08-10,AMRT.JK,0.005936035121546647,-0.0
2021-08-10,ADRO.JK,-0.0140805693313312,-0.0
2021-09-10,BBCA.JK,0.019703985995560135,-0.0
2021-09-10,TLKM.JK,0.048296720151147984,-0.0
2021-09-10,SMGR.JK,0.0005533748335369102,-0.0
2021-09-10,BMRI.JK,-0.00020284322288765383,-0.0
2021-09-10,KLBF.JK,0.001592556093222828,-0.0
2021-09-10,ASII.JK,0.0029409073515226486,-0.0
2021-09-10,UNTR.JK,-0.000498820120453887,-0.0
2021-09-10,ICBP.JK,-0.020460010637290294,-0.0
2021-09-10,AMRT.JK,0.006980415887836595,-0.0
