Date,ADRO.JK,BBCA.JK
2020-12-01,414.0895080566406,5387.4248046875
2020-12-02,414.0895080566406,5433.759765625
2020-12-03,409.6210021972656,5442.18408203125
2020-12-04,427.495361328125,5383.21337890625
2020-12-07,442.39068603515625,5492.73095703125
2020-12-08,460.2650451660156,5467.4580078125
2020-12-10,460.2650451660156,5555.84521484375
2020-12-11,457.2860107421875,5691.04345703125
2020-12-14,467.7126770019531,5762.8681640625
2020-12-15,455.79638671875,5737.51806640625
2020-12-16,463.2441101074219,5872.71728515625
2020-12-17,443.88018798828125,5860.0419921875
2020-12-18,440.90118408203125,5745.96826171875
2020-12-21,463.2441101074219,5771.31884765625
2020-12-22,437.9219970703125,5674.14306640625
2020-12-23,443.88018798828125,5682.59375
2020-12-28,448.3487854003906,5729.0673828125
2020-12-29,443.88018798828125,5716.39404296875
2020-12-30,426.0058288574219,5720.61865234375
2021-01-04,433.45343017578125,5775.54248046875
2021-01-05,424.5162658691406,5991.01708984375
2021-01-06,409.6210021972656,5868.49267578125
2021-01-07,418.55816650390625,5885.392578125
2021-01-08,430.4743957519531,5957.216796875
2021-01-11,454.306884765625,6206.49072265625
2021-01-12,439.4114990234375,6050.16650390625
2021-01-13,451.3277893066406,6016.36572265625
2021-01-14,445.3697204589844,5931.8671875
2021-01-15,433.45343017578125,5876.94287109375
2021-01-18,428.9848937988281,6016.36572265625
2021-01-19,421.5372314453125,5995.2421875
2021-01-20,421.5372314453125,5995.2421875
2021-01-21,420.0476379394531,5978.341796875
2021-01-22,402.1732482910156,5982.56689453125
2021-01-25,385.7884521484375,5944.54248046875
2021-01-26,375.3617248535156,5762.8681640625
2021-01-27,370.8931579589844,5737.51806640625
2021-01-28,357.4873352050781,5830.4677734375
2021-01-29,357.4873352050781,5712.16845703125
2021-02-01,366.424560546875,5762.8681640625
2021-02-02,357.4873352050781,5745.96826171875
2021-02-03,348.5501708984375,5767.09375
2021-02-04,347.0606994628906,5792.44287109375
2021-02-05,360.4664611816406,5843.14208984375
2021-02-08,363.4455261230469,5847.3681640625
2021-02-09,360.4664611816406,5898.06787109375
2021-02-10,357.4873352050781,5847.3681640625
2021-02-11,361.95599365234375,5813.5673828125
2021-02-15,361.95599365234375,5745.96826171875
2021-02-16,360.4664611816406,5864.26708984375
2021-02-17,351.529296875,5830.4677734375
2021-02-18,350.03973388671875,5691.04345703125
2021-02-19,351.529296875,5767.09375
2021-02-22,360.4664611816406,5737.51806640625
2021-02-23,358.9768371582031,5767.09375
2021-02-24,353.0188293457031,5682.59375
2021-02-25,357.4873352050781,5665.6943359375
2021-02-26,351.529296875,5669.9189453125
2021-03-01,353.0188293457031,5952.9921875
2021-03-02,353.0188293457031,5927.6416015625
2021-03-03,353.0188293457031,5914.96728515625
2021-03-04,363.4455261230469,5678.36865234375
2021-03-05,351.529296875,5745.96826171875
2021-03-08,350.03973388671875,5678.36865234375
2021-03-09,347.0606994628906,5581.19384765625
2021-03-10,348.5501708984375,5665.6943359375
2021-03-12,360.4664611816406,5716.39404296875
2021-03-15,367.9141540527344,5631.8935546875
2021-03-16,363.4455261230469,5598.09375
2021-03-17,366.424560546875,5585.41943359375
2021-03-18,378.3407897949219,5665.6943359375
2021-03-19,387.27801513671875,5712.16845703125
2021-03-22,382.8094482421875,5593.869140625
2021-03-23,387.27801513671875,5547.39453125
2021-03-24,364.93505859375,5441.7705078125
2021-03-25,358.9768371582031,5382.6201171875
2021-03-26,363.4455261230469,5420.6455078125
2021-03-29,358.9768371582031,5374.17041015625
2021-03-30,350.03973388671875,5403.74462890625
2021-03-31,350.03973388671875,5251.6455078125
2021-04-01,351.529296875,5260.09619140625
2021-04-05,353.0188293457031,5200.94677734375
2021-04-06,360.4664611816406,5209.39697265625
2021-04-07,363.4455261230469,5281.22021484375
2021-04-08,366.424560546875,5256.71533203125
2021-04-09,358.9768371582031,5312.40966796875
2021-04-12,351.529296875,5196.736328125
2021-04-13,345.5711364746094,5141.04150390625
2021-04-14,355.9978332519531,5402.37744140625
2021-04-15,354.5083312988281,5380.95654296875
2021-04-16,353.0188293457031,5376.671875
2021-04-19,353.0188293457031,5372.38818359375
2021-04-20,353.0188293457031,5342.39892578125
2021-04-21,351.529296875,5282.42041015625
2021-04-22,348.5501708984375,5325.26171875
2021-04-23,357.4873352050781,5475.2099609375
2021-04-26,360.4664611816406,5385.24072265625
2021-04-27,360.4664611816406,5488.0615234375
2021-04-28,361.95599365234375,5415.23095703125
2021-04-29,373.8722229003906,5492.3466796875
2021-04-30,370.8931579589844,5488.0615234375
2021-05-03,369.4036560058594,5475.2099609375
2021-05-04,372.3826904296875,5483.77734375
2021-05-05,375.93121337890625,5505.19873046875
2021-05-06,372.7853698730469,5505.19873046875
2021-05-07,372.7853698730469,5483.77734375
2021-05-10,375.93121337890625,5500.9150390625
2021-05-11,375.93121337890625,5552.32470703125
2021-05-17,372.7853698730469,5569.4619140625
2021-05-18,377.5041809082031,5475.2099609375
2021-05-19,369.6394958496094,5436.65185546875
2021-05-20,368.06658935546875,5466.6416015625
2021-05-21,366.49359130859375,5449.50341796875
2021-05-24,364.92071533203125,5419.5146484375
2021-05-25,368.06658935546875,5445.2197265625
2021-05-27,366.49359130859375,5372.38818359375
2021-05-28,368.06658935546875,5432.3671875
2021-05-31,374.3583068847656,5462.357421875
2021-06-02,396.37939453125,5539.47265625
2021-06-03,393.2334899902344,5655.14599609375
2021-06-04,386.9418029785156,5638.00830078125
2021-06-07,379.0771179199219,5595.1669921875
2021-06-08,380.6499938964844,5509.482421875
2021-06-09,382.2229919433594,5595.1669921875
2021-06-10,380.6499938964844,5672.283203125
2021-06-11,413.68170166015625,5543.75634765625
2021-06-14,416.8275146484375,5492.3466796875
2021-06-15,412.1087341308594,5543.75634765625
2021-06-16,438.8486022949219,5470.92578125
2021-06-17,426.26507568359375,5423.79931640625
2021-06-18,412.1087341308594,5419.5146484375
2021-06-21,404.24407958984375,5355.25146484375
2021-06-22,405.8169860839844,5432.3671875
2021-06-23,396.37939453125,5338.11474609375
2021-06-24,391.66058349609375,5320.97802734375
2021-06-25,404.24407958984375,5303.84130859375
2021-06-28,388.51470947265625,5188.16748046875
2021-06-29,382.2229919433594,5179.60009765625
2021-06-30,379.0771179199219,5162.46240234375
2021-07-01,379.0771179199219,5162.46240234375
2021-07-02,396.37939453125,5226.7255859375
2021-07-05,388.51470947265625,5235.29443359375
2021-07-06,405.8169860839844,5188.16748046875
2021-07-07,393.2334899902344,5196.736328125
2021-07-08,383.7959289550781,5153.89501953125
2021-07-09,393.2334899902344,5158.17822265625
2021-07-12,388.51470947265625,5286.7041015625
2021-07-13,386.9418029785156,5179.60009765625
2021-07-14,383.7959289550781,5132.47314453125
2021-07-15,385.3688049316406,5239.578125
2021-07-16,390.0876159667969,5235.29443359375
2021-07-19,393.2334899902344,5145.32568359375
2021-07-21,390.0876159667969,5149.6103515625
2021-07-22,419.9733581542969,5273.85205078125
2021-07-23,410.5357666015625,5171.0302734375
2021-07-26,402.6711120605469,5145.32568359375
2021-07-27,401.09820556640625,5145.32568359375
2021-07-28,399.52520751953125,5123.90478515625
2021-07-29,416.8275146484375,5175.3154296875
2021-07-30,419.9733581542969,5115.33642578125
2021-08-02,430.98388671875,5106.76806640625
2021-08-03,424.6921691894531,5265.283203125
2021-08-04,427.8380126953125,5243.8623046875
2021-08-05,408.9627990722656,5398.09423828125
2021-08-06,405.8169860839844,5278.13623046875
2021-08-09,408.9627990722656,5312.40966796875
2021-08-10,421.5462646484375,5398.09423828125
2021-08-12,443.5673828125,5398.09423828125
2021-08-13,435.7027282714844,5492.3466796875
2021-08-16,429.4109802246094,5500.9150390625
2021-08-18,421.5462646484375,5655.14599609375
2021-08-19,407.3899230957031,5655.14599609375
2021-08-20,397.95233154296875,5655.14599609375
2021-08-23,413.68170166015625,5646.57666015625
2021-08-24,396.37939453125,5655.14599609375
2021-08-25,394.80645751953125,5655.14599609375
2021-08-26,402.6711120605469,5620.8720703125
2021-08-27,391.66058349609375,5578.0302734375
2021-08-30,408.9627990722656,5625.15625
2021-08-31,396.37939453125,5612.30419921875
2021-09-01,415.2546081542969,5625.15625
2021-09-02,415.2546081542969,5603.73486328125
2021-09-03,426.26507568359375,5655.14599609375
2021-09-06,429.4109802246094,5633.72509765625
2021-09-07,423.11920166015625,5629.44091796875
2021-09-08,418.40045166015625,5518.05126953125
2021-09-09,429.4109802246094,5629.44091796875
2021-09-10,424.6921691894531,5586.59814453125
2021-09-13,421.5462646484375,5616.58740234375
2021-09-14,435.7027282714844,5608.01953125
2021-09-15,437.27557373046875,5565.17724609375
2021-09-16,437.27557373046875,5569.4619140625
2021-09-17,419.9733581542969,5586.59814453125
2021-09-20,415.2546081542969,5642.29296875
2021-09-21,423.11920166015625,5560.8935546875
2021-09-22,440.4214782714844,5616.58740234375
2021-09-23,445.14031982421875,5638.00830078125
2021-09-24,471.8802795410156,5642.29296875
2021-09-27,475.0260009765625,5638.00830078125
2021-09-28,547.3810424804688,5586.59814453125
2021-09-29,541.0892333984375,5638.00830078125
2021-09-30,553.6728515625,5997.8818359375
2021-10-01,559.9644775390625,5792.2412109375
2021-10-04,585.1314697265625,5963.60791015625
2021-10-05,575.69384765625,5950.75634765625
2021-10-06,586.7044677734375,6152.11376953125
2021-10-07,545.8081665039062,6134.9765625
2021-10-08,570.9750366210938,6246.365234375
2021-10-11,602.4337158203125,6216.3759765625
2021-10-12,592.9961547851562,6272.0712890625
2021-10-13,585.1314697265625,6447.72265625
2021-10-14,583.5585327148438,6640.51171875
2021-10-15,585.1314697265625,6554.8271484375
2021-10-18,589.8502197265625,6447.72265625
2021-10-19,583.5585327148438,6426.3017578125
2021-10-21,552.0999145507812,6340.61767578125
2021-10-22,545.8081665039062,6447.72265625
2021-10-25,548.9539794921875,6447.72265625
2021-10-26,555.2457275390625,6447.72265625
2021-10-27,544.2351684570312,6383.4599609375
2021-10-28,512.7764892578125,6319.1962890625
2021-10-29,528.5057373046875,6404.88134765625
2021-11-01,530.0787353515625,6340.61767578125
2021-11-02,517.4953002929688,6254.93408203125
2021-11-03,526.9329223632812,6297.77587890625
2021-11-04,526.9329223632812,6319.1962890625
2021-11-05,517.4953002929688,6383.4599609375
2021-11-08,533.2245483398438,6490.56494140625
2021-11-09,536.3704833984375,6576.24951171875
2021-11-10,531.6516723632812,6554.8271484375
2021-11-11,530.0787353515625,6576.24951171875
2021-11-12,530.0787353515625,6447.72265625
2021-11-15,506.4847412109375,6426.3017578125
2021-11-16,508.0576477050781,6404.88134765625
2021-11-17,515.9224243164062,6512.34521484375
2021-11-18,511.20355224609375,6361.89501953125
2021-11-19,517.4953002929688,6383.3876953125
2021-11-22,515.9224243164062,6426.3740234375
2021-11-23,536.3704833984375,6426.3740234375
2021-11-24,533.2245483398438,6426.3740234375
2021-11-25,548.9539794921875,6383.3876953125
2021-11-26,520.64111328125,6254.4306640625
2021-11-29,531.6516723632812,6361.89501953125
2021-11-30,534.7975463867188,6254.4306640625
2021-12-01,552.0999145507812,6275.923828125
2021-12-02,569.402099609375,6447.86669921875
2021-12-03,570.9750366210938,6340.40185546875
2021-12-06,600.8607788085938,6318.9091796875
2021-12-07,599.2877807617188,6318.9091796875
2021-12-08,605.57958984375,6383.3876953125
2021-12-09,608.7254638671875,6318.9091796875
2021-12-10,604.0066528320312,6340.40185546875
2021-12-13,604.0066528320312,6275.923828125
2021-12-14,604.0066528320312,6275.923828125
2021-12-15,635.46533203125,6275.923828125
2021-12-16,641.757080078125,6254.4306640625
2021-12-17,644.9029541015625,6447.86669921875
2021-12-20,644.9029541015625,6340.40185546875
2021-12-21,666.924072265625,6340.40185546875
2021-12-22,676.361572265625,6297.41650390625
2021-12-23,676.361572265625,6275.923828125
2021-12-24,698.3827514648438,6275.923828125
2021-12-27,685.7991943359375,6318.9091796875
2021-12-28,723.5496826171875,6318.9091796875
2021-12-29,726.695556640625,6275.923828125
2021-12-30,760.5519409179688,6275.923828125
2022-01-03,801.1146850585938,6297.41650390625
2022-01-04,777.4530639648438,6361.89501953125
2022-01-05,757.1717529296875,6404.880859375
2022-01-06,777.4530639648438,6426.3740234375
2022-01-07,821.3960571289062,6576.8232421875
2022-01-10,811.2553100585938,6533.8388671875
2022-01-11,790.9739990234375,6619.8095703125
2022-01-12,780.8333129882812,6619.8095703125
2022-01-13,770.692626953125,6619.8095703125
2022-01-14,767.312255859375,6748.76708984375
2022-01-17,763.9321899414062,6662.79541015625
2022-01-18,750.4112548828125,6598.3173828125
2022-01-19,753.7914428710938,6598.3173828125
2022-01-20,780.8333129882812,6684.28759765625
2022-01-21,780.8333129882812,6834.7392578125
2022-01-24,767.312255859375,6705.78076171875
2022-01-25,747.0309448242188,6684.28759765625
2022-01-26,747.0309448242188,6619.8095703125
2022-01-27,780.8333129882812,6705.78076171875
2022-01-28,770.692626953125,6684.28759765625
2022-01-31,757.1717529296875,6555.33154296875
2022-02-02,747.0309448242188,6705.78076171875
2022-02-03,750.4112548828125,6641.302734375
2022-02-04,736.8902587890625,6641.302734375
2022-02-07,743.6506958007812,6705.78076171875
2022-02-08,743.6506958007812,6641.302734375
2022-02-09,747.0309448242188,6834.7392578125
2022-02-10,730.1298828125,6662.79541015625
2022-02-11,733.510009765625,6727.2744140625
2022-02-14,753.7914428710938,6619.8095703125
2022-02-15,774.07275390625,6770.2607421875
2022-02-16,757.1717529296875,6856.23193359375
2022-02-17,750.4112548828125,6791.7529296875
2022-02-18,757.1717529296875,6813.24658203125
2022-02-21,750.4112548828125,6834.7392578125
2022-02-22,753.7914428710938,6791.7529296875
2022-02-23,784.2135009765625,6920.7099609375
2022-02-24,838.2971801757812,6877.724609375
2022-02-25,828.1564331054688,6920.7099609375
2022-03-01,872.0995483398438,6920.7099609375
2022-03-02,882.2401733398438,6856.23193359375
2022-03-04,1027.590087890625,6791.7529296875
2022-03-07,1095.1947021484375,6619.8095703125
2022-03-08,1054.632080078125,6576.8232421875
2022-03-09,1041.1109619140625,6748.76708984375
2022-03-10,1007.3087158203125,6813.24658203125
2022-03-11,1014.0693359375,6834.7392578125
2022-03-14,943.0844116210938,6942.20361328125
2022-03-15,916.0424194335938,7006.681640625
2022-03-16,953.2250366210938,7049.66796875
2022-03-17,926.18310546875,6877.724609375
2022-03-18,919.422607421875,6791.7529296875
2022-03-21,919.422607421875,6791.7529296875
2022-03-22,946.4645385742188,6813.24658203125
2022-03-23,946.4645385742188,6791.7529296875
2022-03-24,973.5064697265625,6813.24658203125
2022-03-25,953.2250366210938,6834.7392578125
2022-03-28,966.7459106445312,6895.8408203125
2022-03-29,936.3239135742188,6852.1962890625
2022-03-30,905.9017333984375,6874.01904296875
2022-03-31,909.281982421875,6961.30810546875
2022-04-01,949.8447265625,6917.66357421875
2022-04-04,949.8447265625,6895.8408203125
2022-04-05,1014.0693359375,6895.8408203125
2022-04-06,1037.7308349609375,6764.90673828125
2022-04-07,1030.970458984375,6764.90673828125
2022-04-08,1068.15283203125,6852.1962890625
2022-04-11,1061.3924560546875,6743.0849609375
2022-04-12,1061.3924560546875,6808.55224609375
2022-04-13,1132.3773193359375,6808.55224609375
2022-04-14,1118.856201171875,6721.2626953125
2022-04-18,1112.0958251953125,6721.2626953125
2022-04-19,1105.335205078125,6655.7958984375
2022-04-20,1091.8143310546875,6677.6181640625
2022-04-21,1105.335205078125,6917.66357421875
2022-04-22,1085.053955078125,6874.01904296875
2022-04-25,1085.053955078125,6983.13037109375
2022-04-26,1068.15283203125,7092.2412109375
2022-04-27,1071.5330810546875,7157.708984375
2022-04-28,1128.9969482421875,7092.2412109375
2022-05-09,1068.15283203125,6633.97314453125
2022-05-10,1044.4912109375,6568.5068359375
2022-05-11,1064.7725830078125,6677.6181640625
2022-05-12,1064.7725830078125,6350.2841796875
2022-05-13,1085.053955078125,6393.92822265625
2022-05-17,1138.5850830078125,6459.39599609375
2022-05-18,1127.977294921875,6612.15087890625
2022-05-19,1099.6895751953125,6503.04052734375
2022-05-20,1170.4091796875,6459.39599609375
2022-05-23,1113.8333740234375,6437.5732421875
2022-05-24,1131.51318359375,6415.75048828125
2022-05-25,1096.153564453125,6437.5732421875
2022-05-27,1117.3692626953125,6612.15087890625
2022-05-30,1082.009521484375,6612.15087890625
2022-05-31,1156.2650146484375,6764.90673828125
2022-06-02,1177.4810791015625,6612.15087890625
2022-06-03,1244.6646728515625,6633.97314453125
2022-06-06,1223.4486083984375,6503.04052734375
2022-06-07,1290.6322021484375,6437.5732421875
2022-06-08,1283.5604248046875,6633.97314453125
2022-06-09,1272.952392578125,6546.6845703125
2022-06-10,1212.841064453125,6415.75048828125
2022-06-13,1127.977294921875,6415.75048828125
2022-06-14,1152.7293701171875,6459.39599609375
2022-06-15,1074.9375,6393.92822265625
2022-06-16,1082.009521484375,6612.15087890625
2022-06-17,1032.505859375,6546.6845703125
2022-06-20,1036.0418701171875,6655.7958984375
2022-06-21,1071.4017333984375,6677.6181640625
2022-06-22,1071.4017333984375,6546.6845703125
2022-06-23,1039.5777587890625,6568.5068359375
2022-06-24,1050.1856689453125,6524.8623046875
2022-06-27,1046.6497802734375,6415.75048828125
2022-06-28,1043.1136474609375,6372.1064453125
2022-06-29,1014.8260498046875,6350.2841796875
2022-06-30,1011.2901000976562,6328.46240234375
2022-07-01,961.7862548828125,6328.46240234375
2022-07-04,979.4661865234375,6153.88330078125
2022-07-05,1018.3619995117188,6328.46240234375
2022-07-06,979.4661865234375,6372.1064453125
2022-07-07,979.4661865234375,6197.5283203125
2022-07-08,1000.6819458007812,6241.1728515625
2022-07-11,1000.6819458007812,6219.35107421875
2022-07-12,1032.505859375,6262.9951171875
2022-07-13,1036.0418701171875,6110.2392578125
2022-07-14,1036.0418701171875,6132.06103515625
2022-07-15,975.9302368164062,6110.2392578125
2022-07-18,986.5382080078125,6241.1728515625
2022-07-19,1043.1136474609375,6262.9951171875
2022-07-20,1067.865478515625,6459.39599609375
2022-07-21,1067.865478515625,6459.39599609375
2022-07-22,1071.4017333984375,6393.92822265625
2022-07-25,1096.153564453125,6372.1064453125
2022-07-26,1117.3692626953125,6372.1064453125
2022-07-27,1159.80126953125,6393.92822265625
2022-07-28,1159.80126953125,6415.75048828125
2022-07-29,1149.193115234375,6415.75048828125
2022-08-01,1184.5528564453125,6546.6845703125
2022-08-02,1124.44140625,6633.97314453125
2022-08-03,1170.4091796875,6655.7958984375
2022-08-04,1127.977294921875,6808.55224609375
2022-08-05,1106.761474609375,6874.01904296875
2022-08-08,1089.08154296875,6874.01904296875
2022-08-09,1106.761474609375,6895.8408203125
2022-08-10,1110.29736328125,6895.8408203125
2022-08-11,1113.8333740234375,6939.48583984375
2022-08-12,1127.977294921875,6917.66357421875
2022-08-15,1117.3692626953125,6939.48583984375
2022-08-16,1113.8333740234375,6961.30810546875
2022-08-18,1149.193115234375,6983.13037109375
2022-08-19,1149.193115234375,6895.8408203125
2022-08-22,1113.8333740234375,6983.13037109375
2022-08-23,1184.5528564453125,6895.8408203125
2022-08-24,1205.7689208984375,6939.48583984375
2022-08-25,1205.7689208984375,7048.59716796875
2022-08-26,1205.7689208984375,6983.13037109375
2022-08-29,1223.4486083984375,7114.064453125
2022-08-30,1251.736572265625,7135.88671875
2022-08-31,1251.736572265625,7157.708984375
2022-09-01,1308.3123779296875,7114.064453125
2022-09-02,1336.60009765625,7179.53076171875
2022-09-05,1424.999755859375,7223.1748046875
2022-09-06,1428.5355224609375,7223.1748046875
2022-09-07,1421.4635009765625,7310.46484375
2022-09-08,1393.1756591796875,7288.642578125
2022-09-09,1396.7117919921875,7310.46484375
2022-09-12,1403.7835693359375,7310.46484375
2022-09-13,1417.927734375,7441.3984375
2022-09-14,1417.927734375,7419.57568359375
2022-09-15,1435.6075439453125,7637.79833984375
2022-09-16,1389.6397705078125,7375.931640625
2022-09-19,1382.56787109375,7550.5087890625
2022-09-20,1375.495849609375,7463.22021484375
2022-09-21,1382.56787109375,7397.75390625
2022-09-22,1449.7513427734375,7397.75390625
2022-09-23,1432.071533203125,7310.46484375
2022-09-26,1364.8878173828125,7354.109375
2022-09-27,1382.56787109375,7244.99755859375
2022-09-28,1368.423828125,7266.81982421875
2022-09-29,1396.7117919921875,7310.46484375
2022-09-30,1400.24755859375,7463.22021484375
2022-10-03,1400.24755859375,7419.57568359375
2022-10-04,1456.8233642578125,7463.22021484375
2022-10-05,1442.679443359375,7375.931640625
2022-10-06,1449.7513427734375,7354.109375
2022-10-07,1463.895263671875,7157.708984375
2022-10-10,1386.1036376953125,7244.99755859375
2022-10-11,1389.6397705078125,7201.35302734375
2022-10-12,1414.3917236328125,7266.81982421875
2022-10-13,1421.4635009765625,7223.1748046875
2022-10-14,1396.7117919921875,7201.35302734375
2022-10-17,1400.24755859375,7201.35302734375
2022-10-18,1364.8878173828125,7244.99755859375
2022-10-19,1357.81591796875,7223.1748046875
2022-10-20,1414.3917236328125,7419.57568359375
2022-10-21,1400.24755859375,7550.5087890625
2022-10-24,1386.1036376953125,7768.73291015625
2022-10-25,1371.9598388671875,7594.154296875
2022-10-26,1389.6397705078125,7463.22021484375
2022-10-27,1407.3197021484375,7594.154296875
2022-10-28,1382.56787109375,7637.79833984375
2022-10-31,1407.3197021484375,7681.44287109375
2022-11-01,1325.9921875,7681.44287109375
2022-11-02,1322.456298828125,7637.79833984375
2022-11-03,1325.9921875,7681.44287109375
2022-11-04,1325.9921875,7659.62060546875
2022-11-07,1354.2799072265625,7725.087890625
2022-11-08,1329.5279541015625,7637.79833984375
2022-11-09,1287.0963134765625,7746.9111328125
2022-11-10,1230.5206298828125,7681.44287109375
2022-11-11,1234.0567626953125,7725.087890625
2022-11-14,1237.5926513671875,7637.79833984375
2022-11-15,1241.128662109375,7681.44287109375
2022-11-16,1262.344482421875,7506.865234375
2022-11-17,1269.4166259765625,7615.97705078125
2022-11-18,1269.4166259765625,7703.26513671875
2022-11-21,1304.776123046875,7615.97705078125
2022-11-22,1308.3123779296875,7768.73291015625
2022-11-23,1325.9921875,7746.9111328125
2022-11-24,1325.9921875,7856.0224609375
2022-11-25,1318.9202880859375,7834.19873046875
2022-11-28,1322.456298828125,7877.84375
