Depth,Theta_Index,Theta_Value
1,0,1.5871618180554103
1,1,0.0046098425002528325
1,2,3.21879013729654
1,3,-0.08171718309676693
1,4,-0.07935893646818135
1,5,0.11827223543087402
1,6,-1.5466757267594449
1,7,0.07068477144221977
2,0,1.798096086274437
2,1,-0.21656708200999636
2,2,3.1801972348587877
2,3,-0.1095712184628905
2,4,0.25996942185133864
2,5,0.11346908104524803
2,6,-0.11913248060566539
2,7,-0.1889691027503102
2,8,0.6882876256140641
2,9,0.060387162163033255
2,10,-0.731259918981834
2,11,0.28459844451435085
3,0,1.3099700754382313
3,1,-0.2528663621489319
3,2,3.1531147192962328
3,3,-0.16029473424849183
3,4,-0.0034605847407007916
3,5,0.2652967120534282
3,6,0.32898601781326176
3,7,-0.3219548837228374
3,8,0.6858054652065851
3,9,0.02145644992094921
3,10,0.7706985142365929
3,11,0.03999004776985903
3,12,-0.058911583573492333
3,13,0.1588988347628575
3,14,-1.085293433317605
3,15,0.34935504168353193
4,0,1.5585559911798272
4,1,-0.32786991360308787
4,2,3.129470390948862
4,3,-0.21356003298942
4,4,-0.13618910525259487
4,5,0.31400699034639074
4,6,0.21363322432559043
4,7,-0.341162967221526
4,8,0.7314757350221915
4,9,0.013200154248211613
4,10,0.827262996801685
4,11,0.030099532041382604
4,12,0.07622995515637192
4,13,-0.00188765683586592
4,14,0.17520915696924289
4,15,0.05510663128303623
4,16,-0.3137046894391022
4,17,0.16460767832973988
4,18,-1.297170857126714
4,19,0.45642078185870033
5,0,1.570051834354316
5,1,-0.3327817774956071
5,2,3.1279680956604863
5,3,-0.21644854376263012
5,4,-0.13470536029993926
5,5,0.3124694782737677
5,6,0.1999914340250603
5,7,-0.3386927168986995
5,8,0.7302882632186768
5,9,0.015293345776626187
5,10,0.8375128465822413
5,11,0.03844562108564857
5,12,0.0814216765422993
5,13,-0.00553690586266045
5,14,0.17572009127569516
5,15,0.027201094449535283
5,16,-0.015208981624087278
5,17,-0.031878479694326355
5,18,-0.011983608474070387
5,19,0.00934426017212114
5,20,-0.2998258985999371
5,21,0.17053062539939448
5,22,-1.2828101816338295
5,23,0.46056409520512015
6,0,1.5645888869390683
6,1,-0.3330137229136378
6,2,3.129486008510173
6,3,-0.21632333134461512
6,4,-0.1308263180569629
6,5,0.3133051347289898
6,6,0.20730595627688087
6,7,-0.34070481151273696
6,8,0.7256821094483149
6,9,0.015668609822444866
6,10,0.8303457692903428
6,11,0.0394847587926834
6,12,0.08045618063660953
6,13,-0.006050540852335581
6,14,0.1741753204699496
6,15,0.027569323958397216
6,16,-0.006992750547381089
6,17,-0.03208285776842848
6,18,-0.005272281326256187
6,19,0.009234155324639441
6,20,-0.0022829941041428827
6,21,0.0027138656998970927
6,22,-0.0051073774020209935
6,23,-0.0014074896781279583
6,24,-0.30041339949811946
6,25,0.1715634112193337
6,26,-1.2848622869678856
6,27,0.4605460650079923
