Date,LearningRate,Energy
2021-01-04,0.001,-0.11101639900106842
2021-01-04,0.0026826957952797246,-0.11101675122403806
2021-01-04,0.0071968567300115215,-0.11101756030723196
2021-01-04,0.019306977288832496,-0.11101896102425728
2021-01-04,0.0517947467923121,-0.11101969687815176
2021-01-04,0.13894954943731375,-0.11101730268445696
2021-01-04,0.3727593720314938,-0.11101602339228711
2021-01-04,1.0,-0.11105317005341975
2021-02-02,0.001,-0.07338026240482019
2021-02-02,0.0026826957952797246,-0.07338062352705552
2021-02-02,0.0071968567300115215,-0.07338145228105111
2021-02-02,0.019306977288832496,-0.07338288325665149
2021-02-02,0.0517947467923121,-0.07338363228694236
2021-02-02,0.13894954943731375,-0.07338125031707647
2021-02-02,0.3727593720314938,-0.07337938343306333
2021-02-02,1.0,-0.07339081339599904
