Date,Depth,Energy,Iterations
2021-01-04,1,-0.11102056441284934,430
2021-01-04,2,-0.16271230099145478,600
2021-01-04,3,-0.18105042914543648,600
2021-01-04,4,-0.17390789524144146,600
2021-01-04,5,-0.18499200196742177,600
2021-01-04,6,-0.18273537867460896,600
2021-02-02,1,-0.07338410041194747,430
2021-02-02,2,-0.0965351607962503,600
2021-02-02,3,-0.1015416252528235,600
2021-02-02,4,-0.09800090953215469,600
2021-02-02,5,-0.10425120668742675,600
2021-02-02,6,-0.1026754908487167,600
2021-03-04,1,-0.07453128180153627,600
2021-03-04,2,-0.16543105984879702,600
2021-03-04,3,-0.11280553746737794,600
2021-03-04,4,-0.15301699793974113,600
2021-03-04,5,-0.16341443501522274,600
2021-03-04,6,-0.16298122017291777,600
2021-04-06,1,-0.10734808163651614,600
2021-04-06,2,-0.25584105689148773,600
2021-04-06,3,-0.2447481183602148,600
2021-04-06,4,-0.24544777602889803,600
2021-04-06,5,-0.25561772252458087,600
2021-04-06,6,-0.2553398839077547,600
2021-05-05,1,-0.12470552606033404,600
2021-05-05,2,-0.21577083253761103,600
2021-05-05,3,-0.18993480887347364,600
2021-05-05,4,-0.20211654123158315,600
2021-05-05,5,-0.21430176400986609,600
2021-05-05,6,-0.21368507550506208,600
2021-06-10,1,-0.04448415631059737,430
2021-06-10,2,4.111193239623605,470
2021-06-10,3,-0.04753563125956008,430
2021-06-10,4,-0.0444848617826694,430
2021-06-10,5,4.1086269826480875,600
2021-06-10,6,-0.047534595664287374,500
2021-07-09,1,0.10642536821441276,600
2021-07-09,2,0.09459753022387604,600
2021-07-09,3,0.08565753590841808,600
2021-07-09,4,0.09295785172884152,600
2021-07-09,5,0.0937405721274501,600
2021-07-09,6,0.08600057315873486,600
2021-08-10,1,0.05483933344307688,600
2021-08-10,2,-0.053884258562087686,600
2021-08-10,3,-0.05446652231442791,490
2021-08-10,4,-0.05456952597391562,450
2021-08-10,5,-0.05455569271569094,600
2021-08-10,6,-0.05452471160618945,600
2021-09-10,1,0.002833467501197286,600
2021-09-10,2,-0.06647929733857215,600
2021-09-10,3,-0.0009016532254720721,600
2021-09-10,4,-0.05413260748951312,600
2021-09-10,5,-0.060518445790420546,600
2021-09-10,6,-0.05939851093579884,600
2021-10-11,1,-0.18275350176782054,430
2021-10-11,2,3.824273093246617,470
2021-10-11,3,-0.19274510893942548,430
2021-10-11,4,-0.18275430898611822,430
2021-10-11,5,3.8228841499206663,600
2021-10-11,6,-0.19274290291719604,430
2021-11-10,1,-0.18829599914711112,600
2021-11-10,2,-0.2096663476401938,600
2021-11-10,3,-0.20590791508389705,600
2021-11-10,4,-0.20085606863984232,600
2021-11-10,5,-0.20500352637268826,600
2021-11-10,6,-0.2041709929588881,600
2021-12-09,1,-0.12781642127899667,600
2021-12-09,2,-0.1748309250504654,600
2021-12-09,3,-0.16240472612685863,600
2021-12-09,4,-0.15977117739604263,600
2021-12-09,5,-0.17027897562650288,600
2021-12-09,6,-0.16925925674874698,600
2022-01-10,1,-0.25541754195191346,600
2022-01-10,2,-0.29257124381683836,600
2022-01-10,3,-0.28469983477971694,600
2022-01-10,4,-0.28067433803258207,600
2022-01-10,5,-0.287764796882848,600
2022-01-10,6,-0.28669395171412654,600
2022-02-09,1,-0.21832196308938173,600
2022-02-09,2,-0.28463073156740804,600
2022-02-09,3,-0.27326545572602173,600
2022-02-09,4,-0.26924523015886126,600
2022-02-09,5,-0.2813564556741792,600
2022-02-09,6,-0.28000796261724337,600
2022-03-14,1,-0.21388212989794894,600
2022-03-14,2,-0.3389247155849625,600
2022-03-14,3,-0.3348174914972036,600
2022-03-14,4,-0.32489944664062986,600
2022-03-14,5,-0.33737090377000145,600
2022-03-14,6,-0.33732231429420345,600
2022-04-12,1,-0.08882568391514878,600
2022-04-12,2,-0.20011144291800856,600
2022-04-12,3,-0.16071454989636733,600
2022-04-12,4,-0.18918206964214834,600
2022-04-12,5,-0.19937413754066724,600
2022-04-12,6,-0.19906098519833212,600
2022-05-23,1,0.006899502710011026,600
2022-05-23,2,-0.13245074751147468,600
2022-05-23,3,-0.010992148327127048,600
2022-05-23,4,-0.12544849495184876,600
2022-05-23,5,-0.13148797561182196,600
2022-05-23,6,-0.13166591601773417,600
2022-06-23,1,-0.01988101028662041,430
2022-06-23,2,-0.034239416666068466,600
2022-06-23,3,-0.03529590334754163,600
2022-06-23,4,-0.03393394079300439,600
2022-06-23,5,-0.03668270662377637,600
2022-06-23,6,-0.0360846590061346,600
2022-07-22,1,0.002733151294238126,600
2022-07-22,2,-0.08273629973387184,600
2022-07-22,3,0.0017468420011457193,600
2022-07-22,4,-0.07281312011341612,600
2022-07-22,5,-0.07777671758596785,600
2022-07-22,6,-0.07616253457477905,600
2022-08-23,1,-0.0303417677032385,600
2022-08-23,2,-0.12876958491976068,600
2022-08-23,3,-0.04233140681665462,600
2022-08-23,4,-0.11840911065077568,600
2022-08-23,5,-0.12604542441361785,600
2022-08-23,6,-0.12458672687459454,600
2022-09-21,1,-0.02181769430364854,430
2022-09-21,2,-0.06065760054568526,600
2022-09-21,3,-0.07331160406250974,600
2022-09-21,4,-0.06608148214351808,600
2022-09-21,5,-0.0772846042280193,600
2022-09-21,6,-0.07521365028454342,600
2022-10-20,1,0.05392004404033962,430
2022-10-20,2,-0.036853247976416585,600
2022-10-20,3,-0.06660849704763892,600
2022-10-20,4,-0.06309002878368407,600
2022-10-20,5,-0.06791764257467224,600
2022-10-20,6,-0.06789009590218956,600
2022-11-18,1,-0.027271761057949696,440
2022-11-18,2,-0.1356729231165752,600
2022-11-18,3,-0.17589947852987983,600
2022-11-18,4,-0.17685959093391682,600
2022-11-18,5,-0.17676247897001124,600
2022-11-18,6,-0.1769540208152894,600
2022-12-19,1,0.11277459293394933,600
2022-12-19,2,-0.1086370082372383,600
2022-12-19,3,-0.14639796564925436,600
2022-12-19,4,-0.14644478150730592,520
2022-12-19,5,-0.14641981720680403,600
2022-12-19,6,-0.14645164264580485,430
2023-01-17,1,0.0844573774087462,600
2023-01-17,2,0.028980254731563904,600
2023-01-17,3,-0.11828139164570403,600
2023-01-17,4,-0.11824715197010197,600
2023-01-17,5,-0.11830113869867186,600
2023-01-17,6,-0.1183636895061037,600
2023-02-16,1,0.196178087699103,600
2023-02-16,2,-0.12616507567581206,600
2023-02-16,3,-0.12991355066966528,600
2023-02-16,4,-0.12994793369680857,530
2023-02-16,5,-0.12995399081842085,570
2023-02-16,6,-0.12992480792043354,440
2023-03-17,1,0.08187227818352193,430
2023-03-17,2,0.03593540608648874,600
2023-03-17,3,0.016039976822068407,600
2023-03-17,4,0.026022997925414723,600
2023-03-17,5,0.013131549667677456,600
2023-03-17,6,0.014422498313025842,600
2023-04-27,1,-0.0201860308696541,430
2023-04-27,2,-0.08423258481253,600
2023-04-27,3,-0.10576259253248471,600
2023-04-27,4,-0.09828739929130859,600
2023-04-27,5,-0.10908685555213536,600
2023-04-27,6,-0.10785427043938756,600
2023-05-30,1,-0.05502214319291873,430
2023-05-30,2,4.078374522175973,470
2023-05-30,3,-0.06645643181744552,430
2023-05-30,4,-0.055022866144324195,430
2023-05-30,5,4.075975223906741,600
2023-05-30,6,-0.06645292062670727,430
2023-07-05,1,-0.07105495242755856,600
2023-07-05,2,-0.11276336541862682,600
2023-07-05,3,-0.09774513942976588,600
2023-07-05,4,-0.0977321156522793,600
