Depth,Theta_Index,Theta_Value
1,0,3.143848175621142
1,1,-0.004796513168063168
1,2,0.004384585378687955
1,3,-0.0031779997218629903
1,4,0.0002344190283910635
1,5,4.34880380977655e-05
1,6,-0.002611401067484422
1,7,-0.0011859669422189748
2,0,3.148303071697614
2,1,0.164375709494719
2,2,1.4307983479374733
2,3,0.1330652146163143
2,4,0.993216249686806
2,5,-0.09696407653663082
2,6,0.7991683065090455
2,7,0.10828382354364684
2,8,-1.1559848905589143
2,9,-0.015601555813391439
2,10,-0.5090012250583946
2,11,-0.3293710600205889
3,0,3.3007897568117084
3,1,0.13038199762699346
3,2,1.4004328725864097
3,3,0.20773142050560567
3,4,0.7411759092906537
3,5,-0.1821982385285652
3,6,0.6141999018157926
3,7,0.1486768687076207
3,8,0.14581604893864988
3,9,-0.023699639641109996
3,10,0.11066272722519173
3,11,-0.012413390162290027
3,12,-1.139409778255943
3,13,-0.016736173563902453
3,14,-0.4026834939838836
3,15,-0.3008487984485142
4,0,3.2016048913182154
4,1,0.20182670091310087
4,2,1.5951752234174232
4,3,0.19452191953870132
4,4,0.8834864827957088
4,5,-0.18853114503452809
4,6,0.6783063757938409
4,7,0.12781020675607646
4,8,-0.006835741986096753
4,9,0.008091360497718168
4,10,-0.1505476321289956
4,11,-0.045112401664786146
4,12,0.11661134075027768
4,13,0.03559316884786112
4,14,0.12392045297103244
4,15,0.05430929095484986
4,16,-1.1508716978220634
4,17,-0.017167544063683992
4,18,-0.39812047329869193
4,19,-0.2826720395561281
5,0,3.074743912329332
5,1,0.23939618208604507
5,2,1.4518707932055568
5,3,0.15310578662456553
5,4,1.0573822994904976
5,5,-0.15003647327992042
5,6,0.8686536375250358
5,7,0.08869708905832474
5,8,-0.027227791513982528
5,9,0.04948261452929498
5,10,-0.11481910206996324
5,11,-0.04293562540225962
5,12,-0.0679674301729449
5,13,0.0842085245772908
5,14,-0.07349506485915089
5,15,0.04426750865826483
5,16,0.15278030418082406
5,17,0.007611822350359699
5,18,0.1572878939460654
5,19,-0.010742888457456952
5,20,-1.1285230770695316
5,21,0.026588618051647975
5,22,-0.32378301482047284
5,23,-0.3035763711368536
6,0,3.0926771369025694
6,1,0.27221575867576586
6,2,1.4281861376372005
6,3,0.07459754941170059
6,4,0.8139675841273475
6,5,-0.10156454207997277
6,6,0.5871583414816679
6,7,0.11713812654030341
6,8,0.05169250130711489
6,9,-0.007530566721516277
6,10,0.04544911753431724
6,11,-0.08266852974550658
6,12,0.053469857423878324
6,13,0.06569467725184301
6,14,-0.10232162396853849
6,15,0.07364751105097055
6,16,-0.012558790895782464
6,17,0.10423190992467331
6,18,-0.07044429221437425
6,19,0.0008659151066176495
6,20,0.16642118289279428
6,21,-0.02787581711658221
6,22,0.23015400354926208
6,23,-0.012558984400951009
6,24,-1.043432628727548
6,25,0.004984028294818004
6,26,-0.3337671829673102
6,27,-0.2899330232834261
