Date,Depth,Energy,Iterations
2021-01-04,1,-0.2696176831506076,800
2021-01-04,2,-0.2586124160273214,800
2021-01-04,3,-0.2086945567587897,800
2021-01-04,4,-0.23087543180735678,800
2021-01-04,5,-0.3172299588723352,800
2021-01-04,6,-0.27659275264466754,800
2021-01-04,7,-0.24897179715309883,800
2021-01-04,8,-0.25423788165377703,800
2021-02-02,1,-0.1734300487942509,800
2021-02-02,2,-0.14293655668085342,800
2021-02-02,3,-0.10823176002454855,800
2021-02-02,4,-0.11855845363951197,800
2021-02-02,5,-0.11792107091558432,800
2021-02-02,6,-0.12770476710364081,800
2021-02-02,7,-0.1369814022034464,800
2021-02-02,8,-0.14580524415186633,800
2021-03-04,1,-0.11006032476813155,800
2021-03-04,2,-0.08162786119832453,800
2021-03-04,3,-0.08487213803744324,800
2021-03-04,4,-0.06183814619484594,800
2021-03-04,5,-0.12039176776623663,800
2021-03-04,6,-0.08706549670323943,800
2021-03-04,7,-0.09285389813920822,800
2021-03-04,8,-0.0996529497005175,800
2021-04-06,1,-0.17795695474884837,800
2021-04-06,2,-0.1191793253880272,800
2021-04-06,3,-0.1426852031278717,800
2021-04-06,4,-0.10203352129747327,800
2021-04-06,5,-0.13615358539477784,800
2021-04-06,6,-0.17057455709126518,800
2021-04-06,7,-0.17069634979895407,800
2021-04-06,8,-0.2089828013913779,800
2021-05-05,1,-0.13321420686856006,800
2021-05-05,2,-0.11546269322750127,800
2021-05-05,3,-0.12123912934933986,800
2021-05-05,4,-0.08874409218624416,800
2021-05-05,5,-0.11739567689223426,800
2021-05-05,6,-0.1352524922187902,800
2021-05-05,7,-0.13559989478296552,800
2021-05-05,8,-0.13493557225087838,800
2021-06-10,1,0.012487778586680565,800
2021-06-10,2,0.0213337381660354,800
2021-06-10,3,0.006116528162407167,800
2021-06-10,4,0.04061287775692763,800
2021-06-10,5,0.023276268173412194,800
2021-06-10,6,0.05920199103186251,800
2021-06-10,7,-0.00135745463250243,800
2021-06-10,8,-0.0011288815414461223,800
2021-07-09,1,0.1470993620969688,800
2021-07-09,2,0.19840256774498488,800
2021-07-09,3,0.2869910746841905,800
2021-07-09,4,0.1449080641797144,800
2021-07-09,5,0.18592753644206386,800
2021-07-09,6,0.13020751296249589,800
2021-07-09,7,0.14709437694025845,800
2021-07-09,8,0.1138097813273734,800
2021-08-10,1,-0.10931456072446052,800
2021-08-10,2,0.34778549917520013,800
2021-08-10,3,-0.010267872148449987,800
2021-08-10,4,0.1233083783074951,800
2021-08-10,5,-0.02795263523969829,800
2021-08-10,6,-0.07899246159133266,800
2021-08-10,7,-0.02706610040388741,800
2021-08-10,8,-0.016905189689916056,800
2021-09-10,1,-0.13374562400117426,800
2021-09-10,2,0.2135722566114513,800
2021-09-10,3,-0.03208169110680997,800
2021-09-10,4,0.0494395518128282,800
2021-09-10,5,-0.013310009257127858,800
2021-09-10,6,-0.08287028182383896,800
2021-09-10,7,0.0044711468204436736,800
2021-09-10,8,-0.06458826427659121,800
2021-10-11,1,-0.20316085760979666,800
2021-10-11,2,-0.28560412946223795,800
2021-10-11,3,-0.3194302242355002,800
2021-10-11,4,-0.20859049958453169,800
2021-10-11,5,-0.3355446870906516,800
2021-10-11,6,-0.30279801586661104,800
2021-10-11,7,-0.34512849043839056,800
2021-10-11,8,-0.3291561562509576,800
2021-11-10,1,-0.14597146139774758,800
2021-11-10,2,-0.1946097049109095,800
2021-11-10,3,-0.16606139779373136,800
2021-11-10,4,-0.25007510228524094,800
2021-11-10,5,-0.2417518454694409,800
2021-11-10,6,-0.29993737197112896,800
2021-11-10,7,-0.2576335063994502,800
2021-11-10,8,-0.25917669249723246,800
2021-12-09,1,1.8145992311733754,800
2021-12-09,2,-0.11873973421891676,800
2021-12-09,3,-0.19713419431138707,800
2021-12-09,4,-0.18066051663307947,800
2021-12-09,5,-0.2782914447181162,800
2021-12-09,6,-0.16351161125460018,800
2021-12-09,7,-0.30015422701432015,800
