Depth,Theta_Index,Theta_Value
8,19,0.15442271459155793
8,20,0.6842554519910473
8,21,0.42674668394732884
8,22,0.452967537771335
8,23,0.3623946315810802
8,24,0.6038257096691102
8,25,0.3830928387210262
8,26,-0.72133156174646
8,27,0.07464984350343687
8,28,0.06644282822890749
8,29,-0.028124253796947586
8,30,-1.3413921664254878
8,31,0.06118830749076533
8,32,-0.036723793069917396
8,33,0.44762602775865956
8,34,-0.487562705711448
8,35,0.4239956062506902
8,36,0.03130691102716523
8,37,0.2586770581696608
8,38,-0.32468564537106215
8,39,-0.06411344720521472
8,40,0.681112773895109
8,41,0.055002663167529026
8,42,0.029358108350387543
8,43,0.1534970381233216
8,44,0.17422396982157373
8,45,0.05116833218049674
8,46,0.0628193589680144
8,47,0.38056248825237526
8,48,0.37522632480846785
8,49,-0.0031339555390991246
8,50,-0.036119283890249876
8,51,-0.0765662457584591
8,52,0.14614871120005635
8,53,0.20866803412898197
8,54,-0.3958285409338702
8,55,-0.13732300509439826
8,56,0.37401947745952435
8,57,0.2484638854354372
8,58,-0.28547431446612126
8,59,0.15779478371934674
8,60,-0.3233430197172146
8,61,0.010584702815575851
8,62,0.022889580137862887
8,63,0.08347273747548195
8,64,-0.6452740000304367
8,65,0.037671316013701606
8,66,-1.98872405789717
8,67,-0.0480940137886737
8,68,3.5170268107037836
8,69,-0.0925738214527346
8,70,-2.073003814921536
8,71,-0.41732865247867656
