Date,Ticker,Mu_Simple_Period,Mu_Log_Period,Sigma_Log,Sigma_Period_Log,Lambda_RiskAversion
2021-01-04,BBCA.JK,0.362133984528773,0.31639733564719924,0.026943989193803024,0.30244552858845103,0.29839183884910736
2021-01-04,TLKM.JK,0.19389835798897684,0.17555162535986013,0.017065109968586425,0.19155538431021307,0.29839183884910736
2021-01-04,SMGR.JK,0.3113873001090949,0.27776810851881273,0.023100605224766525,0.25930365053458915,0.29839183884910736
2021-01-04,ADRO.JK,0.12234673659365577,0.09041035755360538,0.022515031677289986,0.2527306037663441,0.29839183884910736
2021-02-02,BBCA.JK,0.13275616837169021,0.08524072591245836,0.027462945442336652,0.30827079803066604,0.40012591274779397
2021-02-02,TLKM.JK,0.11947435404159179,0.09900069813781591,0.018027164645037765,0.20235442127008677,0.40012591274779397
2021-02-02,SMGR.JK,0.24149056525451018,0.20020588986446952,0.025599068494350008,0.28734883117925036,0.40012591274779397
2021-02-02,ADRO.JK,0.0896685429009571,0.05112078963978603,0.02473598794032023,0.277660775988151,0.40012591274779397
2021-03-04,BBCA.JK,0.09624644242312484,0.052140714532297294,0.026459231260602123,0.29700413428377576,0.42849441874488775
2021-03-04,TLKM.JK,0.08289043513621723,0.06222042256748557,0.018113404914563005,0.20332246589460623,0.42849441874488775
2021-03-04,SMGR.JK,0.10689015306816713,0.0596054316109289,0.027396188315929583,0.3075214511452436,0.42849441874488775
2021-03-04,ADRO.JK,0.18266245294311734,0.14141201664231692,0.025588451109268707,0.28722965132729733,0.42849441874488775
2021-04-06,BBCA.JK,0.07661135513624139,0.03880952286674888,0.024495491088009202,0.27496120551631464,0.37542458656598826
2021-04-06,TLKM.JK,0.11270426390078454,0.09647026509517323,0.016052492663882117,0.18018878325584708,0.37542458656598826
2021-04-06,SMGR.JK,0.20308483007323802,0.1588248300868332,0.02650546514068157,0.2975231083005312,0.37542458656598826
2021-04-06,ADRO.JK,0.269000865559806,0.23041679260651485,0.024747638320316408,0.27779155117926524,0.37542458656598826
2021-05-05,BBCA.JK,0.1222784350914656,0.08825771118381806,0.023238147314224085,0.2608475566596227,0.38857626336752454
2021-05-05,TLKM.JK,0.13054042611012384,0.11369473272883411,0.016352123973147052,0.18355213636070677,0.38857626336752454
2021-05-05,SMGR.JK,0.11141158241984268,0.06476507708641907,0.027210672898297695,0.3054390457470152,0.38857626336752454
2021-05-05,ADRO.JK,0.22857410878585435,0.19340554058470935,0.023626917727202927,0.26521149372206704,0.38857626336752454
2021-06-10,BBCA.JK,-0.051912625098568047,-0.08092870961639653,0.021460959207925956,0.24089866964277118,0.42864787803691295
2021-06-10,TLKM.JK,0.054212379991971094,0.03964690575362822,0.015205196604556622,0.170677908578368,0.42864787803691295
2021-06-10,SMGR.JK,-0.07901486925659831,-0.119366163290385,0.025308036879517676,0.28408200940498396,0.42864787803691295
2021-06-10,ADRO.JK,0.05767189989274803,0.028902134503934408,0.021369673434088347,0.23987398937281057,0.42864787803691295
2021-07-09,BBCA.JK,-0.09020582583105889,-0.12270767387213295,0.02271348387760712,0.2549582241900585,0.3230951676992378
2021-07-09,TLKM.JK,-0.10138676796623386,-0.11481439309357049,0.014599209114987046,0.1638757158784462,0.3230951676992378
2021-07-09,SMGR.JK,-0.29581773070781286,-0.3351908925968619,0.024999416465903757,0.2806177538540607,0.3230951676992378
2021-07-09,ADRO.JK,-0.07759544387422924,-0.09954357448860296,0.01866502144721456,0.2095143461167932,0.3230951676992378
2021-08-10,BBCA.JK,0.16627245493671683,0.13565873397566713,0.02204386714591658,0.24744179501874652,0.35619944127696285
2021-08-10,TLKM.JK,-0.06644533104271681,-0.07912824771517506,0.01418859181378009,0.15926654810385166,0.35619944127696285
2021-08-10,SMGR.JK,-0.2196004389548383,-0.2545065602389765,0.023538594206293274,0.2642200646587546,0.35619944127696285
2021-08-10,ADRO.JK,0.06249718627687377,0.043425977201038336,0.01739878169235824,0.19530084012023827,0.35619944127696285
2021-09-10,BBCA.JK,0.20487038545378844,0.16820035539786585,0.02412600193031635,0.27081370000767163,0.36752306914124616
2021-09-10,TLKM.JK,0.002112779835788895,-0.008782807941720728,0.013150887336535431,0.14761834423613904,0.36752306914124616
2021-09-10,SMGR.JK,-0.19626244808137777,-0.2303569067228616,0.02326331625538707,0.261130077323482,0.36752306914124616
2021-09-10,ADRO.JK,0.07443066678856464,0.05849112298132652,0.015906245058495812,0.17854715795687207,0.36752306914124616
2021-10-11,BBCA.JK,0.5156377018941202,0.4648700248562624,0.028387253186211235,0.3186461267232281,0.24403280047236647
2021-10-11,TLKM.JK,0.19618153867286844,0.1830954173301242,0.014412363157705653,0.1617783752096939,0.24403280047236647
2021-10-11,SMGR.JK,-0.19770330115238405,-0.23410802831059432,0.024038569259319142,0.2698322707098254,0.24403280047236647
2021-10-11,ADRO.JK,0.18704758035733554,0.17069841116050233,0.01610933338695167,0.18082681878987536,0.24403280047236647
2021-11-10,BBCA.JK,0.41506246335182406,0.3590785533954683,0.029809956245702998,0.33461592895842784,0.30562300418126365
2021-11-10,TLKM.JK,0.19161601688795604,0.17928663178029056,0.013989443359851719,0.15703111225273456,0.30562300418126365
2021-11-10,SMGR.JK,-0.010327090201522202,-0.05106319061283211,0.02542842441901367,0.2854333561842761,0.30562300418126365
2021-11-10,ADRO.JK,0.2155614284539778,0.19875431731186977,0.016333387338155623,0.18334181815454986,0.30562300418126365
2021-12-09,BBCA.JK,0.5286707718433712,0.4691481438072792,0.030737658004807513,0.3450293553774576,0.26402813165674843
2021-12-09,TLKM.JK,0.13210131225956714,0.11906544787295675,0.014384661356012152,0.1614674232568936,0.26402813165674843
2021-12-09,SMGR.JK,-0.2160103556836864,-0.2539783975154405,0.02454928370976969,0.2755650261980068,0.26402813165674843
2021-12-09,ADRO.JK,0.18255241590348417,0.16287823796637008,0.017671687488306012,0.1983642000821425,0.26402813165674843
2022-01-10,BBCA.JK,0.8005759020524132,0.7449524255692213,0.02971384063243984,0.33353703387537664,0.17348772894135953
