Date,ADRO.JK,BBCA.JK,SMGR.JK,TLKM.JK
2021-01-29,357.4873962402344,5712.16748046875,9018.3515625,2213.939697265625
2021-02-01,366.42449951171875,5762.8681640625,9805.330078125,2299.364990234375
2021-02-02,357.4873962402344,5745.96826171875,9316.1259765625,2327.840087890625
2021-02-03,348.55023193359375,5767.09326171875,9252.318359375,2306.4833984375
2021-02-04,347.0606689453125,5792.443359375,9039.6220703125,2342.0771484375
2021-02-05,360.46636962890625,5843.142578125,9571.36328125,2342.0771484375
2021-02-08,363.44549560546875,5847.3681640625,9401.2060546875,2334.95849609375
2021-02-09,360.46636962890625,5898.0673828125,9273.587890625,2278.00830078125
2021-02-10,357.4873962402344,5847.3681640625,9401.2060546875,2270.8896484375
2021-02-11,361.95599365234375,5813.56787109375,9316.1259765625,2270.8896484375
2021-02-15,361.95599365234375,5745.96826171875,9507.5537109375,2292.24609375
2021-02-16,360.46636962890625,5864.26708984375,9379.9365234375,2285.126953125
2021-02-17,351.5292663574219,5830.4677734375,9337.396484375,2242.41455078125
2021-02-18,350.03973388671875,5691.0439453125,9103.4287109375,2263.770751953125
2021-02-19,351.5292663574219,5767.09326171875,9145.96875,2285.126953125
2021-02-22,360.46636962890625,5737.5185546875,8954.5419921875,2256.65234375
2021-02-23,358.9769287109375,5767.09326171875,8890.732421875,2470.21533203125
2021-02-24,353.0188293457031,5682.59326171875,8741.8447265625,2477.334228515625
2021-02-25,357.4873962402344,5665.6943359375,8784.3837890625,2484.453125
2021-02-26,351.5292663574219,5669.9189453125,8678.0361328125,2484.453125
2021-03-01,353.0188293457031,5952.99267578125,9082.1591796875,2484.453125
2021-03-02,353.0188293457031,5927.6416015625,9954.216796875,2463.0966796875
2021-03-03,353.0188293457031,5914.966796875,9635.171875,2448.859130859375
2021-03-04,363.44549560546875,5678.36865234375,9528.82421875,2391.908935546875
2021-03-05,351.5292663574219,5745.96826171875,9528.82421875,2363.43359375
2021-03-08,350.03973388671875,5678.36865234375,9294.857421875,2377.671142578125
2021-03-09,347.0606689453125,5581.19384765625,9358.6669921875,2342.0771484375
2021-03-10,348.55023193359375,5665.6943359375,9613.9033203125,2420.3837890625
2021-03-12,360.46636962890625,5716.3935546875,9720.2509765625,2455.977783203125
2021-03-15,367.9140930175781,5631.89404296875,9465.0146484375,2406.146728515625
2021-03-16,363.44549560546875,5598.09326171875,9465.0146484375,2391.908935546875
2021-03-17,366.42449951171875,5585.4189453125,9422.4755859375,2413.26513671875
2021-03-18,378.3408203125,5665.6943359375,9677.7119140625,2455.977783203125
2021-03-19,387.27801513671875,5712.16748046875,10039.296875,2448.859130859375
2021-03-22,382.8094177246094,5593.869140625,9869.138671875,2406.146728515625
2021-03-23,387.27801513671875,5547.39404296875,9677.7119140625,2391.908935546875
2021-03-24,364.9350280761719,5441.76904296875,9805.330078125,2399.02734375
2021-03-25,358.9769287109375,5382.61962890625,9592.6328125,2427.502685546875
2021-03-26,363.44549560546875,5420.64501953125,9422.4755859375,2484.453125
2021-03-29,358.9769287109375,5374.169921875,9486.2841796875,2427.502685546875
2021-03-30,350.03973388671875,5403.74462890625,9252.318359375,2406.146728515625
2021-03-31,350.03973388671875,5251.64599609375,8869.462890625,2434.62158203125
2021-04-01,351.5292663574219,5260.095703125,8869.462890625,2413.26513671875
2021-04-05,353.0188293457031,5200.9462890625,8763.1142578125,2406.146728515625
2021-04-06,360.46636962890625,5209.39599609375,8826.9248046875,2399.02734375
2021-04-07,363.44549560546875,5281.22119140625,8805.6552734375,2420.3837890625
2021-04-08,366.42449951171875,5256.71533203125,8882.1708984375,2413.26513671875
2021-04-09,358.9769287109375,5312.4091796875,8990.490234375,2391.908935546875
2021-04-12,351.5292663574219,5196.736328125,8600.541015625,2356.31494140625
2021-04-13,345.5711364746094,5141.04150390625,9098.8095703125,2370.552490234375
2021-04-14,355.9978942871094,5402.3779296875,9575.4140625,2377.671142578125
2021-04-15,354.5083312988281,5380.95654296875,9380.439453125,2391.908935546875
2021-04-16,353.0188293457031,5376.6728515625,9228.7919921875,2391.908935546875
2021-04-19,353.0188293457031,5372.38916015625,9033.818359375,2377.671142578125
2021-04-20,353.0188293457031,5342.3994140625,9142.13671875,2363.43359375
2021-04-21,351.5292663574219,5282.42041015625,9055.4814453125,2334.95849609375
2021-04-22,348.55023193359375,5325.26318359375,8947.162109375,2370.552490234375
2021-04-23,357.4873962402344,5475.2099609375,9012.154296875,2356.31494140625
2021-04-26,360.46636962890625,5385.2412109375,9120.4736328125,2313.60205078125
2021-04-27,360.46636962890625,5488.06298828125,8925.4990234375,2249.533203125
2021-04-28,361.95599365234375,5415.23095703125,9120.4736328125,2235.295654296875
2021-04-29,373.87225341796875,5492.34619140625,9142.13671875,2278.00830078125
2021-04-30,370.8930969238281,5488.06298828125,9033.818359375,2278.00830078125
2021-05-03,369.40362548828125,5475.2099609375,8817.1806640625,2256.65234375
2021-05-04,372.3826904296875,5483.7783203125,8708.8603515625,2285.126953125
2021-05-05,375.9312744140625,5505.1982421875,8795.5166015625,2278.00830078125
2021-05-06,372.7854309082031,5505.1982421875,8687.1962890625,2270.8896484375
2021-05-07,372.7854309082031,5483.7783203125,8492.220703125,2270.8896484375
2021-05-10,375.9312744140625,5500.9150390625,8622.205078125,2256.65234375
2021-05-11,375.9312744140625,5552.32421875,8600.541015625,2263.770751953125
2021-05-17,372.7854309082031,5569.46142578125,8427.2294921875,2270.8896484375
2021-05-18,377.504150390625,5475.2099609375,8253.919921875,2263.770751953125
2021-05-19,369.6394958496094,5436.65234375,8037.2822265625,2249.533203125
2021-05-20,368.0665588378906,5466.64111328125,8253.919921875,2356.31494140625
2021-05-21,366.49359130859375,5449.50390625,8167.2646484375,2327.840087890625
2021-05-24,364.9206848144531,5419.5146484375,7993.9541015625,2320.72119140625
2021-05-25,368.0665588378906,5445.22021484375,8145.6005859375,2349.196044921875
2021-05-27,366.49359130859375,5372.38916015625,8232.255859375,2406.146728515625
2021-05-28,368.0665588378906,5432.3671875,8362.23828125,2327.840087890625
2021-05-31,374.3582763671875,5462.357421875,8405.56640625,2448.859130859375
2021-06-02,396.3794250488281,5539.4716796875,9033.818359375,2455.977783203125
2021-06-03,393.2335205078125,5655.14599609375,9142.13671875,2484.453125
2021-06-04,386.94171142578125,5638.0087890625,8990.490234375,2491.57177734375
2021-06-07,379.07708740234375,5595.1669921875,9012.154296875,2527.16552734375
2021-06-08,380.6499938964844,5509.48291015625,8817.1806640625,2491.57177734375
2021-06-09,382.22296142578125,5595.1669921875,9012.154296875,2534.949951171875
2021-06-10,380.6499938964844,5672.28271484375,8947.162109375,2602.24951171875
2021-06-11,413.6816711425781,5543.75634765625,8947.162109375,2594.77197265625
2021-06-14,416.8274841308594,5492.34619140625,8817.1806640625,2549.905517578125
2021-06-15,412.10870361328125,5543.75634765625,8838.84375,2572.338623046875
2021-06-16,438.8486022949219,5470.9248046875,8838.84375,2549.905517578125
2021-06-17,426.2651062011719,5423.798828125,8578.876953125,2505.039306640625
2021-06-18,412.10870361328125,5419.5146484375,8578.876953125,2505.039306640625
2021-06-21,404.24407958984375,5355.251953125,8665.5322265625,2467.650634765625
2021-06-22,405.8170166015625,5432.3671875,8405.56640625,2467.650634765625
2021-06-23,396.3794250488281,5338.11474609375,8405.56640625,2519.994384765625
2021-06-24,391.6605529785156,5320.9775390625,8427.2294921875,2430.261962890625
2021-06-25,404.24407958984375,5303.84130859375,8427.2294921875,2430.261962890625
2021-06-28,388.51470947265625,5188.16796875,8080.6083984375,2370.439697265625
2021-06-29,382.22296142578125,5179.59912109375,8297.2470703125,2362.96240234375
2021-06-30,379.07708740234375,5162.462890625,8232.255859375,2355.484375
2021-07-01,379.07708740234375,5162.462890625,8145.6005859375,2325.57373046875
2021-07-02,396.3794250488281,5226.7255859375,8058.9462890625,2295.662841796875
2021-07-05,388.51470947265625,5235.29345703125,7972.29052734375,2273.2294921875
2021-07-06,405.8170166015625,5188.16796875,8058.9462890625,2250.79638671875
2021-07-07,393.2335205078125,5196.736328125,7755.6513671875,2265.751708984375
2021-07-08,383.7958984375,5153.89404296875,7668.99560546875,2250.79638671875
2021-07-09,393.2335205078125,5158.17822265625,7712.3232421875,2362.96240234375
2021-07-12,388.51470947265625,5286.70458984375,7625.66796875,2340.529052734375
2021-07-13,386.94171142578125,5179.59912109375,7452.35791015625,2295.662841796875
2021-07-14,383.7958984375,5132.47265625,7387.3662109375,2288.184814453125
2021-07-15,385.3688049316406,5239.578125,7344.03857421875,2340.529052734375
2021-07-16,390.08758544921875,5235.29345703125,7668.99560546875,2370.439697265625
2021-07-19,393.2335205078125,5145.32568359375,7452.35791015625,2407.82861328125
2021-07-21,390.08758544921875,5149.6103515625,7668.99560546875,2400.350830078125
2021-07-22,419.97332763671875,5273.85205078125,7690.65966796875,2437.7392578125
2021-07-23,410.5357666015625,5171.03076171875,7539.01318359375,2370.439697265625
2021-07-26,402.671142578125,5145.32568359375,7409.0302734375,2385.3955078125
2021-07-27,401.0981750488281,5145.32568359375,7257.38330078125,2445.217041015625
2021-07-28,399.5252380371094,5123.90478515625,7105.73681640625,2385.3955078125
2021-07-29,416.8274841308594,5175.31494140625,6954.08984375,2415.30615234375
2021-07-30,419.97332763671875,5115.33544921875,6672.45947265625,2422.7841796875
2021-08-02,430.9839172363281,5106.76806640625,6759.115234375,2475.128173828125
2021-08-03,424.6921691894531,5265.28271484375,7192.3916015625,2490.08349609375
2021-08-04,427.83807373046875,5243.86181640625,7322.375,2519.994384765625
2021-08-05,408.9628601074219,5398.09375,7279.046875,2497.561279296875
2021-08-06,405.8170166015625,5278.13671875,7322.375,2482.606201171875
2021-08-09,408.9628601074219,5312.4091796875,7235.71923828125,2430.261962890625
2021-08-10,421.5462951660156,5398.09375,7344.03857421875,2415.30615234375
2021-08-12,443.5674133300781,5398.09375,7604.00537109375,2505.039306640625
2021-08-13,435.70269775390625,5492.34619140625,7690.65966796875,2467.650634765625
2021-08-16,429.4110107421875,5500.9150390625,7842.306640625,2497.561279296875
2021-08-18,421.5462951660156,5655.14599609375,8167.2646484375,2557.383056640625
2021-08-19,407.3899230957031,5655.14599609375,7885.63525390625,2534.949951171875
2021-08-20,397.9523620605469,5655.14599609375,8123.9365234375,2542.427734375
2021-08-23,413.6816711425781,5646.5771484375,8275.5830078125,2572.338623046875
2021-08-24,396.3794250488281,5655.14599609375,8123.9365234375,2542.427734375
2021-08-25,394.8064880371094,5655.14599609375,8167.2646484375,2519.994384765625
2021-08-26,402.671142578125,5620.8720703125,7604.00537109375,2512.516845703125
2021-08-27,391.6605529785156,5578.03076171875,7668.99560546875,2482.606201171875
2021-08-30,408.9628601074219,5625.15673828125,7907.298828125,2542.427734375
2021-08-31,396.3794250488281,5612.30419921875,8015.6181640625,2542.427734375
2021-09-01,415.2545471191406,5625.15673828125,7820.642578125,2497.561279296875
2021-09-02,415.2545471191406,5603.73583984375,7928.962890625,2519.994384765625
2021-09-03,426.2651062011719,5655.14599609375,7972.29052734375,2534.949951171875
2021-09-06,429.4110107421875,5633.724609375,7972.29052734375,2534.949951171875
2021-09-07,423.1192321777344,5629.4404296875,7733.9873046875,2527.472412109375
2021-09-08,418.400390625,5518.05126953125,7409.0302734375,2490.08349609375
2021-09-09,429.4110107421875,5629.4404296875,7582.34130859375,2534.949951171875
2021-09-10,424.6921691894531,5586.5986328125,7712.3232421875,2490.08349609375
2021-09-13,421.5462951660156,5616.58740234375,7712.3232421875,2505.039306640625
2021-09-14,435.70269775390625,5608.01953125,7712.3232421875,2572.338623046875
2021-09-15,437.275634765625,5565.17724609375,7712.3232421875,2579.81640625
2021-09-16,437.275634765625,5569.46142578125,7560.67724609375,2572.338623046875
2021-09-17,419.97332763671875,5586.5986328125,7517.34912109375,2639.638427734375
2021-09-20,415.2545471191406,5642.29296875,7365.70263671875,2632.160400390625
2021-09-21,423.1192321777344,5560.8935546875,7300.7109375,2639.638427734375
2021-09-22,440.4215087890625,5616.58740234375,7409.0302734375,2684.50439453125
2021-09-23,445.1402893066406,5638.0087890625,7365.70263671875,2662.0712890625
2021-09-24,471.8802185058594,5642.29296875,7192.3916015625,2662.0712890625
2021-09-27,475.0260925292969,5638.0087890625,7105.73681640625,2632.160400390625
2021-09-28,547.3810424804688,5586.5986328125,6802.44287109375,2639.638427734375
2021-09-29,541.0892944335938,5638.0087890625,7344.03857421875,2639.638427734375
2021-09-30,553.6727294921875,5997.8818359375,7105.73681640625,2759.28173828125
2021-10-01,559.9645385742188,5792.240234375,7019.08154296875,2736.848388671875
2021-10-04,585.1315307617188,5963.60791015625,7170.72802734375,2744.326416015625
2021-10-05,575.6939697265625,5950.7548828125,6910.76220703125,2744.326416015625
2021-10-06,586.7044067382812,6152.11376953125,6910.76220703125,2811.6259765625
2021-10-07,545.80810546875,6134.97607421875,6997.41748046875,2781.715087890625
2021-10-08,570.9750366210938,6246.36572265625,6997.41748046875,2841.536865234375
2021-10-11,602.4336547851562,6216.37646484375,6824.10693359375,2849.0146484375
2021-10-12,592.9962158203125,6272.0712890625,6867.4345703125,2826.58154296875
2021-10-13,585.1315307617188,6447.72314453125,7192.3916015625,2819.103515625
2021-10-14,583.5584716796875,6640.51220703125,7733.9873046875,2863.969970703125
2021-10-15,585.1315307617188,6554.828125,7604.00537109375,2849.0146484375
2021-10-18,589.8502197265625,6447.72314453125,7712.3232421875,2834.05908203125
2021-10-19,583.5584716796875,6426.30126953125,7604.00537109375,2796.670654296875
2021-10-21,552.0997924804688,6340.61767578125,7625.66796875,2878.925537109375
2021-10-22,545.80810546875,6447.72314453125,7668.99560546875,2893.880859375
2021-10-25,548.9540405273438,6447.72314453125,7430.69384765625,2826.58154296875
2021-10-26,555.2456665039062,6447.72314453125,7257.38330078125,2841.536865234375
2021-10-27,544.2352294921875,6383.4599609375,7495.685546875,2834.05908203125
2021-10-28,512.7764282226562,6319.197265625,7647.33203125,2804.148193359375
2021-10-29,528.5057983398438,6404.88134765625,7885.63525390625,2841.536865234375
2021-11-01,530.0787963867188,6340.61767578125,7993.9541015625,2766.759765625
2021-11-02,517.4953002929688,6254.93408203125,7777.31494140625,2736.848388671875
2021-11-03,526.9329833984375,6297.77587890625,8210.591796875,2781.715087890625
2021-11-04,526.9329833984375,6319.197265625,8578.876953125,2819.103515625
2021-11-05,517.4953002929688,6383.4599609375,8578.876953125,2819.103515625
2021-11-08,533.2246704101562,6490.5654296875,8297.2470703125,2804.148193359375
2021-11-09,536.3704833984375,6576.2490234375,8362.23828125,2774.237060546875
2021-11-10,531.6516723632812,6554.828125,8297.2470703125,2766.759765625
2021-11-11,530.0787963867188,6576.2490234375,8167.2646484375,2729.370849609375
2021-11-12,530.0787963867188,6447.72314453125,8167.2646484375,2691.982177734375
2021-11-15,506.48468017578125,6426.30126953125,7972.29052734375,2691.982177734375
2021-11-16,508.05767822265625,6404.88134765625,7950.62646484375,2744.326416015625
2021-11-17,515.9223022460938,6512.34521484375,7842.306640625,2714.41552734375
2021-11-18,511.20361328125,6361.89501953125,7777.31494140625,2714.41552734375
2021-11-19,517.4953002929688,6383.388671875,7755.6513671875,2916.314208984375
2021-11-22,515.9223022460938,6426.373046875,7733.9873046875,2841.536865234375
2021-11-23,536.3704833984375,6426.373046875,7409.0302734375,2841.536865234375
2021-11-24,533.2246704101562,6426.373046875,7430.69384765625,2841.536865234375
2021-11-25,548.9540405273438,6383.388671875,7387.3662109375,2991.09130859375
