Date,VQE,Nash,Benchmark
2021-07-02,77282028.76015411,100000000.0,87418057.23781532
2021-07-05,76977368.14141595,100000000.0,86573306.84964956
2021-07-06,76252008.52973308,100000000.0,87344010.18200853
2021-07-07,76562983.58889534,100000000.0,86097096.62318873
2021-07-08,75993106.13989903,100000000.0,85014341.12326407
2021-07-09,77872364.44596691,100000000.0,86807137.50619479
2021-07-12,78472887.630461,100000000.0,86663084.51200213
2021-07-13,76925116.87033714,100000000.0,85252292.74178103
2021-07-14,76446165.04916693,100000000.0,84639745.28716408
2021-07-15,78117156.48983818,100000000.0,85619553.63298513
2021-07-16,78577672.52948087,100000000.0,86933487.74462956
2021-07-19,78514639.76764733,100000000.0,86595501.8524689
2021-07-21,78423765.65526868,100000000.0,86863583.11641395
2021-07-22,79977671.51009253,100000000.0,89551922.16700715
2021-07-23,78092589.63648632,100000000.0,87530960.7571209
2021-07-26,78144993.81750767,100000000.0,86812848.76883492
2021-07-27,79130715.01025489,100000000.0,86969724.73527528
2021-07-28,77983299.51984282,100000000.0,85829963.62457615
2021-07-29,78864224.41917425,100000000.0,86997045.62853955
2021-07-30,78534693.69473979,100000000.0,86336009.94689265
2021-08-02,79332531.90514523,100000000.0,87663183.02225682
2021-08-03,80775499.00033301,100000000.0,89149388.4200556
2021-08-04,81106667.31047958,100000000.0,89842828.40437716
2021-08-05,81901231.36080727,100000000.0,89094802.15185943
2021-08-06,80749318.02429184,100000000.0,88344875.78260323
2021-08-09,80145508.9482086,100000000.0,87945458.08496466
2021-08-10,80545856.17216912,100000000.0,89144738.6165467
2021-08-12,84145884.78463957,100000000.0,91925257.59445341
2021-08-13,82771099.3330952,100000000.0,91705893.03083563
2021-08-16,82668747.00036958,100000000.0,92035440.78418116
2021-08-18,82914853.13923651,100000000.0,93610740.93529014
2021-08-19,81188356.59630144,100000000.0,91910423.53014496
2021-08-20,80411412.85455954,100000000.0,91998194.10343999
2021-08-23,82412866.71885929,100000000.0,93523650.88605645
2021-08-24,80261140.44110623,100000000.0,91907472.89322868
2021-08-25,79736813.30391881,100000000.0,91692261.02573478
2021-08-26,80363491.61855286,100000000.0,90606072.44822225
2021-08-27,78812850.31882554,100000000.0,89636466.67281133
2021-08-30,81463313.9176661,100000000.0,91997201.25440851
2021-08-31,80261140.44110623,100000000.0,91468915.94638541
2021-09-01,81316292.36375675,100000000.0,91706117.14650905
2021-09-02,81690343.01667866,100000000.0,92092246.14427596
2021-09-03,82991619.72667447,100000000.0,93201565.53571337
2021-09-06,83292167.46911427,100000000.0,93290285.15061459
2021-09-07,82566394.06266871,100000000.0,92276757.63766493
2021-09-08,81492149.3672187,100000000.0,90386863.85729676
2021-09-09,83292167.46911427,100000000.0,92360530.0042887
2021-09-10,82093241.93656509,100000000.0,91755181.78916141
2021-09-13,82035724.39173602,100000000.0,91854042.6780602
2021-09-14,84513309.0143492,100000000.0,93310649.47228944
2021-09-15,84788597.86383954,100000000.0,93291169.43139072
2021-09-16,84665333.83140723,100000000.0,92880110.61084446
2021-09-17,84102433.11123739,100000000.0,92532320.17421925
2021-09-20,83523093.55274141,100000000.0,92071629.77052492
2021-09-21,84406485.6948862,100000000.0,92096269.90398633
2021-09-22,86818327.85431851,100000000.0,94039859.27247174
2021-09-23,86904611.28308526,100000000.0,94077765.36372524
2021-09-24,89489033.1730717,100000000.0,95233587.28011662
2021-09-27,89300030.70188087,100000000.0,94893014.73790634
2021-09-28,96416425.59574093,100000000.0,98210176.29263759
2021-09-29,95808326.32750884,100000000.0,99335394.67802456
2021-09-30,98996723.36171272,100000000.0,102265976.78306963
2021-10-01,99235036.43171339,100000000.0,101310497.07374665
2021-10-04,101790701.56149645,100000000.0,103933425.0760536
2021-10-05,100878558.5582138,100000000.0,102725992.74029464
2021-10-06,103052088.72253506,100000000.0,104909842.77513252
2021-10-07,98606397.27278502,100000000.0,102378423.03453287
2021-10-08,102024892.65726168,100000000.0,104914081.07541656
2021-10-11,105188641.2327235,100000000.0,106268950.56616227
2021-10-12,103950596.6149162,100000000.0,105841225.01316348
2021-10-13,103125936.94521059,100000000.0,106832037.6514299
2021-10-14,103816862.56745861,100000000.0,109292857.18099508
2021-10-15,103678112.31222808,100000000.0,108558470.21023962
2021-10-18,103813980.76419517,100000000.0,108469631.79467742
2021-10-19,102574481.5125653,100000000.0,107384685.45307441
2021-10-21,101346510.29558168,100000000.0,106077690.92215014
2021-10-22,101073309.74389422,100000000.0,106430160.66744193
2021-10-25,100105578.5459531,100000000.0,105377552.38979106
2021-10-26,100930940.12216952,100000000.0,105485937.26004043
2021-10-27,99831651.08815059,100000000.0,105054331.42225406
2021-10-28,96533029.61559707,100000000.0,103015114.41689837
2021-10-29,98596466.95937535,100000000.0,105226297.92905872
2021-11-01,97353369.65548268,100000000.0,104539513.96341418
2021-11-02,95702611.66792242,100000000.0,102635639.15984713
2021-11-03,97354813.63218957,100000000.0,104829345.6029984
2021-11-04,98045023.82703075,100000000.0,106158881.4230919
2021-11-05,97221084.91328984,100000000.0,105892717.99781044
2021-11-08,98318224.3787182,100000000.0,106454961.1796473
2021-11-09,98040688.21153723,100000000.0,106858174.50356887
2021-11-10,97490686.59112202,100000000.0,106266179.88557701
2021-11-11,97505772.61435322,100000000.0,105588220.45053923
2021-11-12,96549982.7797191,100000000.0,104655657.24789865
2021-11-15,94227413.11887136,100000000.0,102746504.70824361
2021-11-16,94212345.5501154,100000000.0,103220605.8022859
2021-11-17,95732587.3363676,100000000.0,103585280.10780105
2021-11-18,94181115.47730854,100000000.0,102510016.32268064
2021-11-19,94917817.71408764,100000000.0,104946933.79663649
2021-11-22,95093250.53583169,100000000.0,104239195.05928765
2021-11-23,96968075.09080786,100000000.0,104659230.10009424
2021-11-24,96679646.13999544,100000000.0,104528413.38028984
2021-11-25,97802163.1832817,100000000.0,106653220.9626514
2021-11-26,94247248.87576848,100000000.0,104031050.09889242
2021-11-29,96055928.8400707,100000000.0,105957584.92822409
2021-11-30,95545198.74079882,100000000.0,104140198.70528527
2021-12-01,97291421.89179581,100000000.0,106110861.40485644
2021-12-02,100156470.9764019,100000000.0,108404404.47814977
2021-12-03,99501523.6036703,100000000.0,106998388.91182283
2021-12-06,102081818.3576423,100000000.0,109837112.9761199
2021-12-07,101937601.08418259,100000000.0,109494659.64433315
2021-12-08,102993962.64340305,100000000.0,109583927.3323311
