Date,Depth,Energy,Iterations
2021-01-04,1,-0.18870174189599845,600
2021-01-04,2,-0.34835324602740475,600
2021-01-04,3,-0.34089429814175937,600
2021-01-04,4,-0.34712273908924796,600
2021-01-04,5,-0.3497118214180042,600
2021-01-04,6,-0.3490338285316327,600
2021-02-02,1,-0.11106390598793076,500
2021-02-02,2,-0.11207290842700951,600
2021-02-02,3,-0.11112781338586204,600
2021-02-02,4,-0.11117821916127121,600
2021-02-02,5,-0.11106249717517726,450
2021-02-02,6,-0.1111184960718584,600
2021-03-04,1,-0.07373208986368365,590
2021-03-04,2,-0.0749170669879197,600
2021-03-04,3,-0.07373104590832556,430
2021-03-04,4,-0.0738169064027393,600
2021-03-04,5,-0.07373589607712763,450
2021-03-04,6,-0.07386698404494622,600
2021-04-06,1,-0.10578189241282268,590
2021-04-06,2,-0.10051929792652488,600
2021-04-06,3,-0.10565446189134162,600
2021-04-06,4,-0.10529782215970546,600
2021-04-06,5,-0.10551893073488412,600
2021-04-06,6,-0.10543210829968493,600
2021-05-05,1,-0.1239988305488334,500
2021-05-05,2,-0.1180490166367635,600
2021-05-05,3,-0.12383545826995256,500
2021-05-05,4,-0.12371581760821844,600
2021-05-05,5,-0.12382272828128635,450
2021-05-05,6,-0.12378323887310622,600
2021-06-10,1,-0.04798813390080584,600
2021-06-10,2,-0.044950922944635256,600
2021-06-10,3,-0.047802959927716035,600
2021-06-10,4,-0.0478240463301844,600
2021-06-10,5,-0.04793366312796715,600
2021-06-10,6,-0.04792383924352458,600
2021-07-09,1,0.10625044654285173,600
2021-07-09,2,0.10447474559530551,600
2021-07-09,3,0.10624498444590114,430
2021-07-09,4,0.10621921207935713,440
2021-07-09,5,0.10601350953765223,600
2021-07-09,6,0.10613294640161441,600
2021-08-10,1,0.07053469383792615,600
2021-08-10,2,-0.15408121169768077,600
2021-08-10,3,-0.15474281538336532,600
2021-08-10,4,-0.1544678944071963,600
2021-08-10,5,-0.1547967861716718,600
2021-08-10,6,-0.15427673846290743,600
2021-09-10,1,0.0015919699751525867,600
2021-09-10,2,-0.18790318318179144,600
2021-09-10,3,-0.18730645194523896,600
2021-09-10,4,-0.19020456548498968,600
2021-09-10,5,-0.19031144313651335,600
2021-09-10,6,-0.1896064797385088,600
2021-10-11,1,-0.19354476643971774,600
2021-10-11,2,-0.5050969253255806,600
2021-10-11,3,-0.5049787968927024,600
2021-10-11,4,-0.5051543600789516,460
2021-10-11,5,-0.5051379394529933,570
2021-10-11,6,-0.5051711848578208,460
2021-11-10,1,-0.18824924743608695,600
2021-11-10,2,-0.40059406329771763,600
2021-11-10,3,-0.4002378809774273,600
2021-11-10,4,-0.4008348555796477,600
2021-11-10,5,-0.40100671773876045,590
2021-11-10,6,-0.40102211765137974,430
2021-12-09,1,-0.4686540648338007,600
2021-12-09,2,-0.5126083052735051,600
2021-12-09,3,-0.5138465923008808,600
2021-12-09,4,-0.5144508538967085,430
2021-12-09,5,-0.5144776560729566,430
2021-12-09,6,-0.5144613475738116,600
2022-01-10,1,-0.7938727588852386,430
2022-01-10,2,-0.7939747861243127,430
2022-01-10,3,-0.7939535077509072,430
2022-01-10,4,-0.793948990552551,430
2022-01-10,5,-0.7939807712920365,430
2022-01-10,6,-0.7939690521417141,430
2022-02-09,1,-0.6032411992280391,600
2022-02-09,2,-0.6177236335246266,600
2022-02-09,3,-0.6183781851651684,430
2022-02-09,4,-0.6184567101719757,430
2022-02-09,5,-0.6184334514209742,430
2022-02-09,6,-0.618350765738742,430
2022-03-14,1,-0.9385903405922046,600
2022-03-14,2,-0.9385465717113985,450
2022-03-14,3,-0.9385550751161734,540
2022-03-14,4,-0.9384729387265422,600
2022-03-14,5,-0.9386099860849677,430
2022-03-14,6,-0.9386198038239951,430
2022-04-12,1,-0.6160509532450643,600
2022-04-12,2,-0.6169074156164714,430
2022-04-12,3,-0.6168329344913025,430
2022-04-12,4,-0.6169225901484993,440
2022-04-12,5,-0.6169722508051889,430
2022-04-12,6,-0.616919920577577,430
2022-05-23,1,-0.8471937948169215,430
2022-05-23,2,-0.8472271632575514,430
2022-05-23,3,-0.8472239520988964,430
2022-05-23,4,-0.8472244113237717,430
2022-05-23,5,-0.8472316542334016,430
2022-05-23,6,-0.8472255580411431,430
2022-06-23,1,-0.62332214781609,600
2022-06-23,2,-0.6239110426713064,430
2022-06-23,3,-0.6238987346370443,430
2022-06-23,4,-0.6239922948969144,430
2022-06-23,5,-0.624005702769107,430
2022-06-23,6,-0.6240027748373338,430
2022-07-22,1,-0.32108026969055464,600
2022-07-22,2,-0.3212722430912902,430
2022-07-22,3,-0.3212846019432989,430
2022-07-22,4,-0.32128309337303973,430
2022-07-22,5,-0.3212870864141203,430
