Date,Ticker,Bias_h_Obj,Bias_h_Pen
2021-01-04,BBCA.JK,0.1735324944313838,-0.0
2021-01-04,ADRO.JK,0.09310930219375817,-0.0
2021-02-02,BBCA.JK,0.05404119524008993,-0.0
2021-02-02,ADRO.JK,0.05295409401418123,-0.0
2021-03-04,BBCA.JK,0.03571097688524343,-0.0
2021-03-04,ADRO.JK,0.0342251630799644,-0.0
2021-04-06,BBCA.JK,0.028647520208348223,-0.0
2021-04-06,ADRO.JK,0.051290512860040556,-0.0
2021-05-05,BBCA.JK,0.053033531761094946,-0.0
2021-05-05,ADRO.JK,0.06049904120803984,-0.0
2021-06-10,BBCA.JK,-0.03348765130030411,-0.0
2021-06-10,ADRO.JK,0.02266202395576812,-0.0
2021-07-09,BBCA.JK,-0.05181019319495595,-0.0
2021-07-09,ADRO.JK,-0.053949070760021305,-0.0
2021-08-10,BBCA.JK,0.07692599828269409,-0.0
2021-08-10,ADRO.JK,-0.036106996453085564,-0.0
2021-09-10,BBCA.JK,0.09444875693718364,-0.0
2021-09-10,ADRO.JK,-0.001829065708696155,-0.0
2021-10-11,BBCA.JK,0.2522206611467442,-0.0
2021-10-11,ADRO.JK,0.09637533329957387,-0.0
2021-11-10,BBCA.JK,0.20014758652924447,-0.0
2021-11-10,ADRO.JK,0.09389587368491469,-0.0
2021-12-09,BBCA.JK,0.256786667723682,-0.0
2021-12-09,ADRO.JK,0.0640437569673313,-0.0
2022-01-10,BBCA.JK,0.3967476234208875,-0.0
2022-01-10,ADRO.JK,0.12795085881987076,-0.0
2022-02-09,BBCA.JK,0.30886697054322815,-0.0
2022-02-09,ADRO.JK,0.10904542277753324,-0.0
2022-03-14,BBCA.JK,0.4691735136191313,-0.0
2022-03-14,ADRO.JK,0.10730781458540621,-0.0
2022-04-12,BBCA.JK,0.3083065272432276,-0.0
2022-04-12,ADRO.JK,0.04483513491327631,-0.0
2022-05-23,BBCA.JK,0.4233216013824432,-0.0
2022-05-23,ADRO.JK,-0.0020963927336037393,-0.0
2022-06-23,BBCA.JK,0.31148368392663633,-0.0
2022-06-23,ADRO.JK,0.02280204144780838,-0.0
2022-07-22,BBCA.JK,0.15974094711759146,-0.0
2022-07-22,ADRO.JK,-0.0016965070587249833,-0.0
2022-08-23,BBCA.JK,0.2258169156067183,-0.0
2022-08-23,ADRO.JK,0.015310130251779248,-0.0
2022-09-21,BBCA.JK,0.20900961063462553,-0.0
2022-09-21,ADRO.JK,0.04084533800001762,-0.0
2022-10-20,BBCA.JK,0.14041081795106963,-0.0
2022-10-20,ADRO.JK,0.03368507484577024,-0.0
2022-11-18,BBCA.JK,0.08084131183513185,-0.0
2022-11-18,ADRO.JK,0.08808338574428543,-0.0
2022-12-19,BBCA.JK,0.15390436234654162,-0.0
2022-12-19,ADRO.JK,0.07339240299843788,-0.0
2023-01-17,BBCA.JK,0.05623690579165323,-0.0
2023-01-17,ADRO.JK,0.05907681839802604,-0.0
2023-02-16,BBCA.JK,-0.020374543984078494,-0.0
2023-02-16,ADRO.JK,0.06412119339240815,-0.0
2023-03-17,BBCA.JK,-0.15283655339366994,-0.0
2023-03-17,ADRO.JK,-0.004755505887870679,-0.0
2023-04-27,BBCA.JK,-0.08390416904144105,-0.0
2023-04-27,ADRO.JK,0.05548436672271011,-0.0
2023-05-30,BBCA.JK,-0.17759058901651437,-0.0
2023-05-30,ADRO.JK,0.033927206455694546,-0.0
2023-07-05,BBCA.JK,-0.16611308015140455,-0.0
2023-07-05,ADRO.JK,0.03570966739375195,-0.0
2023-08-04,BBCA.JK,-0.07984192605793479,-0.0
2023-08-04,ADRO.JK,0.06534640723132468,-0.0
2023-09-05,BBCA.JK,0.029453703712204772,-0.0
2023-09-05,ADRO.JK,0.04085143964673505,-0.0
2023-10-05,BBCA.JK,0.04055089115294397,-0.0
2023-10-05,ADRO.JK,0.059066759024870436,-0.0
2023-11-03,BBCA.JK,-0.06464903009272431,-0.0
2023-11-03,ADRO.JK,-0.014967465769829574,-0.0
2023-12-04,BBCA.JK,0.10669553591596014,-0.0
2023-12-04,ADRO.JK,-0.014760908571195027,-0.0
