Date,Ticker_i,Ticker_j,Interaction_J_Obj,Interaction_J_Pen
2021-01-04,AMRT.JK,BBRI.JK,4.980025891825423e-05,0.5
2021-01-04,ADRO.JK,TPIA.JK,1.6039193671951316e-05,0.5
2021-01-04,ADRO.JK,BBRI.JK,5.8564331159531414e-05,0.5
2021-01-04,TPIA.JK,BBRI.JK,8.034979929103186e-07,0.5
2021-02-02,BBCA.JK,TLKM.JK,3.3544684285792786e-05,0.5
2021-02-02,BBCA.JK,SMGR.JK,8.377128862670738e-05,0.5
2021-02-02,BBCA.JK,BMRI.JK,6.250176642444414e-05,0.5
2021-02-02,BBCA.JK,KLBF.JK,9.199768468383703e-05,0.5
2021-02-02,BBCA.JK,ASII.JK,8.850539143558712e-05,0.5
2021-02-02,BBCA.JK,UNTR.JK,2.4562398703308507e-05,0.5
2021-02-02,BBCA.JK,ICBP.JK,7.203422033519725e-05,0.5
2021-02-02,BBCA.JK,AMRT.JK,6.498374181324349e-05,0.5
2021-02-02,BBCA.JK,ADRO.JK,0.00011177125332737988,0.5
2021-02-02,BBCA.JK,TPIA.JK,1.4447249401438514e-05,0.5
2021-02-02,BBCA.JK,BBRI.JK,0.0001198557363152446,0.5
2021-02-02,TLKM.JK,SMGR.JK,2.9791169496219702e-05,0.5
2021-02-02,TLKM.JK,BMRI.JK,2.2088974903130405e-05,0.5
2021-02-02,TLKM.JK,KLBF.JK,5.5568403020748156e-05,0.5
2021-02-02,TLKM.JK,ASII.JK,4.3831963940309817e-05,0.5
2021-02-02,TLKM.JK,UNTR.JK,1.2776761847767985e-05,0.5
2021-02-02,TLKM.JK,ICBP.JK,2.754416357424352e-05,0.5
2021-02-02,TLKM.JK,AMRT.JK,2.138094133041857e-05,0.5
2021-02-02,TLKM.JK,ADRO.JK,3.659042409630327e-05,0.5
2021-02-02,TLKM.JK,TPIA.JK,7.211356545429858e-06,0.5
2021-02-02,TLKM.JK,BBRI.JK,2.9913620639250838e-05,0.5
2021-02-02,SMGR.JK,BMRI.JK,7.332751466674055e-05,0.5
2021-02-02,SMGR.JK,KLBF.JK,9.562255262886883e-05,0.5
2021-02-02,SMGR.JK,ASII.JK,0.00010384723349041226,0.5
2021-02-02,SMGR.JK,UNTR.JK,2.2636935718960474e-05,0.5
2021-02-02,SMGR.JK,ICBP.JK,4.599739141017573e-05,0.5
2021-02-02,SMGR.JK,AMRT.JK,7.559791723336671e-05,0.5
2021-02-02,SMGR.JK,ADRO.JK,9.124358360837741e-05,0.5
2021-02-02,SMGR.JK,TPIA.JK,1.1327841800887494e-05,0.5
2021-02-02,SMGR.JK,BBRI.JK,7.340502412736203e-05,0.5
2021-02-02,BMRI.JK,KLBF.JK,8.538438758107392e-05,0.5
2021-02-02,BMRI.JK,ASII.JK,8.652627882086884e-05,0.5
2021-02-02,BMRI.JK,UNTR.JK,2.7018480923203257e-05,0.5
2021-02-02,BMRI.JK,ICBP.JK,6.598870098537706e-05,0.5
2021-02-02,BMRI.JK,AMRT.JK,5.957126160624575e-05,0.5
2021-02-02,BMRI.JK,ADRO.JK,6.912897704139215e-05,0.5
2021-02-02,BMRI.JK,TPIA.JK,1.8827467271135235e-05,0.5
2021-02-02,BMRI.JK,BBRI.JK,5.030207970697792e-05,0.5
2021-02-02,KLBF.JK,ASII.JK,0.00016026106045153763,0.5
2021-02-02,KLBF.JK,UNTR.JK,3.346575072037034e-05,0.5
2021-02-02,KLBF.JK,ICBP.JK,6.532703276354855e-05,0.5
2021-02-02,KLBF.JK,AMRT.JK,0.00010435776873324998,0.5
2021-02-02,KLBF.JK,ADRO.JK,0.00010534241108063872,0.5
2021-02-02,KLBF.JK,TPIA.JK,2.264356460326819e-05,0.5
2021-02-02,KLBF.JK,BBRI.JK,8.052575741906455e-05,0.5
2021-02-02,ASII.JK,UNTR.JK,3.935167020641987e-05,0.5
2021-02-02,ASII.JK,ICBP.JK,6.394665685598773e-05,0.5
2021-02-02,ASII.JK,AMRT.JK,8.467703970413538e-05,0.5
2021-02-02,ASII.JK,ADRO.JK,9.26924795216847e-05,0.5
2021-02-02,ASII.JK,TPIA.JK,1.939116256695501e-05,0.5
2021-02-02,ASII.JK,BBRI.JK,9.036872239507075e-05,0.5
2021-02-02,UNTR.JK,ICBP.JK,2.818545571998871e-05,0.5
2021-02-02,UNTR.JK,AMRT.JK,3.881132559420358e-05,0.5
2021-02-02,UNTR.JK,ADRO.JK,4.356818512707682e-05,0.5
2021-02-02,UNTR.JK,TPIA.JK,1.119507027599362e-05,0.5
2021-02-02,UNTR.JK,BBRI.JK,3.4555634402430596e-05,0.5
2021-02-02,ICBP.JK,AMRT.JK,3.801130114000616e-05,0.5
2021-02-02,ICBP.JK,ADRO.JK,6.369660829573484e-05,0.5
2021-02-02,ICBP.JK,TPIA.JK,2.2660990931307394e-05,0.5
2021-02-02,ICBP.JK,BBRI.JK,4.188558364459184e-05,0.5
2021-02-02,AMRT.JK,ADRO.JK,9.122914422645739e-05,0.5
2021-02-02,AMRT.JK,TPIA.JK,1.995578469610295e-05,0.5
2021-02-02,AMRT.JK,BBRI.JK,9.04094516354949e-05,0.5
2021-02-02,ADRO.JK,TPIA.JK,2.4821699093366335e-05,0.5
2021-02-02,ADRO.JK,BBRI.JK,8.330275015630373e-05,0.5
2021-02-02,TPIA.JK,BBRI.JK,1.2707818447013569e-05,0.5
2021-03-04,BBCA.JK,TLKM.JK,3.701908282948179e-05,0.5
2021-03-04,BBCA.JK,SMGR.JK,7.792110244062506e-05,0.5
2021-03-04,BBCA.JK,BMRI.JK,6.263187877499725e-05,0.5
2021-03-04,BBCA.JK,KLBF.JK,8.935371011764353e-05,0.5
2021-03-04,BBCA.JK,ASII.JK,8.298616588128777e-05,0.5
2021-03-04,BBCA.JK,UNTR.JK,2.596373083975675e-05,0.5
2021-03-04,BBCA.JK,ICBP.JK,7.402147288406765e-05,0.5
2021-03-04,BBCA.JK,AMRT.JK,7.402286933452732e-05,0.5
2021-03-04,BBCA.JK,ADRO.JK,0.00010899908258657665,0.5
2021-03-04,BBCA.JK,TPIA.JK,2.714665920696008e-05,0.5
2021-03-04,BBCA.JK,BBRI.JK,0.00011154053251896239,0.5
2021-03-04,TLKM.JK,SMGR.JK,1.6876176050750074e-05,0.5
2021-03-04,TLKM.JK,BMRI.JK,1.720275794062466e-05,0.5
2021-03-04,TLKM.JK,KLBF.JK,4.281372266324679e-05,0.5
2021-03-04,TLKM.JK,ASII.JK,4.461576198869317e-05,0.5
2021-03-04,TLKM.JK,UNTR.JK,7.188130137446529e-06,0.5
2021-03-04,TLKM.JK,ICBP.JK,1.0351924123856767e-05,0.5
2021-03-04,TLKM.JK,AMRT.JK,-6.136839714310907e-06,0.5
2021-03-04,TLKM.JK,ADRO.JK,3.360404454038329e-05,0.5
2021-03-04,TLKM.JK,TPIA.JK,-1.695130567912159e-05,0.5
2021-03-04,TLKM.JK,BBRI.JK,2.4656101771671842e-05,0.5
2021-03-04,SMGR.JK,BMRI.JK,7.546091546835303e-05,0.5
2021-03-04,SMGR.JK,KLBF.JK,8.690834492329797e-05,0.5
2021-03-04,SMGR.JK,ASII.JK,0.00010261648583825864,0.5
2021-03-04,SMGR.JK,UNTR.JK,2.6789177337636875e-05,0.5
2021-03-04,SMGR.JK,ICBP.JK,6.0070196409123346e-05,0.5
2021-03-04,SMGR.JK,AMRT.JK,7.797133954179235e-05,0.5
2021-03-04,SMGR.JK,ADRO.JK,9.014601837777566e-05,0.5
2021-03-04,SMGR.JK,TPIA.JK,2.216334610124689e-05,0.5
2021-03-04,SMGR.JK,BBRI.JK,6.6676866509674e-05,0.5
2021-03-04,BMRI.JK,KLBF.JK,8.89913352944902e-05,0.5
2021-03-04,BMRI.JK,ASII.JK,9.579980610948936e-05,0.5
2021-03-04,BMRI.JK,UNTR.JK,2.2877347811528278e-05,0.5
2021-03-04,BMRI.JK,ICBP.JK,7.340815712750851e-05,0.5
2021-03-04,BMRI.JK,AMRT.JK,6.710772305744173e-05,0.5
2021-03-04,BMRI.JK,ADRO.JK,6.976167080395486e-05,0.5
2021-03-04,BMRI.JK,TPIA.JK,2.4659267135346134e-05,0.5
2021-03-04,BMRI.JK,BBRI.JK,5.20635688159072e-05,0.5
2021-03-04,KLBF.JK,ASII.JK,0.00015158535174091415,0.5
2021-03-04,KLBF.JK,UNTR.JK,2.5411391664098368e-05,0.5
2021-03-04,KLBF.JK,ICBP.JK,6.692271745579185e-05,0.5
2021-03-04,KLBF.JK,AMRT.JK,9.510820952620492e-05,0.5
2021-03-04,KLBF.JK,ADRO.JK,0.0001021214628579729,0.5
2021-03-04,KLBF.JK,TPIA.JK,3.2484783241397056e-05,0.5
2021-03-04,KLBF.JK,BBRI.JK,7.310551145884815e-05,0.5
2021-03-04,ASII.JK,UNTR.JK,3.8988904519873166e-05,0.5
2021-03-04,ASII.JK,ICBP.JK,7.474621178040759e-05,0.5
2021-03-04,ASII.JK,AMRT.JK,8.933826415407236e-05,0.5
2021-03-04,ASII.JK,ADRO.JK,8.693974840650363e-05,0.5
2021-03-04,ASII.JK,TPIA.JK,3.5903282729941e-05,0.5
2021-03-04,ASII.JK,BBRI.JK,8.137438260945583e-05,0.5
2021-03-04,UNTR.JK,ICBP.JK,2.324299650175412e-05,0.5
2021-03-04,UNTR.JK,AMRT.JK,3.563918354337522e-05,0.5
2021-03-04,UNTR.JK,ADRO.JK,4.1926474234875644e-05,0.5
2021-03-04,UNTR.JK,TPIA.JK,5.21218325076014e-06,0.5
2021-03-04,UNTR.JK,BBRI.JK,3.451000659605427e-05,0.5
2021-03-04,ICBP.JK,AMRT.JK,5.392917941224371e-05,0.5
2021-03-04,ICBP.JK,ADRO.JK,6.0850574417240385e-05,0.5
2021-03-04,ICBP.JK,TPIA.JK,2.1047542503973626e-05,0.5
2021-03-04,ICBP.JK,BBRI.JK,5.115548594883502e-05,0.5
2021-03-04,AMRT.JK,ADRO.JK,9.018499837934362e-05,0.5
2021-03-04,AMRT.JK,TPIA.JK,4.0781546492721066e-05,0.5
2021-03-04,AMRT.JK,BBRI.JK,9.435856633568278e-05,0.5
2021-03-04,ADRO.JK,TPIA.JK,2.5841989313996134e-05,0.5
2021-03-04,ADRO.JK,BBRI.JK,7.971406804349405e-05,0.5
2021-03-04,TPIA.JK,BBRI.JK,4.087775672300667e-05,0.5
2021-04-06,BBCA.JK,TLKM.JK,2.2721991613795516e-05,0.5
2021-04-06,BBCA.JK,SMGR.JK,5.048751403514103e-05,0.5
2021-04-06,BBCA.JK,BMRI.JK,3.577526336123602e-05,0.5
2021-04-06,BBCA.JK,KLBF.JK,4.735205285798062e-05,0.5
2021-04-06,BBCA.JK,ASII.JK,5.574091390135406e-05,0.5
2021-04-06,BBCA.JK,UNTR.JK,1.4921920262086132e-05,0.5
2021-04-06,BBCA.JK,ICBP.JK,4.6171892859129285e-05,0.5
2021-04-06,BBCA.JK,AMRT.JK,4.7132386736673734e-05,0.5
2021-04-06,BBCA.JK,ADRO.JK,7.42918169314482e-05,0.5
2021-04-06,BBCA.JK,TPIA.JK,2.8948379352589778e-05,0.5
2021-04-06,BBCA.JK,BBRI.JK,8.325843067736808e-05,0.5
2021-04-06,TLKM.JK,SMGR.JK,8.27948727073573e-06,0.5
2021-04-06,TLKM.JK,BMRI.JK,1.83655010676073e-05,0.5
2021-04-06,TLKM.JK,KLBF.JK,4.19813554884733e-05,0.5
2021-04-06,TLKM.JK,ASII.JK,2.9290905667823728e-05,0.5
2021-04-06,TLKM.JK,UNTR.JK,4.464690641341993e-06,0.5
2021-04-06,TLKM.JK,ICBP.JK,8.806139343922778e-06,0.5
2021-04-06,TLKM.JK,AMRT.JK,-3.129160973574813e-06,0.5
2021-04-06,TLKM.JK,ADRO.JK,3.53815509083716e-05,0.5
2021-04-06,TLKM.JK,TPIA.JK,-1.814079251730028e-05,0.5
2021-04-06,TLKM.JK,BBRI.JK,1.468980707956902e-05,0.5
2021-04-06,SMGR.JK,BMRI.JK,4.6118869008583065e-05,0.5
2021-04-06,SMGR.JK,KLBF.JK,4.870131895517118e-05,0.5
2021-04-06,SMGR.JK,ASII.JK,6.242084363617702e-05,0.5
2021-04-06,SMGR.JK,UNTR.JK,1.7757638534373023e-05,0.5
2021-04-06,SMGR.JK,ICBP.JK,3.3636764645779055e-05,0.5
2021-04-06,SMGR.JK,AMRT.JK,5.2843909464481943e-05,0.5
2021-04-06,SMGR.JK,ADRO.JK,6.824990175658554e-05,0.5
2021-04-06,SMGR.JK,TPIA.JK,1.1920419382029529e-05,0.5
2021-04-06,SMGR.JK,BBRI.JK,5.1677547008208335e-05,0.5
2021-04-06,BMRI.JK,KLBF.JK,5.4514505594378525e-05,0.5
2021-04-06,BMRI.JK,ASII.JK,6.065539229569799e-05,0.5
2021-04-06,BMRI.JK,UNTR.JK,1.1587106825840159e-05,0.5
2021-04-06,BMRI.JK,ICBP.JK,4.5232903964085033e-05,0.5
2021-04-06,BMRI.JK,AMRT.JK,4.5387200094561184e-05,0.5
2021-04-06,BMRI.JK,ADRO.JK,5.321913128567659e-05,0.5
2021-04-06,BMRI.JK,TPIA.JK,1.7147732069247853e-05,0.5
2021-04-06,BMRI.JK,BBRI.JK,2.8718302508426337e-05,0.5
2021-04-06,KLBF.JK,ASII.JK,9.802449564816393e-05,0.5
2021-04-06,KLBF.JK,UNTR.JK,1.7201376596064615e-05,0.5
2021-04-06,KLBF.JK,ICBP.JK,3.268381370950719e-05,0.5
2021-04-06,KLBF.JK,AMRT.JK,6.316633890867287e-05,0.5
2021-04-06,KLBF.JK,ADRO.JK,7.427284878986299e-05,0.5
2021-04-06,KLBF.JK,TPIA.JK,1.771004164639356e-05,0.5
2021-04-06,KLBF.JK,BBRI.JK,4.897330969222712e-05,0.5
2021-04-06,ASII.JK,UNTR.JK,2.430801330688524e-05,0.5
2021-04-06,ASII.JK,ICBP.JK,4.1960932988008e-05,0.5
2021-04-06,ASII.JK,AMRT.JK,6.277207948633922e-05,0.5
2021-04-06,ASII.JK,ADRO.JK,6.43265752328754e-05,0.5
2021-04-06,ASII.JK,TPIA.JK,2.796767447906904e-05,0.5
2021-04-06,ASII.JK,BBRI.JK,5.085712167462475e-05,0.5
2021-04-06,UNTR.JK,ICBP.JK,5.398839231878805e-06,0.5
2021-04-06,UNTR.JK,AMRT.JK,2.4221965249799605e-05,0.5
2021-04-06,UNTR.JK,ADRO.JK,2.96305735351436e-05,0.5
2021-04-06,UNTR.JK,TPIA.JK,-1.4717981406347568e-06,0.5
2021-04-06,UNTR.JK,BBRI.JK,2.110038792179506e-05,0.5
2021-04-06,ICBP.JK,AMRT.JK,3.123954063588685e-05,0.5
2021-04-06,ICBP.JK,ADRO.JK,4.060626738244379e-05,0.5
2021-04-06,ICBP.JK,TPIA.JK,1.3750726864289094e-05,0.5
2021-04-06,ICBP.JK,BBRI.JK,2.1566959172449613e-05,0.5
2021-04-06,AMRT.JK,ADRO.JK,6.629686110286454e-05,0.5
2021-04-06,AMRT.JK,TPIA.JK,2.8392898567411388e-05,0.5
2021-04-06,AMRT.JK,BBRI.JK,6.266666813074414e-05,0.5
2021-04-06,ADRO.JK,TPIA.JK,2.3721055440275707e-05,0.5
2021-04-06,ADRO.JK,BBRI.JK,6.086350720874302e-05,0.5
2021-04-06,TPIA.JK,BBRI.JK,2.421790334729115e-05,0.5
2021-05-05,BBCA.JK,TLKM.JK,3.4659431798275034e-05,0.5
2021-05-05,BBCA.JK,SMGR.JK,5.181535640784443e-05,0.5
2021-05-05,BBCA.JK,BMRI.JK,4.030658378646317e-05,0.5
2021-05-05,BBCA.JK,KLBF.JK,5.6258188306771234e-05,0.5
2021-05-05,BBCA.JK,ASII.JK,5.322637988914609e-05,0.5
2021-05-05,BBCA.JK,UNTR.JK,1.465737566205062e-05,0.5
2021-05-05,BBCA.JK,ICBP.JK,4.9742209665332675e-05,0.5
2021-05-05,BBCA.JK,AMRT.JK,5.038951746798599e-05,0.5
2021-05-05,BBCA.JK,ADRO.JK,7.040502517516747e-05,0.5
2021-05-05,BBCA.JK,TPIA.JK,3.8793989598296306e-05,0.5
2021-05-05,BBCA.JK,BBRI.JK,8.74003792067002e-05,0.5
2021-05-05,TLKM.JK,SMGR.JK,1.4796671125613625e-05,0.5
2021-05-05,TLKM.JK,BMRI.JK,2.4171868627057634e-05,0.5
2021-05-05,TLKM.JK,KLBF.JK,5.3958974283337554e-05,0.5
2021-05-05,TLKM.JK,ASII.JK,3.2634521241015356e-05,0.5
2021-05-05,TLKM.JK,UNTR.JK,8.083742596159222e-06,0.5
2021-05-05,TLKM.JK,ICBP.JK,1.0424033026822565e-05,0.5
2021-05-05,TLKM.JK,AMRT.JK,2.6626438666766105e-07,0.5
2021-05-05,TLKM.JK,ADRO.JK,4.4313352989218646e-05,0.5
2021-05-05,TLKM.JK,TPIA.JK,-1.1397236770191892e-05,0.5
2021-05-05,TLKM.JK,BBRI.JK,8.968410450743043e-06,0.5
2021-05-05,SMGR.JK,BMRI.JK,5.556752748240864e-05,0.5
2021-05-05,SMGR.JK,KLBF.JK,5.4585351584464314e-05,0.5
2021-05-05,SMGR.JK,ASII.JK,5.876860068560247e-05,0.5
2021-05-05,SMGR.JK,UNTR.JK,2.3355343593993368e-05,0.5
2021-05-05,SMGR.JK,ICBP.JK,3.395483866876492e-05,0.5
2021-05-05,SMGR.JK,AMRT.JK,5.8225925263382465e-05,0.5
2021-05-05,SMGR.JK,ADRO.JK,7.316172777688634e-05,0.5
2021-05-05,SMGR.JK,TPIA.JK,1.458578195051518e-05,0.5
2021-05-05,SMGR.JK,BBRI.JK,5.227003766545191e-05,0.5
2021-05-05,BMRI.JK,KLBF.JK,6.280452817773831e-05,0.5
2021-05-05,BMRI.JK,ASII.JK,5.850367250902277e-05,0.5
2021-05-05,BMRI.JK,UNTR.JK,1.6442079612948083e-05,0.5
2021-05-05,BMRI.JK,ICBP.JK,4.576108524637868e-05,0.5
2021-05-05,BMRI.JK,AMRT.JK,5.48895266102555e-05,0.5
2021-05-05,BMRI.JK,ADRO.JK,5.089915832788384e-05,0.5
2021-05-05,BMRI.JK,TPIA.JK,1.8922849011256108e-05,0.5
2021-05-05,BMRI.JK,BBRI.JK,2.72519858036766e-05,0.5
2021-05-05,KLBF.JK,ASII.JK,0.00010001450537747095,0.5
2021-05-05,KLBF.JK,UNTR.JK,2.014942882587294e-05,0.5
2021-05-05,KLBF.JK,ICBP.JK,3.614830534707273e-05,0.5
2021-05-05,KLBF.JK,AMRT.JK,7.654473369246528e-05,0.5
2021-05-05,KLBF.JK,ADRO.JK,7.220510179512623e-05,0.5
2021-05-05,KLBF.JK,TPIA.JK,2.13547195122363e-05,0.5
2021-05-05,KLBF.JK,BBRI.JK,5.444562713888851e-05,0.5
2021-05-05,ASII.JK,UNTR.JK,2.8000871133015796e-05,0.5
2021-05-05,ASII.JK,ICBP.JK,4.227547874009589e-05,0.5
2021-05-05,ASII.JK,AMRT.JK,7.365250232153715e-05,0.5
2021-05-05,ASII.JK,ADRO.JK,6.105051748941237e-05,0.5
2021-05-05,ASII.JK,TPIA.JK,2.962441574696718e-05,0.5
2021-05-05,ASII.JK,BBRI.JK,5.81186794484994e-05,0.5
2021-05-05,UNTR.JK,ICBP.JK,6.027260742290245e-06,0.5
2021-05-05,UNTR.JK,AMRT.JK,2.8568218544421236e-05,0.5
2021-05-05,UNTR.JK,ADRO.JK,3.370377465961185e-05,0.5
2021-05-05,UNTR.JK,TPIA.JK,5.05005828246883e-08,0.5
2021-05-05,UNTR.JK,BBRI.JK,2.5440812316421356e-05,0.5
2021-05-05,ICBP.JK,AMRT.JK,3.241943280203218e-05,0.5
2021-05-05,ICBP.JK,ADRO.JK,3.9010984792510276e-05,0.5
2021-05-05,ICBP.JK,TPIA.JK,1.6266503832367872e-05,0.5
2021-05-05,ICBP.JK,BBRI.JK,2.1658919108035612e-05,0.5
2021-05-05,AMRT.JK,ADRO.JK,7.092256954079148e-05,0.5
2021-05-05,AMRT.JK,TPIA.JK,3.642807117381997e-05,0.5
2021-05-05,AMRT.JK,BBRI.JK,8.135880387741086e-05,0.5
2021-05-05,ADRO.JK,TPIA.JK,2.9942706934902956e-05,0.5
2021-05-05,ADRO.JK,BBRI.JK,6.590268744354388e-05,0.5
2021-05-05,TPIA.JK,BBRI.JK,2.4847182897406694e-05,0.5
2021-06-10,BBCA.JK,TLKM.JK,3.9334345541409396e-05,0.5
2021-06-10,BBCA.JK,SMGR.JK,4.496795793461455e-05,0.5
2021-06-10,BBCA.JK,BMRI.JK,3.427890478897695e-05,0.5
2021-06-10,BBCA.JK,KLBF.JK,4.722595230702154e-05,0.5
2021-06-10,BBCA.JK,ASII.JK,4.743852465564903e-05,0.5
2021-06-10,BBCA.JK,UNTR.JK,1.1678196313997489e-05,0.5
2021-06-10,BBCA.JK,ICBP.JK,5.0253916974676246e-05,0.5
2021-06-10,BBCA.JK,AMRT.JK,4.7512072495998295e-05,0.5
2021-06-10,BBCA.JK,ADRO.JK,4.667624778666049e-05,0.5
2021-06-10,BBCA.JK,TPIA.JK,4.3315137915410884e-05,0.5
2021-06-10,BBCA.JK,BBRI.JK,8.341352306462531e-05,0.5
2021-06-10,TLKM.JK,SMGR.JK,2.305773395788318e-05,0.5
2021-06-10,TLKM.JK,BMRI.JK,2.4144691226358e-05,0.5
2021-06-10,TLKM.JK,KLBF.JK,4.698674320444836e-05,0.5
2021-06-10,TLKM.JK,ASII.JK,3.680278970301299e-05,0.5
2021-06-10,TLKM.JK,UNTR.JK,9.334888411520242e-06,0.5
2021-06-10,TLKM.JK,ICBP.JK,8.898898710862836e-06,0.5
2021-06-10,TLKM.JK,AMRT.JK,9.115783940527894e-06,0.5
2021-06-10,TLKM.JK,ADRO.JK,5.6538710885146904e-05,0.5
2021-06-10,TLKM.JK,TPIA.JK,1.6355614257430614e-05,0.5
2021-06-10,TLKM.JK,BBRI.JK,1.838231783424564e-05,0.5
2021-06-10,SMGR.JK,BMRI.JK,4.487871682058078e-05,0.5
2021-06-10,SMGR.JK,KLBF.JK,5.399592382626551e-05,0.5
2021-06-10,SMGR.JK,ASII.JK,5.910764904535246e-05,0.5
2021-06-10,SMGR.JK,UNTR.JK,3.4118462713038154e-05,0.5
2021-06-10,SMGR.JK,ICBP.JK,3.0116683145487957e-05,0.5
2021-06-10,SMGR.JK,AMRT.JK,5.284728430051774e-05,0.5
2021-06-10,SMGR.JK,ADRO.JK,6.612240323167143e-05,0.5
2021-06-10,SMGR.JK,TPIA.JK,2.590935156552935e-05,0.5
2021-06-10,SMGR.JK,BBRI.JK,6.278181601269786e-05,0.5
2021-06-10,BMRI.JK,KLBF.JK,5.299607318942771e-05,0.5
2021-06-10,BMRI.JK,ASII.JK,5.3712250766805524e-05,0.5
2021-06-10,BMRI.JK,UNTR.JK,1.9214897867022515e-05,0.5
2021-06-10,BMRI.JK,ICBP.JK,4.553554778379048e-05,0.5
2021-06-10,BMRI.JK,AMRT.JK,4.987167877415235e-05,0.5
