Date,Ticker_i,Ticker_j,Interaction_J_Obj,Interaction_J_Pen
2021-01-04,BBCA.JK,TLKM.JK,0.0006623620746900056,0.5
2021-01-04,BBCA.JK,SMGR.JK,0.0004285656305845709,0.5
2021-01-04,BBCA.JK,BMRI.JK,0.00048674787250152415,0.5
2021-01-04,TLKM.JK,SMGR.JK,0.0005160048149235909,0.5
2021-01-04,TLKM.JK,BMRI.JK,0.0005958989637283772,0.5
2021-01-04,SMGR.JK,BMRI.JK,0.0005485672018723147,0.5
2021-02-02,BBCA.JK,TLKM.JK,0.0008251266987229276,0.5
2021-02-02,BBCA.JK,SMGR.JK,0.0005680812876484684,0.5
2021-02-02,BBCA.JK,BMRI.JK,0.0006592236336782502,0.5
2021-02-02,TLKM.JK,SMGR.JK,0.0008074919962363592,0.5
2021-02-02,TLKM.JK,BMRI.JK,0.0008839287231622811,0.5
2021-02-02,SMGR.JK,BMRI.JK,0.0008699740865991425,0.5
