Depth,Theta_Index,Theta_Value
5,30,-0.013723936335249933
5,31,-0.2116135017449645
5,32,0.6880845068807263
5,33,-0.1528961875368425
5,34,-0.10757479842703738
5,35,-0.047636533762408464
5,36,-0.027141081023416624
5,37,0.3220943301510879
5,38,-0.5438371155304426
5,39,0.11224128174221973
5,40,-1.9560049971312015
5,41,0.4107674023454071
5,42,1.3351304652759677
5,43,0.10602985038020865
5,44,-0.06949039472535451
5,45,0.7459108451269717
5,46,2.446042946609185
5,47,-0.5908841608187613
6,0,0.46528988417371525
6,1,0.1245962842556146
6,2,3.9017595226564357
6,3,0.5102711959248772
6,4,3.4859919291601136
6,5,0.3080005064186701
6,6,1.5004784731839549
6,7,-0.17915652690656345
6,8,-1.388845852539366
6,9,-0.008649301414348175
6,10,0.10595976107314567
6,11,-0.6762215536539588
6,12,-1.797210196624977
6,13,0.5099192075257843
6,14,1.3748554906117696
6,15,0.7798711305821903
6,16,-1.1032156030916034
6,17,0.132193885382702
6,18,-0.5049312916508549
6,19,-0.6998607795821074
6,20,0.8003309497312031
6,21,0.4784013777586847
6,22,-0.5947058718443207
6,23,0.2989036253137715
6,24,-0.5795784421207312
6,25,-0.6412891876024281
6,26,-0.2512752703136904
6,27,-0.2888905200787432
6,28,0.42304655912931916
6,29,0.4889876430096814
6,30,-0.006268753453582989
6,31,-0.09427087101515469
6,32,0.9972066381530874
6,33,-0.17594403562776398
6,34,-0.05762608075532635
6,35,-0.27981547751805264
6,36,0.0778436541345223
6,37,0.04000844631550225
6,38,-0.3191892657572461
6,39,-0.01105374623598264
6,40,0.05224379061106364
6,41,0.2915597935990572
6,42,-0.3201968660847639
6,43,-0.2642855749992286
6,44,0.21225447375714604
6,45,-0.18916252789987728
6,46,0.5406726972237513
6,47,0.09192923521033439
6,48,-1.046176699612953
6,49,0.12775622389947164
6,50,0.8560912534127686
6,51,-0.013440959969198078
6,52,0.32917941925777033
6,53,0.4004657483060892
6,54,2.674039272499491
6,55,-0.6308311158124692
7,0,0.5852899988900789
7,1,0.4514356576952433
7,2,4.2021262764817795
7,3,0.7000224238018183
7,4,3.4796211417333707
7,5,0.46875872669233376
7,6,0.9500910333925823
7,7,0.012041649618117926
7,8,-1.6061775904614204
7,9,-0.01021000683875329
7,10,0.73197852300375
7,11,-0.5683478511151153
7,12,-1.9381853899462094
7,13,-0.22789136159444895
7,14,1.9203169067971757
7,15,0.5028912408570619
7,16,-1.1742284935098213
7,17,-0.2207286112646868
7,18,-0.573459957490002
