Date,Ticker_i,Ticker_j,Interaction_J_Obj,Interaction_J_Pen
2021-01-04,BBCA.JK,TLKM.JK,0.0006623625054324612,0.5
2021-01-04,BBCA.JK,SMGR.JK,0.00042856451711288434,0.5
2021-01-04,BBCA.JK,BMRI.JK,0.00048674773791436215,0.5
2021-01-04,TLKM.JK,SMGR.JK,0.0005160048846734717,0.5
2021-01-04,TLKM.JK,BMRI.JK,0.0005958991060238853,0.5
2021-01-04,SMGR.JK,BMRI.JK,0.0005485677971072531,0.5
2021-02-02,BBCA.JK,TLKM.JK,0.0008251274217689912,0.5
2021-02-02,BBCA.JK,SMGR.JK,0.0005680797947946269,0.5
2021-02-02,BBCA.JK,BMRI.JK,0.0006592234836591812,0.5
2021-02-02,TLKM.JK,SMGR.JK,0.0008074921630039237,0.5
2021-02-02,TLKM.JK,BMRI.JK,0.0008839282933989312,0.5
2021-02-02,SMGR.JK,BMRI.JK,0.0008699745383849932,0.5
2021-03-04,BBCA.JK,TLKM.JK,0.0009754964098426825,0.5
2021-03-04,BBCA.JK,SMGR.JK,0.0006833349212970268,0.5
2021-03-04,BBCA.JK,BMRI.JK,0.0007103581650007437,0.5
2021-03-04,TLKM.JK,SMGR.JK,0.0009097006697194915,0.5
2021-03-04,TLKM.JK,BMRI.JK,0.0008852755549312728,0.5
2021-03-04,SMGR.JK,BMRI.JK,0.000918322447827528,0.5
2021-04-06,BBCA.JK,TLKM.JK,0.0005385196306033621,0.5
2021-04-06,BBCA.JK,SMGR.JK,0.00040296263364685583,0.5
2021-04-06,BBCA.JK,BMRI.JK,0.00047249677657709374,0.5
2021-04-06,TLKM.JK,SMGR.JK,0.0005573124114346238,0.5
2021-04-06,TLKM.JK,BMRI.JK,0.0005711115583905931,0.5
2021-04-06,SMGR.JK,BMRI.JK,0.0005886057194168084,0.5
2021-05-05,BBCA.JK,TLKM.JK,0.0005399829327510956,0.5
2021-05-05,BBCA.JK,SMGR.JK,0.0005066241853840585,0.5
2021-05-05,BBCA.JK,BMRI.JK,0.0004697929328210203,0.5
2021-05-05,TLKM.JK,SMGR.JK,0.0006798047693366615,0.5
2021-05-05,TLKM.JK,BMRI.JK,0.0005634874766956771,0.5
2021-05-05,SMGR.JK,BMRI.JK,0.0006546066115982518,0.5
2021-06-10,BBCA.JK,TLKM.JK,0.0005337727341959134,0.5
2021-06-10,BBCA.JK,SMGR.JK,0.0004956067101843214,0.5
2021-06-10,BBCA.JK,BMRI.JK,0.0003601654732575484,0.5
2021-06-10,TLKM.JK,SMGR.JK,0.0007929256194162975,0.5
2021-06-10,TLKM.JK,BMRI.JK,0.0005557581089017541,0.5
2021-06-10,SMGR.JK,BMRI.JK,0.000470191359957131,0.5
2021-07-09,BBCA.JK,TLKM.JK,0.00033641160226724254,0.5
2021-07-09,BBCA.JK,SMGR.JK,0.0003057188831748475,0.5
2021-07-09,BBCA.JK,BMRI.JK,0.00018039647978697552,0.5
2021-07-09,TLKM.JK,SMGR.JK,0.00052540739671344,0.5
2021-07-09,TLKM.JK,BMRI.JK,0.00024931466198476544,0.5
2021-07-09,SMGR.JK,BMRI.JK,0.00025675507534370144,0.5
2021-08-10,BBCA.JK,TLKM.JK,0.0003864287677185283,0.5
2021-08-10,BBCA.JK,SMGR.JK,0.00034732784275463884,0.5
2021-08-10,BBCA.JK,BMRI.JK,0.00015774773534296623,0.5
2021-08-10,TLKM.JK,SMGR.JK,0.0004443264436763147,0.5
2021-08-10,TLKM.JK,BMRI.JK,0.00014509570798629292,0.5
2021-08-10,SMGR.JK,BMRI.JK,0.00018291991356107255,0.5
2021-09-10,BBCA.JK,TLKM.JK,0.00035608711340176025,0.5
2021-09-10,BBCA.JK,SMGR.JK,0.0004003753590868293,0.5
2021-09-10,BBCA.JK,BMRI.JK,0.00017645530294686747,0.5
2021-09-10,TLKM.JK,SMGR.JK,0.0005780347627749625,0.5
2021-09-10,TLKM.JK,BMRI.JK,0.000227568871240233,0.5
2021-09-10,SMGR.JK,BMRI.JK,0.00036207457972492436,0.5
2021-10-11,BBCA.JK,TLKM.JK,0.0003131061392187095,0.5
2021-10-11,BBCA.JK,SMGR.JK,0.00024220555842659316,0.5
2021-10-11,BBCA.JK,BMRI.JK,0.00018634481502924745,0.5
