Depth,Theta_Index,Theta_Value
4,24,0.4501526036327444
4,25,-0.11705000595827808
4,26,0.1332477859157788
4,27,0.12419413158891286
4,28,0.2700560017372155
4,29,0.025253983289058493
4,30,-0.16141517119539228
4,31,-0.05178215971677472
4,32,-3.1797913332595087
4,33,-0.038137594943121814
4,34,1.3835328212963693
4,35,-0.3556036720275452
4,36,0.8548113214692624
4,37,0.8894438556192884
4,38,2.2990896768940425
4,39,-1.1684007801337
5,0,0.06637270295790502
5,1,0.42593130686269975
5,2,2.724525670782729
5,3,-0.31054368649537145
5,4,2.5039793170052755
5,5,-0.1648095106165167
5,6,-0.3440548155319221
5,7,0.05518566828207454
5,8,0.6181284610879981
5,9,-0.5902686230320794
5,10,0.26971715494103876
5,11,0.034400304789380956
5,12,-1.6682414101800975
5,13,-0.26344221288411657
5,14,0.8793994850876855
5,15,0.24210863085367137
5,16,-0.3256833416705932
5,17,-0.17208529809270026
5,18,-0.08556559863960755
5,19,-0.3617993108573281
5,20,-0.07126549937110753
5,21,0.37472186981372335
5,22,0.057672396003221535
5,23,0.026832506272230206
5,24,-0.24606319171844834
5,25,-0.14688515324316145
5,26,0.0016302204353381552
5,27,0.36808051251419704
5,28,0.32299876783016024
5,29,0.3251717852156488
5,30,-0.15731666095350003
5,31,0.19715221241973993
5,32,0.20625009329230756
5,33,0.21628201977837383
5,34,-0.028589650476185703
5,35,-0.024884500824903108
5,36,-0.03508180186964044
5,37,0.08501121495996576
5,38,-0.2621636282676342
5,39,0.05874469598391724
5,40,-3.3112791847642176
5,41,0.1646988505310016
5,42,1.6651497995488744
5,43,-0.3620454001252854
5,44,2.2722511054121055
5,45,0.5302136211588108
5,46,2.8502727882872625
5,47,-1.1890513512420147
6,0,0.38805727496991543
6,1,0.49593135683348694
6,2,2.67074271810185
6,3,-0.5890235723748904
6,4,2.6413100581446654
6,5,-0.31133653038044234
6,6,-0.5561404182713084
6,7,-0.06284629192206308
6,8,0.34180338112920555
6,9,-0.6627657400476559
6,10,0.27996776684545094
6,11,0.04649152712232408
6,12,-1.5668325419716729
6,13,-0.19840985448740928
6,14,0.765718422293731
6,15,-0.0732047250268551
6,16,-0.4673015533068396
6,17,0.07255009271145121
6,18,0.11802773795858157
6,19,-0.17542154744223898
6,20,-0.3404148385314592
6,21,0.46831923756870547
6,22,0.48733850866740486
6,23,0.24306398018552672
6,24,0.09896846361781886
6,25,0.02914265698274369
6,26,-0.0896817781355618
6,27,0.3750795685274186
6,28,0.6631715427254881
6,29,0.21436028940591523
6,30,0.1344402939518764
6,31,0.11165153452903537
6,32,0.5699287616158621
6,33,0.052055393998543545
6,34,-0.25809327232497853
6,35,-0.09820065304371203
6,36,-0.053199548384884054
6,37,0.1721226545034351
6,38,-0.07520606886948836
6,39,-0.11516781927297548
6,40,0.08950875595240537
6,41,-0.11259758319204707
6,42,-0.17295595148282422
6,43,-0.11969938569260918
6,44,-0.003605111280171368
6,45,-0.26242864208961963
6,46,0.4579894887329227
6,47,0.11068019979050983
6,48,-3.190123901345214
6,49,-0.039866951479198415
6,50,1.5156089739528007
6,51,-0.011372829358096
6,52,1.9980135599409385
6,53,0.3556683517180637
6,54,3.1993669662419513
6,55,-1.0861967786683773
7,0,0.5028013168390664
7,1,0.7029905219360243
7,2,3.0137693818175215
7,3,-0.5882663041586059
7,4,2.9452326955858608
7,5,0.06735537313147927
7,6,-0.8309876923274727
7,7,0.33472797126374015
7,8,0.28299112434127155
7,9,-1.1255354212310942
7,10,0.15711560462866678
7,11,-0.08106805523612554
7,12,-1.9155425245761353
7,13,-0.4677064009132133
7,14,1.2047756017018618
7,15,-0.029262094692603286
7,16,-1.1520966792362934
7,17,0.037007266833900945
7,18,0.3777882888333575
7,19,-0.6203269154118752
7,20,-0.34334605365264786
7,21,0.005626099071850319
7,22,0.8428068958435028
7,23,0.2417241653848662
7,24,-0.03604953106227096
7,25,0.11804901901080664
7,26,-0.07450441549756309
7,27,0.1487227709728836
7,28,0.5512931974603018
7,29,0.03670365006467048
7,30,0.07115882682643543
7,31,-0.4274770986870305
7,32,0.23774891594206723
7,33,-0.023310428534957992
7,34,-0.269140872718232
