Date,Depth,Energy,Iterations
2021-01-04,1,-0.21465363542157728,800
2021-01-04,2,-0.204270703964113,800
2021-01-04,3,-0.19244378757658892,800
2021-01-04,4,-0.2543189094408059,800
2021-01-04,5,-0.20932237416980498,800
2021-01-04,6,-0.2376593369252019,800
2021-01-04,7,-0.23309984835458447,800
2021-01-04,8,-0.22357808305266305,800
2021-02-02,1,-0.15132485094182785,800
2021-02-02,2,-0.1500860724756375,800
2021-02-02,3,-0.15788954826932397,800
2021-02-02,4,-0.16361865128247424,800
2021-02-02,5,-0.1609043431955744,800
2021-02-02,6,-0.17346781330320477,800
2021-02-02,7,-0.15733194560638347,800
2021-02-02,8,-0.16013954095257696,800
2021-03-04,1,-0.12222253908913028,800
2021-03-04,2,2.79374870364477,800
2021-03-04,3,-0.1244460712844661,800
2021-03-04,4,-0.08829590363991327,800
2021-03-04,5,-0.09311276273557993,800
2021-03-04,6,-0.09202010420235532,800
2021-03-04,7,-0.09254696077941812,800
2021-03-04,8,-0.08905957430131435,800
2021-04-06,1,-0.20125095614282865,570
2021-04-06,2,5.113189979062993,610
2021-04-06,3,20.49828998563053,610
2021-04-06,4,-0.15116601132001706,570
2021-04-06,5,-0.1585099152097482,570
2021-04-06,6,5.163893761916036,610
2021-04-06,7,4.891010715905398,610
2021-04-06,8,4.933288336847831,610
2021-05-05,1,-0.14017202638658355,800
2021-05-05,2,-0.1321442064561525,800
2021-05-05,3,-0.15937343582272182,800
2021-05-05,4,-0.13327846588506106,800
2021-05-05,5,-0.14267971598822807,800
2021-05-05,6,-0.12970879926317486,800
2021-05-05,7,-0.11757514541094667,800
2021-05-05,8,-0.15004111582005186,800
2021-06-10,1,-0.010661205168037199,800
2021-06-10,2,0.03668386370928877,800
2021-06-10,3,0.007279453343866201,800
2021-06-10,4,0.011760259862451519,800
2021-06-10,5,0.024195042179531268,800
2021-06-10,6,-0.01197561792494464,800
2021-06-10,7,-0.0017477977513607,800
2021-06-10,8,-0.027169311110176286,800
2021-07-09,1,0.17554973275446906,570
2021-07-09,2,5.241153845465954,610
2021-07-09,3,21.14874382901095,610
2021-07-09,4,0.20419288610412295,570
2021-07-09,5,0.07542879156697238,570
2021-07-09,6,5.270677212766085,610
2021-07-09,7,5.437047539606538,610
2021-07-09,8,5.336621947243534,610
2021-08-10,1,0.14537189926909425,570
2021-08-10,2,5.249482888074802,610
2021-08-10,3,21.030581824810316,610
2021-08-10,4,0.14875159012206152,570
2021-08-10,5,0.06653275636104683,570
2021-08-10,6,5.2532520277273465,610
2021-08-10,7,5.33603480050698,610
2021-08-10,8,5.257095779492649,610
2021-09-10,1,0.09502781244037103,570
2021-09-10,2,5.209997564980563,610
2021-09-10,3,20.941031224276742,610
2021-09-10,4,0.10324012708914637,570
2021-09-10,5,-0.007403992127977537,600
2021-09-10,6,5.21892220587299,610
2021-09-10,7,5.280648962089674,610
2021-09-10,8,5.177478433611056,610
2021-10-11,1,-0.15023523930602353,800
2021-10-11,2,0.00926839586604936,800
2021-10-11,3,-0.06946466767626511,800
2021-10-11,4,-0.08985485288465116,800
2021-10-11,5,-0.07849164368607991,800
2021-10-11,6,-0.12135287577014056,800
2021-10-11,7,-0.0899964911711262,800
2021-10-11,8,-0.15531481550087153,800
2021-11-10,1,-0.17197906987598552,800
2021-11-10,2,-0.09124823731914239,800
2021-11-10,3,-0.13379399749593368,800
2021-11-10,4,-0.14526132975724634,800
2021-11-10,5,-0.12571571139244897,800
2021-11-10,6,-0.1817375829586037,800
2021-11-10,7,-0.16944597372369608,800
2021-11-10,8,-0.17017159450198643,800
2021-12-09,1,0.03241764427824551,600
2021-12-09,2,2.2266401291548106,800
2021-12-09,3,-0.05146435842191575,800
2021-12-09,4,-0.01061338375060153,800
2021-12-09,5,-0.05561624389516234,800
2021-12-09,6,-0.13393243572485047,800
2021-12-09,7,-0.0784113381585713,800
2021-12-09,8,-0.12077108194192758,800
2022-01-10,1,-0.24571342865139364,800
2022-01-10,2,-0.20279794911368165,800
2022-01-10,3,-0.13326870364535248,800
2022-01-10,4,-0.20109330046436863,800
2022-01-10,5,-0.1785887956207771,800
2022-01-10,6,-0.19727422982409704,800
2022-01-10,7,-0.23517989443192053,800
2022-01-10,8,-0.256504474351609,800
2022-02-09,1,-0.07310091459060304,580
2022-02-09,2,1.7072436956326897,800
2022-02-09,3,-0.1769962962502954,800
2022-02-09,4,-0.18241112400389148,800
